id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
4787941	LSU	LSU00165179	John M. Franklin	SP1065	101.81	169.91	New York	Ulster	40.68166	-74.35567	outside_boundary_exact	New Jersey, Union County	Sam's Point Area, Minnewaska State Park Preserve. Sam's Point Road, Cragsmoor, NY	https://lichenportal.org/portal/collections/individual/index.php?occid=4787941
4787942	LSU	LSU00165190	John M. Franklin	SP1066	101.81	169.91	New York	Ulster	40.68166	-74.35567	outside_boundary_exact	New Jersey, Union County	Sam's Point Area, Minnewaska State Park Preserve. Sam's Point Road, Cragsmoor, NY	https://lichenportal.org/portal/collections/individual/index.php?occid=4787942
4787944	LSU	LSU00165213	John M. Franklin	SP1071	101.81	169.91	New York	Ulster	40.68166	-74.35567	outside_boundary_exact	New Jersey, Union County	Sam's Point Area, Minnewaska State Park Preserve. Sam's Point Road, Cragsmoor, NY	https://lichenportal.org/portal/collections/individual/index.php?occid=4787944
1415251	LSU	LSU00141830	William R. Buck	3252	4.29	65.08	New York	Sullivan	41.959417	-74.542617	outside_boundary_exact	New York, Ulster County	Along Route 47 between Frost Valley YMCA Camp and Claryville in Catskill Mountains at Buttermilk Falls.	https://lichenportal.org/portal/collections/individual/index.php?occid=1415251
4787905	LSU	LSU00165164	John M. Franklin	FLE1000	0.83	79.05	New York	Ulster	42.153931	-74.53115	outside_boundary_exact	New York, Delaware County	Ulster County, Fleischmanns, NY, along NYS RT 28 along railroad tracks in open area between road and woods	https://lichenportal.org/portal/collections/individual/index.php?occid=4787905
4787906	LSU	LSU00165228	John M. Franklin	FLE1001	0.83	79.04	New York	Ulster	42.153931	-74.530872	outside_boundary_exact	New York, Delaware County	Ulster County, Fleischmanns, NY, along NYS RT 28 along railroad tracks in open area between road and woods	https://lichenportal.org/portal/collections/individual/index.php?occid=4787906
4787907	LSU	LSU00165168	John M. Franklin	FLE1003	0.83	79.05	New York	Ulster	42.153931	-74.53115	outside_boundary_exact	New York, Delaware County	Ulster County, Fleischmanns, NY, along NYS RT 28 along railroad tracks in open area between road and woods	https://lichenportal.org/portal/collections/individual/index.php?occid=4787907
4787908	LSU	LSU00165202	John M. Franklin	FLE1006	0.83	79.05	New York	Ulster	42.153931	-74.53115	outside_boundary_exact	New York, Delaware County	Ulster County, Fleischmanns, NY, along NYS RT 28 along railroad tracks in open area between road and woods	https://lichenportal.org/portal/collections/individual/index.php?occid=4787908
4787909	LSU	LSU00165177	John M. Franklin	FLE1007	0.83	79.05	New York	Ulster	42.153931	-74.53115	outside_boundary_exact	New York, Delaware County	Ulster County, Fleischmanns, NY, along NYS RT 28 along railroad tracks in open area between road and woods	https://lichenportal.org/portal/collections/individual/index.php?occid=4787909
4787910	LSU	LSU00165182	John M. Franklin	FLE1010	0.83	79.05	New York	Ulster	42.153931	-74.53115	outside_boundary_exact	New York, Delaware County	Ulster County, Fleischmanns, NY, along NYS RT 28 along railroad tracks in open area between road and woods	https://lichenportal.org/portal/collections/individual/index.php?occid=4787910
1477286	LSU	LSU00149530	Irwin M. Brodo	482	0.22	88.9	New York	Essex	44.466092	-73.582809	outside_boundary_exact	New York, Clinton County	On sandy hill half way tip Clintonville Hill.	https://lichenportal.org/portal/collections/individual/index.php?occid=1477286
1478175	LSU	LSU00150072	Claire K. Schmitt	7586	0.18	74.85	New York	Washington	43.575556	-73.583333	outside_boundary_exact	New York, Warren County	Town of Dresden, East shoreline of Lake George, Red Rock Point just south of Paradise Bay.	https://lichenportal.org/portal/collections/individual/index.php?occid=1478175
1469924	LSU	LSU00146824	Irwin M. Brodo	467	0.02	88.73	New York	Essex	44.464254	-73.582423	outside_boundary_exact	New York, Clinton County	Clintonville. South side of AuSable River on Clintonville Hill.	https://lichenportal.org/portal/collections/individual/index.php?occid=1469924
1527253	LSU	LSU00130335	I. M. Brodo	465B	0.02	88.73	New York	Essex	44.464254	-73.582423	outside_boundary_exact	New York, Clinton County	Clintonville. South side of AuSable River on Clintonville Hill. No Clintonville in Essex Co. Clintonville listed in Onogana, Clinton, and Otsega Cos.	https://lichenportal.org/portal/collections/individual/index.php?occid=1527253
1528574	LSU	LSU00130427	Irwin M. Brodo	469	0.02	88.73	New York	Essex	44.464254	-73.582423	outside_boundary_exact	New York, Clinton County	Open feild top of Clintonville Hill. South side of AuSable River on Clintonville Hill	https://lichenportal.org/portal/collections/individual/index.php?occid=1528574
