error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	CMN	450560	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113721	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450560
COUNTRY	1000	CMN	450564	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113725	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450564
COUNTRY	1000	CMN	450568	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113729	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450568
COUNTRY	1000	CMN	450570	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113731	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450570
COUNTRY	1000	CMN	450574	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113736	Cobscook Bay State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=450574
COUNTRY	1000	CMN	450579	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113742	Cobscook Bay State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=450579
COUNTRY	1000	CMN	450580	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113743	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450580
COUNTRY	1000	CMN	450581	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113744	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450581
COUNTRY	1000	CMN	450589	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113752	Cobscook Bay State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=450589
COUNTRY	1000	CMN	450597	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113760	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450597
COUNTRY	1000	CMN	450599	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113762	Cobscook Bay State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=450599
COUNTRY	1000	CMN	450604	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113767	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450604
COUNTRY	1000	CMN	450606	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113769	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450606
COUNTRY	1000	CMN	450608	Hammer, S.	Maine	Washington Co. (ME)	3.58	outside_boundary_reverse_partial	not_found_in_US	45,-67	CANL 113771	Cobscook Bay State park	https://lichenportal.org/portal/collections/individual/index.php?occid=450608
COUNTRY	1000	COLO	1622921	Samuel Hammer	Maine	Washington	35.58	outside_boundary_exact	not_found_in_US	45.85,-67.16	COLO-L-0009366	Cobscook Bay State Park, Edmunds Township	https://lichenportal.org/portal/collections/individual/index.php?occid=1622921
COUNTRY	1000	COLO	1622975	Samuel Hammer	Maine	Washington	35.58	outside_boundary_exact	not_found_in_US	45.85,-67.16	COLO-L-0008296	Cobscook Bay State Park, Edmunds Township	https://lichenportal.org/portal/collections/individual/index.php?occid=1622975
COUNTRY	1000	COLO	1623612	Samuel Hammer	Maine	Washington	35.58	outside_boundary_exact	not_found_in_US	45.85,-67.16	COLO-L-0009833	Cobscook Bay State Park, Edmunds Township, overlooking Bay of Fundy	https://lichenportal.org/portal/collections/individual/index.php?occid=1623612
COUNTRY	1000	COLO	1628280	Samuel Hammer	Maine	Washington	35.58	outside_boundary_exact	not_found_in_US	45.85,-67.16	COLO-L-0012836	Cobscook Bay State Park, Edmunds Township, overlooking Bay of Fundy	https://lichenportal.org/portal/collections/individual/index.php?occid=1628280
COUNTRY	1000	COLO	1628444	Samuel Hammer	Maine	Washington	35.58	outside_boundary_exact	not_found_in_US	45.85,-67.16	COLO-L-0013001	Cobscook Bay State Park, Edmunds Township	https://lichenportal.org/portal/collections/individual/index.php?occid=1628444
COUNTRY	1000	COLO	1628786	Samuel Hammer	Maine	Washington	35.58	outside_boundary_exact	not_found_in_US	45.85,-67.16	COLO-L-0013347	Cobscook Bay State Park, Edmunds Township, overlooking Bay of Fundy	https://lichenportal.org/portal/collections/individual/index.php?occid=1628786
COUNTRY	1000	CSU	5361658	S. Strawn	Maine	Hancock	66.36	outside_boundary_exact	not_found_in_US	44.57711,-67.13936	CSU-L-179	DonnellPond/SchoodicMtn	https://lichenportal.org/portal/collections/individual/index.php?occid=5361658
COUNTRY	1000	CSU	5361659	S. Strawn	Maine	Hancock	66.36	outside_boundary_exact	not_found_in_US	44.57711,-67.13936	CSU-L-347	DonnellPond/SchoodicMtn	https://lichenportal.org/portal/collections/individual/index.php?occid=5361659
COUNTRY	1000	CSU	5361660	S. Strawn	Maine	Hancock	66.36	outside_boundary_exact	not_found_in_US	44.57711,-67.13936	CSU-L-348	DonnellPond/SchoodicMtn	https://lichenportal.org/portal/collections/individual/index.php?occid=5361660
