error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	BRY	1570392	BRY	Sam Shushan	Colorado	Elbert	1303.3	outside_boundary_exact	Montana, Sanders County	48.122033,-115.781417	BRY-L-0020978	Kootenai National Forest: Cabinet Mountains Wilderness Area, East Fork of Bull River, along Trail No. 646.	https://lichenportal.org/portal/collections/individual/index.php?occid=1570392
STATE	100	BRY	1770187	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021537	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1770187
STATE	100	BRY	1770331	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021556	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1770331
STATE	100	BRY	1770541	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021534	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1770541
STATE	100	BRY	1770611	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021543	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1770611
STATE	100	BRY	1770754	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021539	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1770754
STATE	100	BRY	1770886	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021555	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1770886
STATE	100	BRY	1770906	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021557	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1770906
STATE	100	BRY	1770907	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021564	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1770907
STATE	100	BRY	1770908	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021569	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1770908
STATE	100	BRY	1771046	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021570	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771046
STATE	100	BRY	1771157	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021533	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771157
STATE	100	BRY	1771705	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021532	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771705
STATE	100	BRY	1771746	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021560	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771746
STATE	100	BRY	1771747	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021566	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771747
STATE	100	BRY	1771748	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021571	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771748
STATE	100	BRY	1771828	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021547	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771828
STATE	100	BRY	1771888	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021541	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771888
STATE	100	BRY	1771916	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021554	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771916
STATE	100	BRY	1771926	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021551	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1771926
STATE	100	BRY	1771977	BRY	Sam Shushan	Colorado	Boulder	811.14	outside_boundary_exact	Nevada, White Pine County	39.958333,-115.277778	BRY-L-0020843	Boulder Mountain Park: Mesa Trail, 3.2 km south of Boulder; on branches of Pinus ponderosa	https://lichenportal.org/portal/collections/individual/index.php?occid=1771977
STATE	100	BRY	1772012	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021552	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1772012
STATE	100	BRY	1772047	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021546	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1772047
STATE	100	BRY	1772092	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021538	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1772092
STATE	100	BRY	1772151	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021536	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1772151
STATE	100	BRY	1772416	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021561	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1772416
STATE	100	BRY	1772543	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021558	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1772543
STATE	100	BRY	1772590	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021559	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1772590
STATE	100	BRY	1772848	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021545	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1772848
STATE	100	BRY	1773060	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021562	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1773060
STATE	100	BRY	1773061	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021565	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1773061
STATE	100	BRY	1773567	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021544	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1773567
STATE	100	BRY	1773635	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021548	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1773635
STATE	100	BRY	1773791	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021540	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1773791
STATE	100	BRY	1774276	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021568	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1774276
STATE	100	BRY	1774416	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021550	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1774416
STATE	100	BRY	1774577	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021535	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1774577
STATE	100	BRY	1774630	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021549	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1774630
STATE	100	BRY	1774695	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021553	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1774695
STATE	100	BRY	1774941	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021567	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1774941
STATE	100	BRY	1775002	BRY	Larry L. St. Clair	Colorado	Garfield	148.56	outside_boundary_exact	Utah, Duchesne County	39.88458,-110.77607	BRY-L-0021563	Ashley National Forest: Duchesne Ranger District, Avintaquin Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=1775002
STATE	100	BRY	2644567	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041244	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644567
STATE	100	BRY	2644569	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041238	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644569
STATE	100	BRY	2644573	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041243	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644573
STATE	100	BRY	2644600	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041242	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644600
STATE	100	BRY	2644602	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041245	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644602
STATE	100	BRY	2644604	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041239	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644604
STATE	100	BRY	2644606	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041237	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644606
STATE	100	BRY	2644618	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041246	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644618
STATE	100	BRY	2644623	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041241	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644623
STATE	100	BRY	2644629	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041248	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644629
STATE	100	BRY	2644665	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041250	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644665
STATE	100	BRY	2644682	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041249	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644682
STATE	100	BRY	2644693	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041247	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644693
STATE	100	BRY	2644702	BRY	Larry L. St. Clair	Colorado	Grand	286.89	outside_boundary_exact	Utah, Grand County	38.75805,-109.616983	BRY-L-0041251	Arches National Park: Salt Valley, approximately 4km SW of campground (ANP No. 1).	https://lichenportal.org/portal/collections/individual/index.php?occid=2644702
