error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	ASU	101263	ASU	P.M. Cicala	Louisiana	Ouachita	2.93	outside_boundary_exact	Louisiana, Richland County	32.390841,-91.962157	NA	La Fourche, 21 km SE of Monroe	https://lichenportal.org/portal/collections/individual/index.php?occid=101263
COUNTY	10	ASU	101344	ASU	P.M. Cicala	Louisiana	Caddo	3.86	outside_boundary_exact	Louisiana, Bossier County	32.50186,-93.657142	NA	Barksdale Air Force Base, Shreveport	https://lichenportal.org/portal/collections/individual/index.php?occid=101344
COUNTY	10	ASU	101453	ASU	S.C. Tucker	Louisiana	East Feliciana	8.2	outside_boundary_exact	Louisiana, St. Helena County	30.8,-90.75	NA	Idlewild Experimental farm, about 4.8 km SE of Clinton	https://lichenportal.org/portal/collections/individual/index.php?occid=101453
COUNTY	10	ASU	101501	ASU	S.C. Tucker	Louisiana	East Feliciana	8.2	outside_boundary_exact	Louisiana, St. Helena County	30.8,-90.75	NA	Idlewild Research Station: 5.6 km SE of Clinton	https://lichenportal.org/portal/collections/individual/index.php?occid=101501
COUNTY	10	ASU	101529	ASU	S.C. Tucker	Louisiana	East Feliciana	8.2	outside_boundary_exact	Louisiana, St. Helena County	30.8,-90.75	NA	Idlewild Experimental farm, about 4.8 km SE of Clinton	https://lichenportal.org/portal/collections/individual/index.php?occid=101529
COUNTY	10	ASU	101577	ASU	S.C. Tucker	Louisiana	East Feliciana	8.2	outside_boundary_exact	Louisiana, St. Helena County	30.8,-90.75	ASUL001017	Idlewild Experimental farm, about 4.8 km SE of Clinton	https://lichenportal.org/portal/collections/individual/index.php?occid=101577
COUNTY	10	ASU	101592	ASU	S.C. Tucker	Louisiana	East Feliciana	8.2	outside_boundary_exact	Louisiana, St. Helena County	30.8,-90.75	NA	Idlewild Experimental farm, about 4.8 km SE of Clinton	https://lichenportal.org/portal/collections/individual/index.php?occid=101592
COUNTY	10	ASU	101603	ASU	P.M. Cicala	Louisiana	Ouachita	2.93	outside_boundary_exact	Louisiana, Richland County	32.390841,-91.962157	NA	La Fourche, 21 km SE of Monroe	https://lichenportal.org/portal/collections/individual/index.php?occid=101603
COUNTY	10	ASU	101902	ASU	S.C. Tucker	Louisiana	East Baton Rouge	141.49	outside_boundary_exact	Louisiana, Jefferson Davis County	30.4083333,-92.7791667	NA	Burden Research Plantation, W of Essen Lane, Baton Rouge	https://lichenportal.org/portal/collections/individual/index.php?occid=101902
COUNTY	10	ASU	105107	ASU	S.C. Tucker	Louisiana	East Baton Rouge	0.48	outside_boundary_exact	Louisiana, St. Helena County	30.662359,-90.890111	NA	Near Amite river, 2 mi. S of Baywood	https://lichenportal.org/portal/collections/individual/index.php?occid=105107
COUNTY	10	ASU	105135	ASU	S.C. Tucker	Louisiana	Saint Tammany	24.8	outside_boundary_standardized_exact	Louisiana, Livingston County	30.3333333,-90.5	NA	Fontainebleu State Park, N-shore of Lake Pontchartrain	https://lichenportal.org/portal/collections/individual/index.php?occid=105135
COUNTY	10	ASU	105141	ASU	S.C. Tucker	Louisiana	East Feliciana	8.2	outside_boundary_exact	Louisiana, St. Helena County	30.8,-90.75	NA	Idlewild Agr. Experiment Station (La. State Univ.), 5.6 km SE of Clinton	https://lichenportal.org/portal/collections/individual/index.php?occid=105141
COUNTY	10	ASU	105143	ASU	S.C. Tucker	Louisiana	East Feliciana	8.2	outside_boundary_exact	Louisiana, St. Helena County	30.8,-90.75	NA	Idlewild Agr. Experiment Station (La. State Univ.), 5.6 km SE of Clinton	https://lichenportal.org/portal/collections/individual/index.php?occid=105143
COUNTY	10	ASU	105156	ASU	S.C. Tucker	Louisiana	Iberville	0.35	outside_boundary_exact	Louisiana, St. Martin County	30.352316,-91.629858	NA	about 1.6 km S of I-10 highway at Whiskey Bay exit	https://lichenportal.org/portal/collections/individual/index.php?occid=105156
COUNTY	10	ASU	115058	ASU	P.M. Cicala	Louisiana	Ouachita	2.93	outside_boundary_exact	Louisiana, Richland County	32.390841,-91.962157	NA	La Fourche, 20 km SE of Monroe	https://lichenportal.org/portal/collections/individual/index.php?occid=115058
COUNTY	10	ASU	121310	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	ASUL013145	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121310
COUNTY	10	ASU	121311	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	ASUL013499	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121311
COUNTY	10	ASU	121313	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	NA	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121313
COUNTY	10	ASU	121314	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	NA	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121314
COUNTY	10	ASU	121315	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	NA	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121315
COUNTY	10	ASU	121316	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	NA	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121316
COUNTY	10	ASU	121317	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	NA	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121317
COUNTY	10	ASU	121318	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	NA	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121318
COUNTY	10	ASU	121319	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	NA	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121319
COUNTY	10	ASU	121320	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	NA	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121320
COUNTY	10	ASU	121321	ASU	T.H. Nash III	Louisiana	Natchitoches	284.43	outside_boundary_exact	Louisiana, St. Tammany County	30.4583333,-90	NA	Kisatchie National Forest, Bayou Cypre Overlook (1.6 km S of Longleaf Trail Vista) ca. 55 km WNW of Alexandria	https://lichenportal.org/portal/collections/individual/index.php?occid=121321
