institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
SBBG	D. Ladd	Missouri	St Francis	13382.82	outside_boundary_similarity_0.786	not_found_in_US	37.67,90.52	SBBG016540L	Buck Mtn Winery and Vineyard, just NE of Buck Mtn Conservation Area, ca. 0.8 mi S of Buck Mtn Rd at S end of Oelsson Rd, ca. 5.6 mi ESE of town of Iron Mtn Lake	https://lichenportal.org/portal/collections/individual/index.php?occid=3039562
SBBG	S. Shushan	Missouri	Howell	2.23	outside_boundary_exact	Missouri, Douglas County	36.95,-92.116667	SBBG008697L	Seven mi southwest of Willow Springs, Mark Twain National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=3039453
SBBG	Sam Shushan	Missouri	Howell	2.23	outside_boundary_exact	Missouri, Douglas County	36.95,-92.116667	SBBG009655L	Seven miles southwest of Willow Springs, Mark Twain National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=3039797
SBBG	Douglas Ladd	Missouri	Texas	0.06	outside_boundary_exact	Missouri, Howell County	37.0483,-91.6933	SBBG006691L	Barn Hollow Conservation Area, ca 4.3 mi north of Mountain View.	https://lichenportal.org/portal/collections/individual/index.php?occid=4994429
