institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
WIS	John W. Thomson	Mississippi	Rankin	0.2	outside_boundary_exact	Mississippi, Madison County	32.517401,-89.930692	WIS-L-0058684	at N end of Ross Barnett Reservoir on the Pearl River	https://lichenportal.org/portal/collections/individual/index.php?occid=1223950
ILLS	J.W. Thomson	Mississippi	Rankin County	0.06	outside_boundary_exact	Mississippi, Hinds County	32.385262,-90.087447	ILLS00091486	South of Ross Barnett Reservoir on the Pearl River, in oak-loblolly pine woods.	https://lichenportal.org/portal/collections/individual/index.php?occid=2717078
