error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	ASU	100984	S.D. Sharnoff	Texas	Walker	0.16	outside_boundary_exact	Texas, Montgomery County	30.5166667,-95.6166667	NA	Sam Houston National Forest, W end of Lake Conroe, TX Farm Rd. 1375, along road	https://lichenportal.org/portal/collections/individual/index.php?occid=100984
COUNTY	10	ASU	101075	S.D. Sharnoff	Texas	Walker	0.16	outside_boundary_exact	Texas, Montgomery County	30.5166667,-95.6166667	NA	Sam Houston National Forest, W end of Lake Conroe, TX Farm Rd. 1375, along road	https://lichenportal.org/portal/collections/individual/index.php?occid=101075
COUNTY	10	ASU	101116	S.D. Sharnoff	Texas	Walker	0.16	outside_boundary_exact	Texas, Montgomery County	30.5166667,-95.6166667	NA	Sam Houston National Forest, W end of Lake Conroe, TX Farm Rd. 1375, along road	https://lichenportal.org/portal/collections/individual/index.php?occid=101116
COUNTY	10	ASU	101484	R.S. Egan	Texas	Polk	18.35	outside_boundary_exact	Texas, Hardin County	30.47674,-94.347098	NA	FM 1276 at Big Sandy Creek, Big Thicket National Preserve, Big Sandy Creek Unit	https://lichenportal.org/portal/collections/individual/index.php?occid=101484
COUNTY	10	ASU	106618	R.A. Darrow	Texas	Edwards	30.95	outside_boundary_exact	Texas, Sutton County	30.566848,-100.643427	NA	Sonora Ranch Experimental Station	https://lichenportal.org/portal/collections/individual/index.php?occid=106618
COUNTY	10	ASU	106619	R.A. Darrow	Texas	Edwards	30.95	outside_boundary_exact	Texas, Sutton County	30.566848,-100.643427	NA	Sonora Ranch Experimental Station	https://lichenportal.org/portal/collections/individual/index.php?occid=106619
COUNTY	10	ASU	106621	R.A. Darrow	Texas	Edwards	30.95	outside_boundary_exact	Texas, Sutton County	30.566848,-100.643427	NA	Sonora Ranch Experimental Station	https://lichenportal.org/portal/collections/individual/index.php?occid=106621
COUNTY	10	ASU	106622	R.A. Darrow	Texas	Edwards	30.95	outside_boundary_exact	Texas, Sutton County	30.566848,-100.643427	NA	Sonora Ranch Experimental Station	https://lichenportal.org/portal/collections/individual/index.php?occid=106622
COUNTY	10	ASU	113474	T.H. Nash III	Texas	Hidalgo	0.23	outside_boundary_exact	Texas, Hidalgo County	26.0666667,-98.1333333	ASUL019526	Santa Ana Wildlife Refuge on Rio Grande, S of McAllen	https://lichenportal.org/portal/collections/individual/index.php?occid=113474
COUNTY	10	ASU	113475	T.H. Nash III	Texas	Hidalgo	0.23	outside_boundary_exact	Texas, Hidalgo County	26.0666667,-98.1333333	NA	Santa Ana Wildlife Refuge on Rio Grande, S of McAllen	https://lichenportal.org/portal/collections/individual/index.php?occid=113475
