error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	CHRB	5780294	CHRB	Natalie Howe	Michigan	Cheboygan	48.06	outside_boundary_exact	not_found_in_US	45.4275,-85.344167	CHRB-L-0002787	Gaylord State Forest, E. of Waveland Rd, 3.4 mi N of junction w/ MI-68	https://lichenportal.org/portal/collections/individual/index.php?occid=5780294
COUNTRY	1000	CHRB	5780295	CHRB	Natalie Howe	Michigan	Cheboygan	48.06	outside_boundary_exact	not_found_in_US	45.4275,-85.344167	CHRB-L-0002788	Gaylord State Forest, E. of Waveland Rd, 3.4 mi N of junction w/ MI-68	https://lichenportal.org/portal/collections/individual/index.php?occid=5780295
COUNTRY	1000	CHRB	5780296	CHRB	Natalie Howe	Michigan	Cheboygan	48.06	outside_boundary_exact	not_found_in_US	45.4275,-85.344167	CHRB-L-0002789	Gaylord State Forest, E. of Waveland Rd, 3.4 mi N of junction w/ MI-68	https://lichenportal.org/portal/collections/individual/index.php?occid=5780296
COUNTRY	1000	CINC	1815007	CINC	Feigley, Margaret D.	Michigan	Cheboygan	20.91	outside_boundary_exact	not_found_in_US	45.716676,-85.000061	CINC-L-0004770	Lake Michigan shore, Sturgeon Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=1815007
COUNTRY	1000	CMN	3331313	CMN	Brodo, Irwin M.	Michigan	Montmorency Co.	1004	outside_boundary_exact	not_found_in_US	47.2333,-71.2167	CANL 55821	Parc des Laurentides. 6 milles au nord de la barriere Stoneham, \\Camp Mercier\\.	https://lichenportal.org/portal/collections/individual/index.php?occid=3331313
COUNTRY	1000	LSU	1525167	LSU	Gary J. Schroeder; Nancy E. Schroeder	Michigan	Douglas	NA	county_not_matched_no_match	county_not_matched	46.52661,-85.83446	LSU00127407	Amnicon Falls State Park. 4.5 miles ENE of South Range.	https://lichenportal.org/portal/collections/individual/index.php?occid=1525167
COUNTRY	1000	MCTC	2428799	MCTC	John L.Foltz	Michigan	Keweenaw	3827.73	outside_boundary_exact	not_found_in_US	88.166667,-47.483333	MCTC-L-0000750	at west edge of Eagle Harbor	https://lichenportal.org/portal/collections/individual/index.php?occid=2428799
COUNTRY	1000	MICH	1395637	MICH	H. A. Imshaug | A. H. Smith	Michigan	Mackinac	2.78	outside_boundary_exact	not_found_in_US	45.785148,-84.731567	118468	Near Mackinac City	https://lichenportal.org/portal/collections/individual/index.php?occid=1395637
COUNTRY	1000	MIN	3401868	MIN	Wetmore, C	Michigan	Keweenaw	99.77	outside_boundary_exact	not_found_in_US	49.20833333,-88.51277778	956511	Davidson Island In Rock Harbor; Isle Royale National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=3401868
COUNTRY	1000	MIN	3401917	MIN	Wetmore, Clifford M.	Michigan	Keweenaw	21.58	outside_boundary_exact	not_found_in_US	48.487222,-88.485556	956589	Isle Royale National Park. Smithwick Island. On Rock Harbor side	https://lichenportal.org/portal/collections/individual/index.php?occid=3401917
COUNTRY	1000	MIN	388711	MIN	Egan, R.	Michigan	Mackinac	83.61	outside_boundary_exact	not_found_in_US	47,-85.58333333	825542	Big Knob Road, & Us 2	https://lichenportal.org/portal/collections/individual/index.php?occid=388711
COUNTRY	1000	MIN	400139	MIN	Wetmore, C.	Michigan	Keweenaw	99.77	outside_boundary_exact	not_found_in_US	49.20833333,-88.51277778	858104	Davidson Island In Rock Harbor; Isle Royale National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=400139
COUNTRY	1000	MSC	177831	MSC	Malachowski, James	Michigan	Keweenaw	94.11	outside_boundary_exact	not_found_in_US	46.815681,-89.795207	MSC0100243	Ontonagon county: Ne of Buckshot cabin along shore of Lake Superior	https://lichenportal.org/portal/collections/individual/index.php?occid=177831
COUNTRY	1000	MSC	178051	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100442	Mackinac County: shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178051
COUNTRY	1000	MSC	178052	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100443	Mackinac county: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178052
COUNTRY	1000	MSC	178238	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100610	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178238
COUNTRY	1000	MSC	178239	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100611	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178239
COUNTRY	1000	MSC	178240	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100612	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178240
COUNTRY	1000	MSC	178241	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100613	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178241
COUNTRY	1000	MSC	178242	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100614	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178242
COUNTRY	1000	MSC	178243	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100615	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178243
COUNTRY	1000	MSC	178244	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100616	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178244
COUNTRY	1000	MSC	178245	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100617	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178245
COUNTRY	1000	MSC	178246	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100618	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178246
COUNTRY	1000	MSC	178247	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0100619	Mackinac County: Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=178247
COUNTRY	1000	MSC	181588	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0106152	Michigan ; Mackinac County: W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=181588
COUNTRY	1000	MSC	186873	MSC	Harris, Richard C	Michigan	Huron	302.16	outside_boundary_exact	not_found_in_US	45.799423,-86.348746	MSC0114258	Point Aux Barques	https://lichenportal.org/portal/collections/individual/index.php?occid=186873
COUNTRY	1000	MSC	202096	MSC	Imshaug, Henry A	Michigan	Bay	383.15	outside_boundary_exact	not_found_in_US	46.593542,-87.380139	MSC0139775	Presque Isle Point between North Bay and Presque Isle Harbor	https://lichenportal.org/portal/collections/individual/index.php?occid=202096
COUNTRY	1000	MSC	216035	MSC	Harris, Richard C	Michigan	Dickinson	696.63	outside_boundary_exact	not_found_in_US	45.2000008,-78.75	MSC0023204	W of Hebron Mail Rd.	https://lichenportal.org/portal/collections/individual/index.php?occid=216035
COUNTRY	1000	MSC	220361	MSC	Malachowski, James	Michigan	Marquette	279.06	outside_boundary_exact	not_found_in_US	45.9166679,-83.5333328	MSC0027655	Middle Falls, Salmon-Trout River, Huron Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=220361
COUNTRY	1000	MSC	226580	MSC	Imshaug, Henry A	Michigan	Jefferson	NA	county_not_matched_no_match	county_not_matched	44.335884,-75.917731	MSC0033636	Just W of Alexandria Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=226580
COUNTRY	1000	MSC	226992	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0034012	Shore of Lake Huron west of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=226992
COUNTRY	1000	MSC	228884	MSC	Wetmore, Clifford M	Michigan	Saint Louis	NA	county_not_matched_no_match	county_not_matched	47.432797,-92.138507	MSC0035724	Near Norway Point Picnic Grounds 6 miles S of Hoyt Lakes	https://lichenportal.org/portal/collections/individual/index.php?occid=228884
COUNTRY	1000	MSC	229631	MSC	Malachowski, James	Michigan	Ontonagon	6.1	outside_boundary_exact	not_found_in_US	46.710501,-89.974338	MSC0036397	Big Presque Isle River	https://lichenportal.org/portal/collections/individual/index.php?occid=229631
COUNTRY	1000	MSC	231406	MSC	Harris, R.	Michigan	Lake	9557.91	outside_boundary_exact	not_found_in_US	44.146536,44.146536	MSC0037997	Bear Track U.S. Forest campground west of Irons	https://lichenportal.org/portal/collections/individual/index.php?occid=231406
COUNTRY	1000	MSC	232504	MSC	Malachowski, James	Michigan	Keweenaw	94.09	outside_boundary_exact	not_found_in_US	46.815564,-89.794434	MSC0038988	NE of Buckshot Cabin along shore of Lake Superior	https://lichenportal.org/portal/collections/individual/index.php?occid=232504
COUNTRY	1000	MSC	233004	MSC	Imshaug, Henry A	Michigan	Emmet	3.17	outside_boundary_exact	not_found_in_US	45.776346,-84.691386	MSC0039437	Straits of Mackinac W of Mackinac City	https://lichenportal.org/portal/collections/individual/index.php?occid=233004
COUNTRY	1000	MSC	233013	MSC	Harris, Richard C	Michigan	Allegan	341.03	outside_boundary_exact	not_found_in_US	45.783472,-84.813965	MSC0039445	Michigan	https://lichenportal.org/portal/collections/individual/index.php?occid=233013
COUNTRY	1000	MSC	233014	MSC	Harris, Richard C	Michigan	Allegan	341.03	outside_boundary_exact	not_found_in_US	45.783472,-84.813965	MSC0039446	Michigan	https://lichenportal.org/portal/collections/individual/index.php?occid=233014
COUNTRY	1000	MSC	233146	MSC	Imshaug, Henry A	Michigan	Jefferson	NA	county_not_matched_no_match	county_not_matched	44.12783,-76.333001	MSC0039565	Along route 12N S of Cape Vincent	https://lichenportal.org/portal/collections/individual/index.php?occid=233146
COUNTRY	1000	MSC	234262	MSC	Imshaug, Henry A	Michigan	Chippewa	1922.52	outside_boundary_exact	not_found_in_US	51.69237,-58.8681	MSC0040572	Shore of Lake Huron W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=234262
COUNTRY	1000	MSC	234263	MSC	Imshaug, Henry A	Michigan	Chippewa	1974.85	outside_boundary_exact	not_found_in_US	51.67333,-58.11167	MSC0040573	Shore of Lake Huron, W of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=234263
COUNTRY	1000	MSC	234419	MSC	Malachowski, James	Michigan	Keweenaw	2.2	outside_boundary_exact	not_found_in_US	47.4500008,-87.0833359	MSC0040713	1.2 km past end of Route 41 on hill over looking Lake Superior	https://lichenportal.org/portal/collections/individual/index.php?occid=234419
COUNTRY	1000	MSC	236562	MSC	Malachowski, James	Michigan	Chippewa	23.47	outside_boundary_exact	not_found_in_US	46.4500008,-83.8166656	MSC0042664	Along shore of Lake Superior, Bayview Campground	https://lichenportal.org/portal/collections/individual/index.php?occid=236562
COUNTRY	1000	MSC	237687	MSC	Malachowski, James	Michigan	Luce	21.82	outside_boundary_exact	not_found_in_US	46.769468,-84.952578	MSC0043684	Whitefish Point	https://lichenportal.org/portal/collections/individual/index.php?occid=237687
COUNTRY	1000	MSC	238972	MSC	Imshaug, Henry A	Michigan	Chippewa	1974.85	outside_boundary_exact	not_found_in_US	51.67333,-58.11167	MSC0044852	Shore of Lake Huron, west of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=238972
COUNTRY	1000	MSC	240244	MSC	Imshaug, Henry A	Michigan	Chippewa	150.5	outside_boundary_exact	not_found_in_US	47.9500008,-83.6166687	MSC0046005	Drummond Island: East side of Big Shoal Cove.	https://lichenportal.org/portal/collections/individual/index.php?occid=240244
COUNTRY	1000	MSC	240603	MSC	Imshaug, Henry A	Michigan	Chippewa	29.91	outside_boundary_exact	not_found_in_US	46.0833320618,-83.0672225952	MSC0046330	Drummond Island: Old field E of Bruce Point	https://lichenportal.org/portal/collections/individual/index.php?occid=240603
COUNTRY	1000	MSC	240994	MSC	Malachowski, James	Michigan	Chippewa	221.57	outside_boundary_exact	not_found_in_US	46.9666672,-88.1333313	MSC0046688	In fir, spruce, tamarac, maple, birch, aspen forest 1 km west of the mouth of the Thaquamenon river	https://lichenportal.org/portal/collections/individual/index.php?occid=240994
COUNTRY	1000	MSC	241629	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0047282	Shore of Lake Huron west of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=241629
COUNTRY	1000	MSC	241630	MSC	Imshaug, Henry A	Michigan	Mackinac	8.91	outside_boundary_exact	not_found_in_US	45.96,-84	MSC0047283	Shore of Lake Huron west of Detour	https://lichenportal.org/portal/collections/individual/index.php?occid=241630
COUNTRY	1000	MSC	271796	MSC	Harris, Richard C	Michigan	Huron	302.16	outside_boundary_exact	not_found_in_US	45.799423,-86.348746	MSC0076655	Point Aux Barques	https://lichenportal.org/portal/collections/individual/index.php?occid=271796
COUNTRY	1000	MSC	275016	MSC	Malachowski, James	Michigan	Keweenaw	172.48	outside_boundary_exact	not_found_in_US	46.769468,-84.952578	MSC0079564	At Laughing Whitefish Point	https://lichenportal.org/portal/collections/individual/index.php?occid=275016
COUNTRY	1000	MSC	275017	MSC	Malachowski, James	Michigan	Keweenaw	172.48	outside_boundary_exact	not_found_in_US	46.769468,-84.952578	MSC0079565	At Laughing Whitefish Point	https://lichenportal.org/portal/collections/individual/index.php?occid=275017
COUNTRY	1000	MSC	275018	MSC	Malachowski, James	Michigan	Keweenaw	172.48	outside_boundary_exact	not_found_in_US	46.769468,-84.952578	MSC0079566	At Laughing Whitefish Point	https://lichenportal.org/portal/collections/individual/index.php?occid=275018
COUNTRY	1000	MSC	277177	MSC	Smith, Edward M	Michigan	Chippewa	17.56	outside_boundary_exact	not_found_in_US	46,-85	MSC0081539	Hiawatha National Forest, near Roxbury Creek, ca. 7.9 mi N of Eckerman, Michigan	https://lichenportal.org/portal/collections/individual/index.php?occid=277177
COUNTRY	1000	MSC	277658	MSC	Imshaug, Henry A	Michigan	Barry	272.07	outside_boundary_exact	not_found_in_US	45.208333,-85.541752	MSC0081972	Along shore of Lake Michigan at Lighthouse Point, northern tip of Leelanau Peninsula	https://lichenportal.org/portal/collections/individual/index.php?occid=277658
COUNTRY	1000	MSC	5365385	MSC	Ryne Rutherford	Michigan	Ozaukee	NA	county_not_matched_no_match	county_not_matched	43.520538,-87.795613	MSC0286331	Kern Property.	https://lichenportal.org/portal/collections/individual/index.php?occid=5365385
COUNTRY	1000	MSC	5365517	MSC	Ryne Rutherford	Michigan	Ozaukee	NA	county_not_matched_no_match	county_not_matched	43.520538,-87.795613	MSC0286397	Kern Property.	https://lichenportal.org/portal/collections/individual/index.php?occid=5365517
COUNTRY	1000	MU	1821400	MU	Armitage, Brian J.	Michigan	Emmet	2.55	outside_boundary_exact	not_found_in_US	45.832051,-84.721866	000159922	20 miles north of Pellston	https://lichenportal.org/portal/collections/individual/index.php?occid=1821400
COUNTRY	1000	OSC	4427814	OSC	Bruce McCune	Michigan	Barrien	NA	county_not_matched_no_match	county_not_matched	41.92,-86.59	160475	Near shore of Lake Michigan . Warren Dunes State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=4427814
COUNTRY	1000	OSC	4427816	OSC	Bruce McCune	Michigan	Barrien	NA	county_not_matched_no_match	county_not_matched	41.92,-86.59	160474	Near shore of Lake Michigan . Warren Dunes State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=4427816
COUNTRY	1000	OSC	4660733	OSC	Clifford M. Wetmore	Michigan	Keweenaw	11686.31	outside_boundary_exact	not_found_in_US	48.05988,88.57924	93308	Isle Royale National Park. Saginaw Point	https://lichenportal.org/portal/collections/individual/index.php?occid=4660733
COUNTRY	1000	PH	1725837	PH	Clifford M. Wetmore	Michigan	Iron	4811.47	outside_boundary_exact	not_found_in_US	1.00861,-88.945	PH00091919	West of Golden Lake on highway #2 at USFS #3918 (12.7 miles southeast of Watersmeet), Ottawa National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=1725837
COUNTRY	1000	PH	1743418	PH	Clifford M. Wetmore	Michigan	Keweenaw	5749.67	outside_boundary_exact	not_found_in_US	48.122778,-8.515	PH00101511	Isle Royale National Park, Davidson Island in Rock Harbor, around residence.	https://lichenportal.org/portal/collections/individual/index.php?occid=1743418
COUNTRY	1000	SBBG	137772	SBBG	S. C. Tucker	Michigan	Keweenaw	3808.16	outside_boundary_exact	not_found_in_US	88.5,-48.133333	SBBG000353L	Raspberry Island, Isle Royale Nat Park, Isle Royale, Lake Superior	https://lichenportal.org/portal/collections/individual/index.php?occid=137772
COUNTRY	1000	SBBG	138488	SBBG	S. C. Tucker	Michigan	Keweenaw	3808.62	outside_boundary_exact	not_found_in_US	88.483333,-48.116667	SBBG021390L	Davidson Island, Isle Royale Isle Royale Nat Park, Lake Superior	https://lichenportal.org/portal/collections/individual/index.php?occid=138488
COUNTRY	1000	SBBG	138973	SBBG	S. C. Tucker	Michigan	Keweenaw	3809.02	outside_boundary_exact	not_found_in_US	88.566667,-48.116667	SBBG020816L	Mount Franklin Isle Royale Nat Park	https://lichenportal.org/portal/collections/individual/index.php?occid=138973
COUNTRY	1000	SBBG	5031421	SBBG	S. C. Tucker	Michigan	Keweenaw	11683.12	outside_boundary_exact	not_found_in_US	48.133333,88.5	SBBG008078L	Raspberry Island Isle Royale National Park, Lake Superior	https://lichenportal.org/portal/collections/individual/index.php?occid=5031421
COUNTRY	1000	TENN	1045235	TENN	L.P. Lord	Michigan	Algoma District	NA	county_not_matched_no_match	county_not_matched	47.237923,-84.64723	TENN-L-0002541	Mouth of Montreal River - East shore of Lake Superior, 80 miles north from S.S. Marie, Route 17	https://lichenportal.org/portal/collections/individual/index.php?occid=1045235
COUNTRY	1000	TENN	1066067	TENN	A.J. Smith	Michigan	Cheboygan	69.93	outside_boundary_exact	not_found_in_US	45.49,-83.33	TENN-L-0004897	Mud Lake Bog	https://lichenportal.org/portal/collections/individual/index.php?occid=1066067
COUNTRY	1000	TENN	1066115	TENN	J. Lowe	Michigan	Isle Royale	NA	county_not_matched_no_match	county_not_matched	48.16,-88.47	TENN-L-0004945	Monument Rock, Isle Royale	https://lichenportal.org/portal/collections/individual/index.php?occid=1066115
COUNTRY	1000	US	2790940	US	H. A. Imshaug	Michigan	Chippewa	5982.33	outside_boundary_exact	not_found_in_US	43,-6	NA	Drummond Island, Old field east of Bruce Point.	https://lichenportal.org/portal/collections/individual/index.php?occid=2790940
COUNTRY	1000	US	2792404	US	H. A. Imshaug	Michigan	Alger	4920.36	outside_boundary_exact	not_found_in_US	47,-20	NA	Near Scott Falls along shore of Lake Superior near Au Train.	https://lichenportal.org/portal/collections/individual/index.php?occid=2792404
COUNTRY	1000	US	2792862	US	H. A. Imshaug	Michigan	Marquette	4297.93	outside_boundary_exact	not_found_in_US	52,-28	NA	Fortress, N of Mountain Lake, Huron Mts.	https://lichenportal.org/portal/collections/individual/index.php?occid=2792862
COUNTRY	1000	US	2799795	US	C. Wetmore	Michigan	Leelanau	6381.55	outside_boundary_exact	not_found_in_US	30,-13	NA	Sleeping Bear Dunes Nat. Lakeshore. At N tip of Pyramid Point.	https://lichenportal.org/portal/collections/individual/index.php?occid=2799795
COUNTRY	1000	US	2803771	US	R. C. Harris	Michigan	Delta	5218.35	outside_boundary_exact	not_found_in_US	42,-20	NA	Haymeadow Creek Falls Nature Trail on Co. Rd. 509 NE of Rapid River.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803771
COUNTRY	1000	US	2803798	US	R. C. Harris	Michigan	Menominee	5208.45	outside_boundary_exact	not_found_in_US	36,-25	NA	Big Cedar River campground N of Cedar River.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803798
COUNTRY	1000	US	2803799	US	R. C. Harris	Michigan	Lake	7012.36	outside_boundary_exact	not_found_in_US	20,-14	NA	Bear Track US Forest Campground, W of Irons, Thuja swamp.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803799
COUNTRY	1000	US	2803803	US	R. C. Harris	Michigan	Dickinson	4615.49	outside_boundary_exact	not_found_in_US	44,-28	NA	S of end of O'Neil Lake.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803803
COUNTRY	1000	US	2803804	US	R. C. Harris	Michigan	Lake	7012.36	outside_boundary_exact	not_found_in_US	20,-14	NA	Bear Track US Forest Campground W of Irons.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803804
COUNTRY	1000	US	2803805	US	R. C. Harris	Michigan	Ingham	9134.74	outside_boundary_exact	not_found_in_US	4,-1	NA	Michigan State University campus.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803805
COUNTRY	1000	US	2803806	US	R. C. Harris	Michigan	Clinton	9077.55	outside_boundary_exact	not_found_in_US	5,-1	NA	Rose Lake Wildlife Area.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803806
COUNTRY	1000	US	2803807	US	R. C. Harris	Michigan	Delta	5416.14	outside_boundary_exact	not_found_in_US	41,-18	NA	1.8 mi W of USFS 2226 NW of Isabella.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803807
COUNTRY	1000	US	2803808	US	R. C. Harris	Michigan	Clare	7872.79	outside_boundary_exact	not_found_in_US	17,-5	NA	W of Farwell.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803808
COUNTRY	1000	US	2803810	US	R. C. Harris	Michigan	Ingham	9127.36	outside_boundary_exact	not_found_in_US	3,-2	NA	Holt Bog.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803810
COUNTRY	1000	US	2804162	US	C. Wetmore	Michigan	Houghton	3903.08	outside_boundary_exact	not_found_in_US	56,-34	NA	McLain State Park near Lake Superior, 8 mi N of Houghton.	https://lichenportal.org/portal/collections/individual/index.php?occid=2804162
COUNTRY	1000	US	2804416	US	C. Wetmore	Michigan	Alger	5199.6	outside_boundary_exact	not_found_in_US	49,-15	NA	Pictured Rocks Nat. Lakeshore, Twelvemile Beach, 1 mi northeast of Twelvemile Beach Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=2804416
COUNTRY	1000	US	2804635	US	R. C. Harris	Michigan	Delta	5416.14	outside_boundary_exact	not_found_in_US	41,-18	NA	Swamp on USFS 2231 1.8 mi W of USFS 2226 NW of Isabella.	https://lichenportal.org/portal/collections/individual/index.php?occid=2804635
COUNTRY	1000	US	2804696	US	R. C. Harris	Michigan	Dickinson	4615.49	outside_boundary_exact	not_found_in_US	44,-28	NA	S of road into O'Neil Lake Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=2804696
COUNTRY	1000	US	2804780	US	H. A. Imshaug	Michigan	Charlevoix	6068.74	outside_boundary_exact	not_found_in_US	38,-10	NA	Fox Lake, Beaver Island.	https://lichenportal.org/portal/collections/individual/index.php?occid=2804780
COUNTRY	1000	US	2804864	US	R. C. Harris	Michigan	Lake	7012.36	outside_boundary_exact	not_found_in_US	20,-14	NA	Bear Track U.S.Forest Campground, W of Irons.	https://lichenportal.org/portal/collections/individual/index.php?occid=2804864
COUNTRY	1000	US	2804892	US	C. Wetmore	Michigan	Alger	5063.48	outside_boundary_exact	not_found_in_US	47,-18	NA	Pictured Rocks Nat. Lakeshore, just S of Miners Falls.	https://lichenportal.org/portal/collections/individual/index.php?occid=2804892
COUNTRY	1000	US	2805783	US	H. A. Imshaug	Michigan	Schoolcraft	5731.03	outside_boundary_exact	not_found_in_US	41,-13	NA	Lake Michigan, Seul Choix Point.	https://lichenportal.org/portal/collections/individual/index.php?occid=2805783
