error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	ILLS	2707037	J.L. Crane	Indiana	Orange	7464.03	outside_boundary_exact	not_found_in_US	38.656482,-176.600168	ILLS00095180	Hoosier National Forest, Shirly Creek Trail.	https://lichenportal.org/portal/collections/individual/index.php?occid=2707037
COUNTRY	1000	ILLS	2708787	J.L. Crane	Indiana	Crawford	13692.39	outside_boundary_exact	not_found_in_US	38.27705,86.535	ILLS00095544	Hoosier National Forest, Hemlock Cliffs.	https://lichenportal.org/portal/collections/individual/index.php?occid=2708787
COUNTRY	1000	ISC	5639945	M. O'Grady	Indiana	Owen	4924.93	outside_boundary_exact	not_found_in_US	86.733333,-39.316667	ISC0874782	Romona Quarry	https://lichenportal.org/portal/collections/individual/index.php?occid=5639945
COUNTRY	1000	ISC	5639946	M. O'Grady	Indiana	Owen	4924.93	outside_boundary_exact	not_found_in_US	86.733333,-39.316667	ISC0874723	Romona Quarry	https://lichenportal.org/portal/collections/individual/index.php?occid=5639946
COUNTRY	1000	ISC	5639947	M. O'Grady	Indiana	Owen	4924.93	outside_boundary_exact	not_found_in_US	86.733333,-39.316667	ISC0874758	Romona Quarry	https://lichenportal.org/portal/collections/individual/index.php?occid=5639947
COUNTRY	1000	ISC	5639948	M. O'Grady	Indiana	Owen	4924.93	outside_boundary_exact	not_found_in_US	86.733333,-39.316667	ISC0874777	Romona Quarry	https://lichenportal.org/portal/collections/individual/index.php?occid=5639948
COUNTRY	1000	ISC	5639949	M. O'Grady	Indiana	Owen	4924.93	outside_boundary_exact	not_found_in_US	86.733333,-39.316667	ISC0874734	Romona Quarry	https://lichenportal.org/portal/collections/individual/index.php?occid=5639949
COUNTRY	1000	ISC	5639950	M. O'Grady	Indiana	Parke	4876.93	outside_boundary_exact	not_found_in_US	87.233333,-39.866667	ISC0874775	Roaring Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=5639950
COUNTRY	1000	ISC	5639951	M. O'Grady	Indiana	Parke	4876.93	outside_boundary_exact	not_found_in_US	87.233333,-39.866667	ISC0874770	Roaring Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=5639951
COUNTRY	1000	ISC	5639952	M. O'Grady	Indiana	Parke	4876.93	outside_boundary_exact	not_found_in_US	87.233333,-39.866667	ISC0874768	Roaring Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=5639952
COUNTRY	1000	PH	1831997	S. & W. Rapp	Indiana	Champaign	NA	county_not_matched_no_match	county_not_matched	40.192671,-88.410614	PH00146484	Mahomet	https://lichenportal.org/portal/collections/individual/index.php?occid=1831997
