institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COLO	L.H. Pike	Oregon	Hood River	326.29	outside_boundary_exact	Oregon, Klamath County	42.333333,-121.783333	COLO-L-0040091	near Timberline Lodge on Mt. Hood	https://lichenportal.org/portal/collections/individual/index.php?occid=1716694
COLO	Roger Rosentreter	Oregon	Lane	130.94	outside_boundary_exact	Oregon, Crook County	44.05,-120.13	COLO-L-0035924	Bureau of Land Management property, just inland from Heceta Beach, immediate coast. 2 km North of Florence, Oregon and 0.5 km inland from the ocean. T18S R12W S3 N1/2.	https://lichenportal.org/portal/collections/individual/index.php?occid=1711175
COLO	L.H. Pike	Oregon	Multnomah	114.01	outside_boundary_exact	Oregon, Linn County	44.4083,-122.667	COLO-L-0036195	Lost Prairie in the Willamette National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1711446
COLO	Sam Shushan	Oregon	Lane	110.42	outside_boundary_exact	Oregon, Clackamas County	45.25,-121.833333	COLO-L-0001520	Willamette National Forest, just west of McKenzie Pass	https://lichenportal.org/portal/collections/individual/index.php?occid=1580647
COLO	Steven E. Carpenter	Oregon	Washington	34.69	outside_boundary_exact	Oregon, Multnomah County	45.5,-122.3	COLO-L-0016729	Scoggin Valley Reservoir State Park near Dilley	https://lichenportal.org/portal/collections/individual/index.php?occid=1634890
COLO	L. H. Pike	Oregon	Linn	28.39	outside_boundary_exact	Oregon, Lane County	44,-122	COLO-L-0005398	From the H. J. Andrews Experiment Forest, 3 mi. SE of Lookout Mtn. Watershed Lookout Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=1607257
COLO	L. H. Pike	Oregon	Linn	28.39	outside_boundary_exact	Oregon, Lane County	44,-122	COLO-L-0023105	H.J. Andrews Experiment Forest. Summit of Carpenter Mtn.	https://lichenportal.org/portal/collections/individual/index.php?occid=1663356
COLO	Steven E. Carpenter	Oregon	Yamhill	19.1	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0004324	Parret Mountain, Parret Mt. Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1588399
COLO	Steven E. Carpenter	Oregon	Yamhill	19.1	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0011932	Parret Mountain, Parret Mt. Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1627348
COLO	Steven E. Carpenter	Oregon	Yamhill	19.1	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0019088	Parret Mountain, Parret Mt. Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1641403
COLO	Steven E. Carpenter	Oregon	Yamhill	19.1	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0019222	Parret Mountain, Parret Mt. Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1641536
COLO	Steven E. Carpenter	Oregon	Yamhill	19.1	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0021559	Parret Mountain, Parret Mt. Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1660811
COLO	Steven E. Carpenter	Oregon	Yamhill	19.1	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0026648	Parret Mountain, Parret Mt. Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1684779
COLO	Steven E. Carpenter	Oregon	Yamhill	19.1	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0029876	Parret Mountain, Parret Mt. Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1689106
COLO	Steven E. Carpenter	Oregon	Yamhill	19.1	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0031921	Parret Mountain, Parret Mt. Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1691003
COLO	Steven E. Carpenter	Oregon	Yamhill	19.1	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0035907	Parret Mountain, Parret Mt. Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1711158
COLO	Roger Rosentreter	Oregon	Lane	16.58	outside_boundary_exact	Oregon, Douglas County	43.29,-122.62	COLO-L-0013807	Eight miles upstream from Steamboat Creek on the North Fork of the Umpqua River. Ca. 60 km E NE of Roseburg, Oregon.	https://lichenportal.org/portal/collections/individual/index.php?occid=1631412
COLO	Steven E. Carpenter	Oregon	Clackamas	8.61	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0016637	Lake Oswego, off of Highway 217	https://lichenportal.org/portal/collections/individual/index.php?occid=1634806
COLO	Steven E. Carpenter	Oregon	Clackamas	8.61	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0028372	Lake Oswego, off of Highway 217	https://lichenportal.org/portal/collections/individual/index.php?occid=1687783
COLO	Steven E. Carpenter	Oregon	Clackamas	8.61	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0029870	Tualatin	https://lichenportal.org/portal/collections/individual/index.php?occid=1689100
COLO	Steven E. Carpenter	Oregon	Clackamas	8.61	outside_boundary_exact	Oregon, Washington County	45.5,-122.8	COLO-L-0035781	Tualatin	https://lichenportal.org/portal/collections/individual/index.php?occid=1711032
COLO	Lawrence Pike	Oregon	Deschutes	6.36	outside_boundary_exact	Oregon, Jefferson County	44.45,-121.65	COLO-L-0022768	0.5 mi. W of Camp Sherman.	https://lichenportal.org/portal/collections/individual/index.php?occid=1662976
COLO	Lawrence Pike	Oregon	Deschutes	6.36	outside_boundary_exact	Oregon, Jefferson County	44.45,-121.65	COLO-L-0047096	0.5 mi. W of Camp Sherman.	https://lichenportal.org/portal/collections/individual/index.php?occid=1733381
COLO	Lawrence Pike	Oregon	Deschutes	6.36	outside_boundary_exact	Oregon, Jefferson County	44.45,-121.65	COLO-L-0048987	0.5 miles west of Camp Sherman.	https://lichenportal.org/portal/collections/individual/index.php?occid=1789890
COLO	Lawrence	Oregon	Hood River	6.21	outside_boundary_exact	Oregon, Clackamas County	45.333333,-121.783333	COLO-L-0023508	Timberline Lodge on Mt. Hood	https://lichenportal.org/portal/collections/individual/index.php?occid=1663661
COLO	W.C. Denison	Oregon	Lincoln	4.78	outside_boundary_exact	Oregon, Lane County	44.233333,-124.1	COLO-L-0007716	Cape Perpetua Overlook, 2 miles south of Yachats	https://lichenportal.org/portal/collections/individual/index.php?occid=1617114
COLO	Bruce D. Ryan	Oregon	Grant	0.23	outside_boundary_exact	Oregon, Grant County	44.65,-118.4166667	COLO-L-0021229	intersection of Hwy 7, between John Day and Sumpter and road to Greenhorn, 7 miles SE of Greenhorn	https://lichenportal.org/portal/collections/individual/index.php?occid=1660457
COLO	Thomas H. Nash III	Oregon	Marion	0.2	outside_boundary_exact	Oregon, Clackamas County	44.8875,-121.85	COLO-L-0009110	along Forest Service road 4690 at the Clackamas River, Mt. Hood National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=1618178
COLO	Grace E. Howard	Oregon	Marion	0	outside_boundary_exact	Oregon, Marion County	44.68939,-121.972656	COLO-L-0025661	Detroit, Whitewater Creek Forest Camp.	https://lichenportal.org/portal/collections/individual/index.php?occid=1682501
