id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
2941396	USU	UTC00277592	T.H. Nash III	32000	160.79	304.29	Arizona	Cochise	33.866667	-109.25	outside_boundary_exact	Arizona, Apache County	Chiricahua Mountains, Coronado National Forest, between Herb Martyr Dam and Winn Falls.	https://lichenportal.org/portal/collections/individual/index.php?occid=2941396
2941415	USU	UTC00277406	T.H. Nash III	6225	63.96	214.21	Arizona	Yuma	33.95	-113.55	outside_boundary_exact	Arizona, La Paz County	Cunningham Pass, Harcuvar Mountains, 16 km N of Wenden	https://lichenportal.org/portal/collections/individual/index.php?occid=2941415
2939214	USU	UTC00277199	T.H. Nash III	39236	26.2	112.65	Arizona	Santa Cruz	31.4166667	-110.1833333	outside_boundary_exact	Arizona, Cochise County	Sycamore Canyon	https://lichenportal.org/portal/collections/individual/index.php?occid=2939214
2941411	USU	UTC00277274	R. A. Darrow	759	9.65	100.83	Arizona	Santa Cruz County	31.7	-110.35	outside_boundary_exact	Arizona, Cochise County	Santa Rita Mountains.	https://lichenportal.org/portal/collections/individual/index.php?occid=2941411
2941372	USU	UTC00277498	T.H. Nash III	7434	9.61	248.45	Arizona	Pima	32.6	-110.7666667	outside_boundary_exact	Arizona, Pinal County	North slope of the Santa Catalina Mountains, Oracle Road	https://lichenportal.org/portal/collections/individual/index.php?occid=2941372
2941390	USU	UTC00277425	T.H. Nash III	35041	7.63	382.53	Arizona	Apache	33.6125	-109.416667	outside_boundary_exact	Arizona, Greenlee County	Apache National Forest; Bear Wallow Wilderness, along Reno Trail to bottom of canyon	https://lichenportal.org/portal/collections/individual/index.php?occid=2941390
2941360	USU	UTC00277626	T.H. Nash III	25461	7.57	254.42	Arizona	Coconino	35.316667	-110.666667	outside_boundary_exact	Arizona, Navajo County	above timber line on the N to NE slope on Mount Agassiz in the San Francisco Peaks	https://lichenportal.org/portal/collections/individual/index.php?occid=2941360
2941358	USU	UTC00277621	T.H. Nash III	25792	1.07	337.87	Arizona	Coconino	34.283333333333	-110.9	outside_boundary_exact	Arizona, Gila County	Mogollon Rim near border of Gila County along highway 260 ca. 20 km E of Payson	https://lichenportal.org/portal/collections/individual/index.php?occid=2941358
2941359	USU	UTC00277622	T.H. Nash III	25793	1.07	337.87	Arizona	Coconino	34.283333	-110.9	outside_boundary_exact	Arizona, Gila County	Mogollon Rim near border of Gila County along highway 260	https://lichenportal.org/portal/collections/individual/index.php?occid=2941359
2941449	USU	UTC00277657	T.H. Nash III	25794	1.07	337.87	Arizona	Coconino	34.283333	-110.9	outside_boundary_exact	Arizona, Gila County	Mogollon Rim near border of Gila County along highway 260	https://lichenportal.org/portal/collections/individual/index.php?occid=2941449
2941511	USU	UTC00277687	T.H. Nash III	29561	0.53	335.54	Arizona	Coconino	34.3	-110.916667	outside_boundary_exact	Arizona, Gila County	Mogollon Rim, immediately S of where Rte 260 crosses the rim	https://lichenportal.org/portal/collections/individual/index.php?occid=2941511
2941522	USU	UTC00277676	T.H. Nash III	21247	0.53	335.54	Arizona	Coconino	34.3	-110.916667	outside_boundary_exact	Arizona, Gila County	Mogollon Rim, 1 km south of state route 287	https://lichenportal.org/portal/collections/individual/index.php?occid=2941522
2939822	USU	UTC00277114	T.H. Nash III	42003	0.47	171.96	Arizona	Gila	34.433333	-111.4	outside_boundary_exact	Arizona, Coconino County	Gila National Forest; Upper end of Pine Canyon adjacent Coconino County border	https://lichenportal.org/portal/collections/individual/index.php?occid=2939822
