id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
2939219	USU	UTC00277203	B.D. Ryan	30065-a	4.16	118.74	Washington	Skagit	48.2583333	-121.2583333	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, wide pull-out near bottom of FS Road 2680	https://lichenportal.org/portal/collections/individual/index.php?occid=2939219
2941280	USU	UTC00277339	B.D. Ryan	30456-e	4.15	116.97	Washington	Skagit	48.258333	-121.283333	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, plot 1, near Huckleberry Mountain Trail, off Rd. 26	https://lichenportal.org/portal/collections/individual/index.php?occid=2941280
2940655	USU	UTC00277439	B.D. Ryan	30062	3.24	119.03	Washington	Skagit	48.266667	-121.25	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, wide pull-out on FS Road 2680	https://lichenportal.org/portal/collections/individual/index.php?occid=2940655
2941469	USU	UTC00277401	B.D. Ryan	30358-a	2.32	119.34	Washington	Skagit	48.275	-121.241667	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, off Green Mountain Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=2941469
2939188	USU	UTC00277215	B.D. Ryan	16431	1.34	97.68	Washington	Whitman	46.7833333	-118.1166667	outside_boundary_exact	Washington, Adams County	along Hwy 26, 3 km E of Hooper (17.7 km E of Washtucna)	https://lichenportal.org/portal/collections/individual/index.php?occid=2939188
2940685	USU	UTC00277586	B.D. Ryan	30625	0.48	106.33	Washington	Skagit	48.291667	-121.416667	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, along road 2600-012, S of Road 26, mile 11-12	https://lichenportal.org/portal/collections/individual/index.php?occid=2940685
2940686	USU	UTC00277581	B.D. Ryan	30634a	0.48	106.33	Washington	Skagit	48.291667	-121.416667	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, along road 2600-012, south of Road 26, mile 11-12; Quad Map: Prairie Mountain 7.5' Q	https://lichenportal.org/portal/collections/individual/index.php?occid=2940686
2940695	USU	UTC00277605	B.D. Ryan	30647-a	0.48	106.33	Washington	Skagit	48.2916667	-121.4166667	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, along road 2600-012, S of Road 26, mile 11-12	https://lichenportal.org/portal/collections/individual/index.php?occid=2940695
2940696	USU	UTC00277604	B.D. Ryan	30635	0.48	106.33	Washington	Skagit	48.291667	-121.416667	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, along road 2600-012, S of Road 26, mile 11-12	https://lichenportal.org/portal/collections/individual/index.php?occid=2940696
2940698	USU	UTC00277596	B.D. Ryan	30636	0.48	106.33	Washington	Skagit	48.291667	-121.416667	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, along road 2600-012, S of Road 26, mile 11-12	https://lichenportal.org/portal/collections/individual/index.php?occid=2940698
2940699	USU	UTC00277595	B.D. Ryan	30637	0.48	106.33	Washington	Skagit	48.291667	-121.416667	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, along road 2600-012, S of Road 26, mile 11-12	https://lichenportal.org/portal/collections/individual/index.php?occid=2940699
2941450	USU	UTC00277435	B.D. Ryan	30636	0.48	106.33	Washington	Skagit	48.291667	-121.416667	outside_boundary_exact	Washington, Snohomish County	Mt. Baker-Snoqualmie National Forest, along road 2600-012, S of Road 26, mile 11-12	https://lichenportal.org/portal/collections/individual/index.php?occid=2941450
2940659	USU	UTC00277501	B. D. Ryan	32956	0.01	88.02	Washington	Kittitas	46.941667	-121.058333	outside_boundary_exact	Washington, Yakima County	North side of Spring Creek Road, North of Highway 410, Cliffdale [Cliffdell].	https://lichenportal.org/portal/collections/individual/index.php?occid=2940659
