occurrenceID	institutionCode	recordedBy	stateProvince	county	distance_km	status	catalogNumber	coordinates	implied_location	locality	record_link
1052279	NY	Clifford M. Wetmore	Minnesota	Dakota	304.9	outside_boundary_exact	1548132	47.339444,-91.184722	not_found_in_US	Near Minnesota River on north facing bank in village of Burnsville	https://lichenportal.org/portal/collections/individual/index.php?occid=1052279
856678	NY	C. M. Wetmore	Minnesota	Saint Louis Co.	101.19	outside_boundary_standardized_exact	953897	48.426,-94.447	Minnesota, Lake of the Woods County	Voyageurs National Park. South side of Old Dutch Bay at west end of Namakan Lake.	https://lichenportal.org/portal/collections/individual/index.php?occid=856678
1303284	NY	Clifford M. Wetmore	Minnesota	Beltrami	16.46	outside_boundary_exact	1705617	48.261944,-94.204722	Minnesota, Koochiching County	Red Lake Peatlands (27 miles south of Baudette) west of highway 72. In bog on small black spruce islands	https://lichenportal.org/portal/collections/individual/index.php?occid=1303284
884712	NY	M. K. Advaita	Minnesota	Lac Qui Parle Co.	13.18	outside_boundary_exact	1218167	45.2497,-96.6208	South Dakota, Grant County	3 mi S, 3 mi W of Odessa, Big Stone National Wildlife Refuge, central area	https://lichenportal.org/portal/collections/individual/index.php?occid=884712
884713	NY	M. K. Advaita	Minnesota	Lac Qui Parle Co.	13.18	outside_boundary_exact	1218168	45.2497,-96.6208	South Dakota, Grant County	3 mi S, 3 mi W of Odessa, Big Stone National Wildlife Refuge, central area	https://lichenportal.org/portal/collections/individual/index.php?occid=884713
3204143	NY	M. K. Advaita	Minnesota	Lac Qui Parle Co.	13.18	outside_boundary_exact	2440031	45.2497,-96.6208	South Dakota, Grant County	3 mi S, 3 mi W of Odessa. Big Stone National Wildlife Refuge, central area	https://lichenportal.org/portal/collections/individual/index.php?occid=3204143
3204156	NY	M. K. Advaita	Minnesota	Lac Qui Parle Co.	13.18	outside_boundary_exact	2440054	45.2497,-96.6208	South Dakota, Grant County	3 mi S, 3 mi W of Odessa. Big Stone National Wildlife Refuge, central area	https://lichenportal.org/portal/collections/individual/index.php?occid=3204156
3515473	NY	M. K. Advaita	Minnesota	Lac Qui Parle Co.	13.18	outside_boundary_exact	3302977	45.2497,-96.6208	South Dakota, Grant County	3 mi S, 3 mi W of Odessa, Big Stone National Wildlife Refuge, central area	https://lichenportal.org/portal/collections/individual/index.php?occid=3515473
957947	NY	Caleb A. Morse	Minnesota	Yellow Medicine	7.48	outside_boundary_exact	1358653	45,-95.766667	Minnesota, Chippewa County	5 mi S, 4 mi E Granite Falls. Upper Sioux Agency State Park. T115N R38W section 29 W1/4 of SW1/4 & section 30 E1/4 of SE1/4.	https://lichenportal.org/portal/collections/individual/index.php?occid=957947
3215935	NY	W. R. Buck	Minnesota	Hubbard Co.	6.14	outside_boundary_exact	1069103	47.2,-95.25	Minnesota, Clearwater County	Itasca State Park, just N of Twin Lakes along Lake Drive	https://lichenportal.org/portal/collections/individual/index.php?occid=3215935
1038771	NY	Clifford M. Wetmore	Minnesota	Saint Louis	4.98	outside_boundary_standardized_exact	1542716.0	47.997222,-91.7325	Minnesota, Lake County	BOUNDARY WATERS CANOE AREA. Newton Lake just S of Pipestone Falls	https://lichenportal.org/portal/collections/individual/index.php?occid=1038771
1237558	NY	B. Fink	Minnesota	Koochiching Co.	4.57	outside_boundary_exact	1615358	48.64,-93.03	not_found_in_US	Rainy Lake City	https://lichenportal.org/portal/collections/individual/index.php?occid=1237558
1025809	NY	Clifford M. Wetmore	Minnesota	Koochiching	3.83	outside_boundary_exact	1536651.0	48.308056,-94.476111	Minnesota, Beltrami County	Red Lake Peatlands (29 miles SSE of Baudette) east of highway 72. In bog in ovoid island of black spruce.	https://lichenportal.org/portal/collections/individual/index.php?occid=1025809
895967	NY	C. M. Wetmore	Minnesota	Hubbard Co.	0.96	outside_boundary_exact	1364423	47.2303,-95.1819	Minnesota, Clearwater County	Itasca State Park, in NE corner of park around old gravel pit and in pines	https://lichenportal.org/portal/collections/individual/index.php?occid=895967
3188262	NY	C. M. Wetmore	Minnesota	Hubbard Co.	0.81	outside_boundary_exact	1234180	47.22,-95.18	Minnesota, Clearwater County	LaSalle Creek just outside of NE corner of Itasca State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=3188262
1234125	NY	Clifford M. Wetmore	Minnesota	Becker	0.59	outside_boundary_exact	1611900	46.936111,-95.154722	Minnesota, Hubbard County	One mile north of Stinking Lake (18 miles NW of Detroit Lakes). Along stream near farm with boxelder and bur oak.	https://lichenportal.org/portal/collections/individual/index.php?occid=1234125
1293327	NY	Clifford M. Wetmore	Minnesota	Koochiching	0.28	outside_boundary_exact	1702852	48.519167,-93.086667	Minnesota, St. Louis County	VOYAGEURS NATIONAL PARK. Bay west of Chief Wooden Frogs Islands in western Kabetogama Lake. In ash bog on east side of bay between bay and small lake.	https://lichenportal.org/portal/collections/individual/index.php?occid=1293327
1239644	NY	J. Schuster	Minnesota	Pine Co.	0.01	outside_boundary_exact	1657798	45.73,-92.88047	Minnesota, Pine County	Chengwatana State Forest, 5 miles # of MN Highway 361 on County Road 105. (8.5 miles SE of Pine City). Slope of St. Croix River Valley.	https://lichenportal.org/portal/collections/individual/index.php?occid=1239644
