occurrenceID	institutionCode	recordedBy	stateProvince	county	distance_km	status	catalogNumber	coordinates	implied_location	locality	record_link
5361564	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001253	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361564
5361565	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001254	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361565
5361567	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001256	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361567
5361570	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001259	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361570
5361571	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001260	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361571
5361572	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001261	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361572
5361573	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001262	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361573
5361574	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001263	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361574
5361575	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001264	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361575
5361576	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001265	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361576
5361577	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001266	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361577
5361578	CSU	S. Strawn	Colorado	Gilpin	108.31	outside_boundary_exact	CSU-L-001267	40.899224,-105.650465	Colorado, Larimer County	East Portal	https://lichenportal.org/portal/collections/individual/index.php?occid=5361578
