id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
4909882	WSCO	WSCO 000467	Anderson and Shushan	144	12278.24	12514.93	Idaho	Idaho	36.881	56.117	outside_boundary_exact	not_found_in_US	Perce National Forest, Gospel Hump Wilderness Area, along USFS road no. 444, SSE of Gospel Peak	https://lichenportal.org/portal/collections/individual/index.php?occid=4909882
4909884	WSCO	WSCO 000480	Anderson and Shushan	143	12278.24	12514.93	Idaho	Idaho	36.881	56.117	outside_boundary_exact	not_found_in_US	Nez Perce National Forest, Gospel Hump Wilderness area, along USFS road no. 444, SSE of Gospel Peak	https://lichenportal.org/portal/collections/individual/index.php?occid=4909884
4909887	WSCO	WSCO 000478	Roger Rosentreter	20,667	9466.08	9709.42	Idaho	Owyhee	42.59002	116.99007	outside_boundary_exact	not_found_in_US	On gravelly high bench on rhyolite, south side of canyon. North fork Owyhee river	https://lichenportal.org/portal/collections/individual/index.php?occid=4909887
5648125	WSCO	WSCO013128	B. McCune	24654b	201.27	286.62	Idaho	Nez Perce Co.	48.4466667	-116.8416667	outside_boundary_exact	Idaho, Bonner County	N side of Clearwater River opposite N Lapwai, 15 km E of Lewiston	https://lichenportal.org/portal/collections/individual/index.php?occid=5648125
3427566	WSCO	WSCO000131	Heather T. Root	3085	25.95	136.08	Idaho	Custer County	44.77044	-113.72312	outside_boundary_exact	Idaho, Lemhi County	From Lemhi going south take Hayden Creek Road for 8.4 miles turn right onto F.R. 009 for .6 miles walk south of road for 500 feet.	https://lichenportal.org/portal/collections/individual/index.php?occid=3427566
3427567	WSCO	WSCO000152	Heather T. Root	3086	25.95	136.08	Idaho	Custer County	44.77044	-113.72312	outside_boundary_exact	Idaho, Lemhi County	From Lemhi going south take Hayden Creek Road for 8.4 miles turn right onto F.R. 009 for .6 miles walk south of road for 500 feet.	https://lichenportal.org/portal/collections/individual/index.php?occid=3427567
3427580	WSCO	WSCO000138	Heather T. Root	3098	25.95	136.08	Idaho	Custer County	44.77044	-113.72312	outside_boundary_exact	Idaho, Lemhi County	From Lemhi going south take Hayden Creek Road for 8.4 miles turn right onto F.R. 009 for .6 miles walk south of road for 500 feet.	https://lichenportal.org/portal/collections/individual/index.php?occid=3427580
3427720	WSCO	WSCO000160	Heather T. Root	4138	25.95	136.08	Idaho	Custer County	44.77044	-113.72312	outside_boundary_exact	Idaho, Lemhi County	From Lemhi going south take Hayden Creek Road for 8.4 miles turn right onto F.R. 009 for .6 miles walk south of road for 500 feet.	https://lichenportal.org/portal/collections/individual/index.php?occid=3427720
3427740	WSCO	WSCO000233	Heather T. Root	4158	25.95	136.08	Idaho	Custer County	44.77044	-113.72312	outside_boundary_exact	Idaho, Lemhi County	From Lemhi going south take Hayden Creek Road for 8.4 miles turn right onto F.R. 009 for .6 miles walk south of road for 500 feet.	https://lichenportal.org/portal/collections/individual/index.php?occid=3427740
3427504	WSCO	WSCO 001117	Heather T. Root	3026	7.72	191.26	Idaho	Lemhi County	44.164	-113.2866	outside_boundary_exact	Idaho, Butte County	From Leadore go south on ID-28 for 3.8 miles turn left onto dirt road for 2.4 miles walk for a mile east	https://lichenportal.org/portal/collections/individual/index.php?occid=3427504
3427530	WSCO	WSCO012953	Heather T. Root	3052	7.72	191.26	Idaho	Lemhi County	44.164	-113.2866	outside_boundary_exact	Idaho, Butte County	From Leadore go south on ID-28 for 3.8 miles turn left onto dirt road for 2.4 miles walk for a mile east	https://lichenportal.org/portal/collections/individual/index.php?occid=3427530
3427583	WSCO	NA	Heather T. Root	4001	7.72	191.26	Idaho	Lemhi County	44.164	-113.2866	outside_boundary_exact	Idaho, Butte County	From Leadore go south on ID-28 for 3.8 miles turn left onto dirt road for 2.4 miles walk for a mile east	https://lichenportal.org/portal/collections/individual/index.php?occid=3427583
3427597	WSCO	WSCO000141	Heather T. Root	4015	7.72	191.26	Idaho	Lemhi County	44.164	-113.2866	outside_boundary_exact	Idaho, Butte County	From Leadore go south on ID-28 for 3.8 miles turn left onto dirt road for 2.4 miles walk for a mile east	https://lichenportal.org/portal/collections/individual/index.php?occid=3427597
3427616	WSCO	NA	Heather T. Root	4034	7.72	191.26	Idaho	Lemhi County	44.164	-113.2866	outside_boundary_exact	Idaho, Butte County	From Leadore go south on ID-28 for 3.8 miles turn left onto dirt road for 2.4 miles walk for a mile east	https://lichenportal.org/portal/collections/individual/index.php?occid=3427616
3427619	WSCO	WSCO 001565	Heather T. Root	4037	7.72	191.26	Idaho	Lemhi County	44.164	-113.2866	outside_boundary_exact	Idaho, Butte County	From Leadore go south on ID-28 for 3.8 miles turn left onto dirt road for 2.4 miles walk for a mile east	https://lichenportal.org/portal/collections/individual/index.php?occid=3427619
