error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	ID	2910799	Doyle E. Anderegg	Idaho	Onieda	NA	county_not_matched_no_match	county_not_matched	42.2,-112.7	ID-L-0004850	In the Curlew National Grassland	https://lichenportal.org/portal/collections/individual/index.php?occid=2910799
COUNTRY	1000	ID	2915845	Richard J. Naskali	Idaho	Beaverhead	NA	county_not_matched_no_match	county_not_matched	42.933333,-111.566667	ID-L-0008908	Northeast corner of Blackfoot Reservoir on Northside Narrows Sportsman Access Rd., 2 mi. North of Henry Store	https://lichenportal.org/portal/collections/individual/index.php?occid=2915845
COUNTRY	1000	ID	2916145	Gary J. Schroeder	Idaho	Admas	NA	county_not_matched_no_match	county_not_matched	44.9699,-116.1777	ID-L-0005899	Payette National Forest; 5.7 mi NW of McCall	https://lichenportal.org/portal/collections/individual/index.php?occid=2916145
COUNTRY	1000	IDS	2572021	Hal Clark	Idaho	Yellowstone	NA	county_not_matched_no_match	county_not_matched	44.877267,-110.320568	IDS-L-0001008	On Specimen Ridge, Yellowstone National Park.	https://lichenportal.org/portal/collections/individual/index.php?occid=2572021
COUNTRY	1000	ILLS	2704677	G.N. Jones	Idaho	Lemni	NA	county_not_matched_no_match	county_not_matched	45.606932,-113.948133	ILLS00099379	Forest, 6 miles below Lost Trail Pass, altitude 5500 feet.	https://lichenportal.org/portal/collections/individual/index.php?occid=2704677
COUNTRY	1000	MONTU	5772946	Roger Rosentreter	Idaho	Bonner	204.48	outside_boundary_exact	not_found_in_US	49,-113.4	MONTU00547	5 miles east of Clark Fork	https://lichenportal.org/portal/collections/individual/index.php?occid=5772946
COUNTRY	1000	MONTU	5780911	Karen L. Gray	Idaho	Nez Perce	9030.41	outside_boundary_exact	not_found_in_US	46.152,116.89833	MONTU02516	South of Captain John Creek,	https://lichenportal.org/portal/collections/individual/index.php?occid=5780911
COUNTRY	1000	MONTU	5786012	Bruce McCune	Idaho	Kootenai	8862.96	outside_boundary_exact	not_found_in_US	47.5776,116.4342	MONTU00882	East Canyon Road next to I90 Fourth of July Canyon	https://lichenportal.org/portal/collections/individual/index.php?occid=5786012
COUNTRY	1000	OSC	4417524	Lawrence H. Pike	Idaho	Bonner	3666.31	outside_boundary_exact	not_found_in_US	48.5,-166.8333333	100694	Headquarters of Priest River Experimental Forest, N of Priest River: 48° 30' N, 166° 50' W.	https://lichenportal.org/portal/collections/individual/index.php?occid=4417524
COUNTRY	1000	OSC	4421322	Haldeman	Idaho	Shoeshone	NA	county_not_matched_no_match	county_not_matched	47.302778,-116.120278	170614	Big Creek Campground, north side of St Joe River along Big Creek creekside.	https://lichenportal.org/portal/collections/individual/index.php?occid=4421322
COUNTRY	1000	OSC	481877	Lawrence H. Pike	Idaho	Bonner	3666.31	outside_boundary_exact	not_found_in_US	48.5,-166.8333333	53242	Headquarters of Priest River Experimental Forest,N of Priest River.	https://lichenportal.org/portal/collections/individual/index.php?occid=481877
COUNTRY	1000	OSC	483094	Jenifer Hutchinson	Idaho	Idaho	279.49	outside_boundary_exact	not_found_in_US	49.09,-115.54	86527	Selway River,island after Johnson Bar Campground.	https://lichenportal.org/portal/collections/individual/index.php?occid=483094
COUNTRY	1000	OSC	5072001	Jenifer Hutchinson	Idaho	Latah	8967.83	outside_boundary_exact	not_found_in_US	46.6417,116.72047	OSC-M-051758	Unnamed Creek on American Ridge, along Hwy 99 north of Kendrick	https://lichenportal.org/portal/collections/individual/index.php?occid=5072001
COUNTRY	1000	OSC	5072002	Jenifer Hutchinson	Idaho	Latah	8953.64	outside_boundary_exact	not_found_in_US	46.9693,116.58293	OSC-M-051759	Palouse River, off Palouse River Rd., in a strip of cottonwoods within OHV play area with mine tailings	https://lichenportal.org/portal/collections/individual/index.php?occid=5072002
COUNTRY	1000	OSC	5829109	Bruce McCune	Idaho	Owyhee	9466.08	outside_boundary_exact	not_found_in_US	42.59002,116.99007	OSC-M-048018	North Fork Owyhee River on Juniper Mountain Road, waypoint 270	https://lichenportal.org/portal/collections/individual/index.php?occid=5829109
COUNTRY	1000	PH	1742002	John B. Leiberg	Idaho	Pend Oreille	NA	county_not_matched_no_match	county_not_matched	48.14277,-116.424619	PH00095765	Lake Pend Oreille	https://lichenportal.org/portal/collections/individual/index.php?occid=1742002
COUNTRY	1000	PH	1742035	J. B. Leiberg	Idaho	Pend Oreille	NA	county_not_matched_no_match	county_not_matched	48.253458,-116.335812	PH00095728	North Fork Basin, Lake Pend Oreille	https://lichenportal.org/portal/collections/individual/index.php?occid=1742035
COUNTRY	1000	PH	2690458	Thomas D Trana	Idaho	Idaho	6603.08	outside_boundary_exact	not_found_in_US	57.067676,-18.176831	PH00146980	Clearwater National Forest. Near Three Devils Picnic Area, 3 mi W of Lowell, along US Hwy 12 (65 mi ESE of Lewiston).	https://lichenportal.org/portal/collections/individual/index.php?occid=2690458
COUNTRY	1000	TENN	1113113	A.J. Sharp	Idaho	Satch	NA	county_not_matched_no_match	county_not_matched	44.82471,-113.97217	TENN-L-0006997	Satch County	https://lichenportal.org/portal/collections/individual/index.php?occid=1113113
COUNTRY	1000	UNM	3124343	T. L. Esslinger	Idaho	Unplaced County	NA	county_not_matched_no_match	county_not_matched	46.7,-116.95	NA	Paradise Ridge, about 2.5 miles S. of Moscow.	https://lichenportal.org/portal/collections/individual/index.php?occid=3124343
COUNTRY	1000	US	2802669	R. Rosentreter	Idaho	Ada	11807.35	outside_boundary_exact	not_found_in_US	2,-1	NA	S of Boise	https://lichenportal.org/portal/collections/individual/index.php?occid=2802669
COUNTRY	1000	US	3601449	R. Holmgren	Idaho	Cassia	10678.2	outside_boundary_exact	not_found_in_US	-13,-26	NA	4 mi S of Malta, Raft River Valley.	https://lichenportal.org/portal/collections/individual/index.php?occid=3601449
COUNTRY	1000	WSCO	4909882	Anderson and Shushan	Idaho	Idaho	12278.24	outside_boundary_exact	not_found_in_US	36.881,56.117	WSCO 000467	Perce National Forest, Gospel Hump Wilderness Area, along USFS road no. 444, SSE of Gospel Peak	https://lichenportal.org/portal/collections/individual/index.php?occid=4909882
