id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
250268	MSC	MSC0055731	Hale, Mason E	5321	602.79	683.14	Texas	Bell	30.7999992	-90.75	outside_boundary_exact	Louisiana, St. Helena County	Near town of Rogers	https://lichenportal.org/portal/collections/individual/index.php?occid=250268
250908	MSC	MSC0056309	Nash, T. H	8608	494.69	583.14	Texas	Hidalgo	29.78503	-102.05189	outside_boundary_exact	not_found_in_US	Santa Ana Wildlife Refuge on Rio Grande S of McAllen	https://lichenportal.org/portal/collections/individual/index.php?occid=250908
265643	MSC	MSC0071085	Runyon, Robert	1587	491.43	555.82	Texas	Cameron	30.853245	-96.97693	outside_boundary_exact	Texas, Milam County	Barreda	https://lichenportal.org/portal/collections/individual/index.php?occid=265643
269653	MSC	MSC0074714	Sparrow, F K	NA	275.68	335.29	Texas	Hill	29.567751	-98.658645	outside_boundary_exact	Texas, Bexar County	14 miels NW of San Antonio	https://lichenportal.org/portal/collections/individual/index.php?occid=269653
268618	MSC	MSC0073774	Brodo, Irwin M	13256	198.57	270.22	Texas	Brazos	28.583334	-95.6999969	outside_boundary_exact	not_found_in_US	College Station, on campus of Texas A & M University	https://lichenportal.org/portal/collections/individual/index.php?occid=268618
203142	MSC	MSC0140747	Smith, Edward M	NA	100.46	165.01	Texas	Brown	31	-98	outside_boundary_exact	Texas, Burnet County	Ca. 4 mi N of Brownwood , Texas. West side of F.M. Hwy 2125 (south of Lake Brownwood), 1.35 mi north of Texas Rte	https://lichenportal.org/portal/collections/individual/index.php?occid=203142
203872	MSC	MSC0142524	Egan, Robert S	9625	33.6	150.29	Texas	Webb	28.50835	-99.42504	outside_boundary_exact	Texas, Dimmit County	Just off Route 83, 2 miles (3.2 km) S of Dimmit County Line	https://lichenportal.org/portal/collections/individual/index.php?occid=203872
188777	MSC	MSC0120015	Weber, W. A	120015	19.06	76.78	Texas	Llano	30.327699	-98.856429	outside_boundary_exact	Texas, Gillespie County	Texas Hill Country, trail to Balanced Rock, 6.4 km N of Fredericksberg	https://lichenportal.org/portal/collections/individual/index.php?occid=188777
242672	MSC	MSC0048229	Brodo, Fenja B	NA	10.46	63.29	Texas	San Patricio	27.76134	-97.39919	outside_boundary_exact	Texas, Nueces County	Corpus Cristi Lake State park	https://lichenportal.org/portal/collections/individual/index.php?occid=242672
188772	MSC	MSC0120010	Weber, W. A	120010	9.28	68.82	Texas	Burnet	30.752707	-98.527319	outside_boundary_exact	Texas, Llano County	10.4 km W of Brunet and 7.2 km from Lake Buchanan Dam	https://lichenportal.org/portal/collections/individual/index.php?occid=188772
188773	MSC	MSC0120011	Weber, W. A	120011	9.28	68.82	Texas	Burnet	30.752707	-98.527319	outside_boundary_exact	Texas, Llano County	10.4 km W of Brunet and 7.2 km from Lake Buchanan Dam	https://lichenportal.org/portal/collections/individual/index.php?occid=188773
188776	MSC	MSC0120014	Weber, W. A	120014	9.28	68.82	Texas	Burnet	30.752707	-98.527319	outside_boundary_exact	Texas, Llano County	10.4 km W of Burnet and 7.2 km from Lake Buchanan Dam	https://lichenportal.org/portal/collections/individual/index.php?occid=188776
249796	MSC	MSC0055297	Egan, Robert S	8042	5.74	67.87	Texas	Tyler	30.47513	-94.353905	outside_boundary_exact	Texas, Hardin County	5 miles (8km) SE of Warren; Big Thicket National Preserve, Turkey Creek Unit	https://lichenportal.org/portal/collections/individual/index.php?occid=249796
271270	MSC	MSC0076181	Webster, G. L	648	5.07	50.99	Texas	Jackson	29.12264	-96.419635	outside_boundary_exact	Texas, Wharton County	8 miles NE of Edna toward Ganado	https://lichenportal.org/portal/collections/individual/index.php?occid=271270
258111	MSC	MSC0064285	Nash, T. H	8648	1.64	51.84	Texas	Aransas	28.239488	-96.788791	outside_boundary_exact	Texas, Calhoun County	Aransas National Wildlife Refuge	https://lichenportal.org/portal/collections/individual/index.php?occid=258111
188499	MSC	MSC0119087	Wetmore, Clifford M	19333	0.01	171.15	Texas	Brewster	29.180205	-102.962838	outside_boundary_exact	not_found_in_US	Texas ; Brewster County: Rio Grande Village, on hills N of campground in desert	https://lichenportal.org/portal/collections/individual/index.php?occid=188499
266829	MSC	MSC0072157	Tucker, Shirley C	12560	NA	NA	Texas	Keble	30.335262	-99.593331	county_not_matched_no_match	county_not_matched	Along U.S. route 10, 15 mi. SE of Junction	https://lichenportal.org/portal/collections/individual/index.php?occid=266829
278018	MSC	MSC0082296	Heller, A. A	NA	NA	NA	Texas	Lannan	31.549333	-97.14667	county_not_matched_no_match	county_not_matched	Waco	https://lichenportal.org/portal/collections/individual/index.php?occid=278018
