error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	FH	4724794	P. F. May	Massachusetts	Berkshire County	10824.12	outside_boundary_exact	not_found_in_US	42.1,73.4333333333	barcode-00377655	Mount Everett, 100-175 m SE of summit tower inside sharp bend in Appalachian trail	https://lichenportal.org/portal/collections/individual/index.php?occid=4724794
COUNTRY	1000	FH	4726970	P. F. May	Massachusetts	Berkshire County	10824.12	outside_boundary_exact	not_found_in_US	42.1,73.4333333333	barcode-00377661	Mount Everett, 5 m N of summit tower between fence and secondary trail	https://lichenportal.org/portal/collections/individual/index.php?occid=4726970
COUNTRY	1000	FH	4726971	P. F. May	Massachusetts	Berkshire County	10824.12	outside_boundary_exact	not_found_in_US	42.1,73.4333333333	barcode-00377661	Mount Everett, 5 m N of summit tower between fence and secondary trail	https://lichenportal.org/portal/collections/individual/index.php?occid=4726971
COUNTRY	1000	FH	4726998	P. F. May	Massachusetts	Berkshire County	10824.12	outside_boundary_exact	not_found_in_US	42.1,73.4333333333	barcode-00377736	Mount Everett, 75-150 m N to NNW of summit tower	https://lichenportal.org/portal/collections/individual/index.php?occid=4726998
COUNTRY	1000	FH	4726999	P. F. May	Massachusetts	Berkshire County	10824.12	outside_boundary_exact	not_found_in_US	42.1,73.4333333333	barcode-00377736	Mount Everett, 75-150 m N to NNW of summit tower	https://lichenportal.org/portal/collections/individual/index.php?occid=4726999
COUNTRY	1000	FH	4727000	P. F. May	Massachusetts	Berkshire County	10824.12	outside_boundary_exact	not_found_in_US	42.1,73.4333333333	barcode-00377736	Mount Everett, 75-150 m N to NNW of summit tower	https://lichenportal.org/portal/collections/individual/index.php?occid=4727000
COUNTRY	1000	FH	4724765	P. F. May	Massachusetts	Berkshire County	10765.15	outside_boundary_exact	not_found_in_US	42.6545,73.1651666667	barcode-00377615	Mt. Greylock State Reservation, Tuckermann Workshop Site 9, Mount Fitch, between summit and Notch Road	https://lichenportal.org/portal/collections/individual/index.php?occid=4724765
COUNTRY	1000	FH	4724775	P. F. May	Massachusetts	Berkshire County	10765.15	outside_boundary_exact	not_found_in_US	42.6545,73.1651666667	barcode-00377631	Mt. Greylock State Reservation, Tuckermann Workshop Site 9, Mount Fitch, between summit and Notch Road	https://lichenportal.org/portal/collections/individual/index.php?occid=4724775
COUNTRY	1000	FH	4727484	P. F. May	Massachusetts	Franklin County	10712.29	outside_boundary_exact	not_found_in_US	42.6447,72.94	barcode-00991245	Mohawk Trail State Forest, Old Growth Area 2-9, about halfway up S slope of Todd Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=4727484
COUNTRY	1000	FH	4727485	P. F. May	Massachusetts	Franklin County	10712.29	outside_boundary_exact	not_found_in_US	42.6447,72.94	barcode-00991245	Mohawk Trail State Forest, Old Growth Area 2-9, about halfway up S slope of Todd Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=4727485
COUNTRY	1000	FH	4727486	P. F. May	Massachusetts	Franklin County	10712.29	outside_boundary_exact	not_found_in_US	42.6447,72.94	barcode-00991245	Mohawk Trail State Forest, Old Growth Area 2-9, about halfway up S slope of Todd Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=4727486
COUNTRY	1000	FH	4726777	P. F. May	Massachusetts	Franklin County	10712.28	outside_boundary_exact	not_found_in_US	42.64705,72.9428833333	barcode-00964885	Mohawk Trauk State Forest, Todd Mountain, Old Growth Area 2-1	https://lichenportal.org/portal/collections/individual/index.php?occid=4726777
COUNTRY	1000	FH	4727003	P. F. May	Massachusetts	Franklin County	10636.54	outside_boundary_exact	not_found_in_US	43.637,72.9515	barcode-00377753	Mohawk Trail State Forest, Old Growth Area 15-1, at end of unnamed trail that runs SSW from the start of the Totem Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=4727003
COUNTRY	1000	FH	4727004	P. F. May	Massachusetts	Franklin County	10636.54	outside_boundary_exact	not_found_in_US	43.637,72.9515	barcode-00377753	Mohawk Trail State Forest, Old Growth Area 15-1, at end of unnamed trail that runs SSW from the start of the Totem Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=4727004
COUNTRY	1000	FH	4727005	P. F. May	Massachusetts	Franklin County	10636.54	outside_boundary_exact	not_found_in_US	43.637,72.9515	barcode-00377753	Mohawk Trail State Forest, Old Growth Area 15-1, at end of unnamed trail that runs SSW from the start of the Totem Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=4727005
COUNTRY	1000	FH	4724868	P. F. May	Massachusetts	Worcester County	10632.05	outside_boundary_exact	not_found_in_US	42.4875,71.891	barcode-00377741	Wachusett Mountain State Reservation, Site 13 (Choiniere-Shea Site 4), along Semuhenna Tr. 100-250 m N of Harrington Tr.	https://lichenportal.org/portal/collections/individual/index.php?occid=4724868
COUNTRY	1000	FH	4724790	P. F. May	Massachusetts	Worcester County	10631.97	outside_boundary_exact	not_found_in_US	42.4916666667,71.895	barcode-00377650	Wachusett Mountain State Reservation, Site 9 (Choiniere-Shea site 2), W side of Semuhenna Tr., 200-5--m S of Westside Tr.	https://lichenportal.org/portal/collections/individual/index.php?occid=4724790
COUNTRY	1000	FH	4724823	P. F. May	Massachusetts	Worcester County	10631.91	outside_boundary_exact	not_found_in_US	42.4833333333,71.8833333333	barcode-00377689	Wachusett Mountain State Reservation, Site 1 (E end of Cogbill T1), ca. 75 m to 150 m W of Ski Trail #5	https://lichenportal.org/portal/collections/individual/index.php?occid=4724823
COUNTRY	1000	FH	4724929	P. F. May	Massachusetts	Worcester County	10631.91	outside_boundary_exact	not_found_in_US	42.4833333333,71.8833333333	barcode-00377812	Wachusett Mountain State Reservation, Site 2 (Cogbill B1), ca. 275 m NNW of summit, just W of Old Indian Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=4724929
COUNTRY	1000	FH	4726962	P. F. May	Massachusetts	Worcester County	10618.39	outside_boundary_exact	not_found_in_US	42.4950277778,71.6711111111	barcode-00377654	Devens Reserve Forces Training Area, Study Site C-6, Tactical Training Area 8, W slope of hill N of Turner Drop Zone, UTM 19T 0280500E 4708200N	https://lichenportal.org/portal/collections/individual/index.php?occid=4726962
COUNTRY	1000	FH	4726963	P. F. May	Massachusetts	Worcester County	10618.39	outside_boundary_exact	not_found_in_US	42.4950277778,71.6711111111	barcode-00377654	Devens Reserve Forces Training Area, Study Site C-6, Tactical Training Area 8, W slope of hill N of Turner Drop Zone, UTM 19T 0280500E 4708200N	https://lichenportal.org/portal/collections/individual/index.php?occid=4726963
COUNTRY	1000	FH	1609806	P. F. May	Massachusetts	Barnstable County	10551.96	outside_boundary_exact	not_found_in_US	41.7595,70.5738333333	barcode-00389041	Bourne, Cape Cod Canal, Study Site 4, steep slope between lower and upper paths, northwest of canal at pole 250	https://lichenportal.org/portal/collections/individual/index.php?occid=1609806
COUNTRY	1000	FH	1610369	D. N. Greene	Massachusetts	Suffolk County	4086.02	outside_boundary_exact	not_found_in_US	4.239468,-70.441746	barcode-00389605	Boston: Boston Harbor Islands National Park Area. Gallops Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1610369
COUNTRY	1000	FH	1609914	E. Lay	Massachusetts	Plymouth County	3427.12	outside_boundary_exact	not_found_in_US	70.911944,-42.288889	barcode-00389149	Boston Harbor Islands. Bumpkin Island. Intertidal zone to the right of the dock	https://lichenportal.org/portal/collections/individual/index.php?occid=1609914
COUNTRY	1000	FH	4727143	P. F. May	Massachusetts	Berkshire County	2947.19	outside_boundary_exact	not_found_in_US	72.1,-73.4333333333	barcode-00852924	Mount Everett, 150-200 m NW of summit tower	https://lichenportal.org/portal/collections/individual/index.php?occid=4727143
COUNTRY	1000	FH	4727144	P. F. May	Massachusetts	Berkshire County	2947.19	outside_boundary_exact	not_found_in_US	72.1,-73.4333333333	barcode-00852924	Mount Everett, 150-200 m NW of summit tower	https://lichenportal.org/portal/collections/individual/index.php?occid=4727144
COUNTRY	1000	FH	1610352	P. F. May	Massachusetts	Worcester County	2517.36	outside_boundary_exact	not_found_in_US	39.123429,-41.607368	barcode-00389587	Lancaster, Devens Reserve Forces Training Area, Study Site C-8, Tactical Training Area 6A,B,E; Harvard St. at Ponakin & Trainfire Rds.	https://lichenportal.org/portal/collections/individual/index.php?occid=1610352
COUNTRY	1000	FH	1610781	P. F. May	Massachusetts	Worcester County	2517.36	outside_boundary_exact	not_found_in_US	39.123429,-41.607368	barcode-00405428	Lancaster, Devens Reserve Forces Training Area, Study Site C-8, elev. 100 m., Tactical Training Area 6A,B,E; Harvard St. at Ponakin & Trainfire Rds.	https://lichenportal.org/portal/collections/individual/index.php?occid=1610781
COUNTRY	1000	OSC	2223557	Clyde Reed	Massachusetts	Berkshire	253.72	outside_boundary_exact	not_found_in_US	45.0189,-73.125	136933	Montville, 2 mi S of Montville.	https://lichenportal.org/portal/collections/individual/index.php?occid=2223557
COUNTRY	1000	MAINE	1972034	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0005644	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1972034
COUNTRY	1000	MAINE	1972571	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0006228	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1972571
COUNTRY	1000	MAINE	1972684	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0006341	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1972684
COUNTRY	1000	MAINE	1972988	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0006645	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1972988
COUNTRY	1000	MAINE	1973128	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0006785	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1973128
COUNTRY	1000	MAINE	1973263	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0006920	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1973263
COUNTRY	1000	MAINE	1973337	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0006994	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1973337
COUNTRY	1000	MAINE	1973384	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0007041	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1973384
COUNTRY	1000	MAINE	1973388	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0007045	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1973388
COUNTRY	1000	MAINE	1974249	Clara E. Cummings	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0007907	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1974249
COUNTRY	1000	MAINE	1974302	NA	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0007960	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1974302
COUNTRY	1000	MAINE	1974304	NA	Massachusetts	ESSEX	159.13	outside_boundary_exact	not_found_in_US	42.658,-68.55	MAINE-L-0007962	Annisquam	https://lichenportal.org/portal/collections/individual/index.php?occid=1974304
COUNTRY	1000	FH	4724826	E. Lay	Massachusetts	Dukes County	88.99	outside_boundary_exact	not_found_in_US	42.3333333333,-70.5	barcode-00377694	Katama Plains Nature Preserve and Airfield Unit 11 (C) Grassland	https://lichenportal.org/portal/collections/individual/index.php?occid=4724826
COUNTRY	1000	PH	4906084	Moul, E.T.	Massachusetts	Barnstable	52.16	outside_boundary_exact	not_found_in_US	41,-70	PH00049156	Falmouth	https://lichenportal.org/portal/collections/individual/index.php?occid=4906084
COUNTRY	1000	PH	4906086	Moul, E.T.	Massachusetts	Barnstable	52.16	outside_boundary_exact	not_found_in_US	41,-70	PH00049158	Woods Hole	https://lichenportal.org/portal/collections/individual/index.php?occid=4906086
COUNTRY	1000	FH	1610771	E. Lay	Massachusetts	Suffolk County	26.04	outside_boundary_exact	not_found_in_US	42.341667,-70.341667	barcode-00405418	Boston Harbor Islands. Outer Brewster Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1610771
COUNTRY	1000	US	2945779	T. T. Ahti & S. Hammer	Massachusetts	Plymouth	14.23	outside_boundary_exact	not_found_in_US	42.5,-70.625	NA	Myles Standish State Forest, Wings Hole	https://lichenportal.org/portal/collections/individual/index.php?occid=2945779
COUNTRY	1000	US	2946155	T. T. Ahti & S. Hammer	Massachusetts	Plymouth	14.23	outside_boundary_exact	not_found_in_US	42.5,-70.625	NA	Myles Standish State Forest, S of New Grassy Pond	https://lichenportal.org/portal/collections/individual/index.php?occid=2946155
COUNTRY	1000	FH	1610176	S. A. LaGreca	Massachusetts	Norfolk County	3.99	outside_boundary_exact	not_found_in_US	42.32579,-70.927258	barcode-00389411	Boston: Boston Harbor Islands National Park Area. Lovell's Island. Near pier.	https://lichenportal.org/portal/collections/individual/index.php?occid=1610176
COUNTRY	1000	FH	1610147	D. N. Greene	Massachusetts	Norfolk County	3.93	outside_boundary_exact	not_found_in_US	42.324725,-70.925247	barcode-00389382	Boston: Boston Harbor Islands National Park Area. Lovell's Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1610147
COUNTRY	1000	FH	1610148	D. N. Greene	Massachusetts	Norfolk County	3.02	outside_boundary_exact	not_found_in_US	42.316599,-70.927038	barcode-00389383	Boston: Boston Harbor Islands National Park Area. George's Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1610148
COUNTRY	1000	FH	1610467	E. Lay	Massachusetts	Suffolk County	1.85	outside_boundary_exact	not_found_in_US	42.341667,-70.877778	barcode-00389703	Boston Harbor Islands. Outer Brewster Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1610467
COUNTRY	1000	FH	1610889	E. Lay	Massachusetts	Suffolk County	1.85	outside_boundary_exact	not_found_in_US	42.341667,-70.877778	barcode-00405264	Boston Harbor Islands. Outer Brewster Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1610889
COUNTRY	1000	FH	1611159	E. Lay	Massachusetts	Suffolk County	1.85	outside_boundary_exact	not_found_in_US	42.341667,-70.877778	barcode-00405033	Boston Harbor Islands. Outer Brewster Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1611159
COUNTRY	1000	FH	1610803	E. Lay	Massachusetts	Plymouth County	1.53	outside_boundary_exact	not_found_in_US	42.324722,-70.939167	barcode-00405450	Boston Harbor Islands. Gallops Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1610803
COUNTRY	1000	FH	1610387	S. A. LaGreca	Massachusetts	Suffolk County	1.28	outside_boundary_exact	not_found_in_US	42.288485,-70.971409	barcode-00389623	Quincy: Boston Harbor Islands National Park Area. Hangman Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1610387
COUNTRY	1000	FH	1609778	E. Lay	Massachusetts	Suffolk County	1.02	outside_boundary_exact	not_found_in_US	42.328056,-70.890833	barcode-00389013	Boston Harbor Islands. Little Brewster Island. Home of Boston Light	https://lichenportal.org/portal/collections/individual/index.php?occid=1609778
COUNTRY	1000	FH	1609881	E. Lay	Massachusetts	Suffolk County	1.02	outside_boundary_exact	not_found_in_US	42.328056,-70.890833	barcode-00389098	Boston Harbor Islands. Little Brewster Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1609881
COUNTRY	1000	FH	1609919	E. Lay	Massachusetts	Suffolk County	1.02	outside_boundary_exact	not_found_in_US	42.328056,-70.890833	barcode-00389154	Boston Harbor Islands: Little Brewster Island. Home of Boston Light	https://lichenportal.org/portal/collections/individual/index.php?occid=1609919
