occurrenceID	institutionCode	recordedBy	stateProvince	county	distance_km	status	catalogNumber	coordinates	implied_location	locality	record_link
2227843	OSC	Cheri Bratt	California	San Luis Obispo	13996.99	outside_boundary_exact	145169	0.670144,17.393732	not_found_in_US	across road from Los Osos/Baywood middle school South Bay blvd, Baywood, South of Morrow Bay.	https://lichenportal.org/portal/collections/individual/index.php?occid=2227843
2227843	OSC	Cheri Bratt	California	San Luis Obispo	13996.99	outside_boundary_exact	145169	0.670144,17.393732	not_found_in_US	across road from Los Osos/Baywood middle school South Bay blvd, Baywood, South of Morrow Bay.	https://lichenportal.org/portal/collections/individual/index.php?occid=2227843
4415051	OSC	Steven Juank	California	Ventura	9161.77	outside_boundary_exact	145076	2.7283,-36.7966	not_found_in_US	Just W of first canyon E of S. Spur canyon. San Nicolas Island.	https://lichenportal.org/portal/collections/individual/index.php?occid=4415051
4415051	OSC	Steven Juank	California	Ventura	9161.77	outside_boundary_exact	145076	2.7283,-36.7966	not_found_in_US	Just W of first canyon E of S. Spur canyon. San Nicolas Island.	https://lichenportal.org/portal/collections/individual/index.php?occid=4415051
4994501	OSC	D. Winkler	California	Contra Costa	8252.24	outside_boundary_exact	124371	37.9,-22.25	not_found_in_US	Tilden Regional Park.	https://lichenportal.org/portal/collections/individual/index.php?occid=4994501
4994501	OSC	D. Winkler	California	Contra Costa	8252.24	outside_boundary_exact	124371	37.9,-22.25	not_found_in_US	Tilden Regional Park.	https://lichenportal.org/portal/collections/individual/index.php?occid=4994501
4412554	OSC	Shirley Tucker	California	Ventura	2602.87	outside_boundary_exact	145101a	30.37916667,-91.125	Louisiana, East Baton Rouge County	Baton Rouge	https://lichenportal.org/portal/collections/individual/index.php?occid=4412554
4412554	OSC	Shirley Tucker	California	Ventura	2602.87	outside_boundary_exact	145101a	30.37916667,-91.125	Louisiana, East Baton Rouge County	Baton Rouge	https://lichenportal.org/portal/collections/individual/index.php?occid=4412554
2231444	OSC	T. Nash	California	Santa Cruz	1138.55	outside_boundary_exact	147168	31.7,-110.85	Arizona, Santa Cruz County	Santa Rita Mountains, north slope between Bellow Springs and Baldy Saddle	https://lichenportal.org/portal/collections/individual/index.php?occid=2231444
2231444	OSC	T. Nash	California	Santa Cruz	1138.55	outside_boundary_exact	147168	31.7,-110.85	Arizona, Santa Cruz County	Santa Rita Mountains, north slope between Bellow Springs and Baldy Saddle	https://lichenportal.org/portal/collections/individual/index.php?occid=2231444
