id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
1123990	WIS	WIS-L-0049634	W.A. Kellerman	s.n.	262.74	319.88	Ohio	Adams	40.94589	-81.483171	outside_boundary_exact	Ohio, Summit County	Green Tp.	https://lichenportal.org/portal/collections/individual/index.php?occid=1123990
2416997	WIS	WIS-L-0084254	Don Flenniken	72-569	230.4	272.08	Ohio	Morgan	39.345659	-84.751928	outside_boundary_exact	Ohio, Butler County	Twp. Morgan	https://lichenportal.org/portal/collections/individual/index.php?occid=2416997
2407311	WIS	WIS-L-0009439	Don Flenniken	72-308	208.13	250.8	Ohio	Morgan	41.535055	-80.934258	outside_boundary_exact	Ohio, Ashtabula County	Windsor	https://lichenportal.org/portal/collections/individual/index.php?occid=2407311
2416502	WIS	WIS-L-0084508	Don Flenniken	72-126	208.13	250.8	Ohio	Morgan	41.535055	-80.934258	outside_boundary_exact	Ohio, Ashtabula County	Windsor	https://lichenportal.org/portal/collections/individual/index.php?occid=2416502
2416603	WIS	WIS-L-0084489	Don Flenniken	72-144	127.58	172.72	Ohio	Morgan	40.58867	-83.128524	outside_boundary_exact	Ohio, Marion County	Marion	https://lichenportal.org/portal/collections/individual/index.php?occid=2416603
2416746	WIS	WIS-L-0084512	Don Flenniken	72-551	127.58	172.72	Ohio	Morgan	40.58867	-83.128524	outside_boundary_exact	Ohio, Marion County	Marion	https://lichenportal.org/portal/collections/individual/index.php?occid=2416746
2408180	WIS	WIS-L-0114390	Don Flenniken	72-321	58.64	102.53	Ohio	Morgan	39.776913	-82.768222	outside_boundary_exact	Ohio, Fairfield County	Bloom TWP	https://lichenportal.org/portal/collections/individual/index.php?occid=2408180
2416576	WIS	WIS-L-0084490	Don Flenniken	72-142	58.64	102.53	Ohio	Morgan	39.776913	-82.768222	outside_boundary_exact	Ohio, Fairfield County	Bloom	https://lichenportal.org/portal/collections/individual/index.php?occid=2416576
1124309	WIS	WIS-L-0049953	[Thomson]	s.n.	19.57	58.05	Ohio	Delaware	39.961176	-82.998794	outside_boundary_exact	Ohio, Franklin County	Columbus	https://lichenportal.org/portal/collections/individual/index.php?occid=1124309
1207333	WIS	WIS-L-0055308	Collector unspecified	s.n.	19.57	58.05	Ohio	Delaware	39.961176	-82.998794	outside_boundary_exact	Ohio, Franklin County	Columbus	https://lichenportal.org/portal/collections/individual/index.php?occid=1207333
1244322	WIS	WIS-L-0064693	no collector named	s.n.	19.57	58.05	Ohio	Delaware	39.961176	-82.998794	outside_boundary_exact	Ohio, Franklin County	Columbus	https://lichenportal.org/portal/collections/individual/index.php?occid=1244322
1055707	WIS	WIS-L-0028910	[collector unspecified]	s.n.	11.68	47.52	Ohio	Delaware	40.465098	-82.802922	outside_boundary_exact	Ohio, Morrow County	Big Walnut Cr., near Columbus	https://lichenportal.org/portal/collections/individual/index.php?occid=1055707
1057557	WIS	WIS-L-0030488	H.S.H.	NA	3.99	50.67	Ohio	Franklin	39.760638	-82.850768	outside_boundary_exact	Ohio, Pickaway County	State Run, Columbus	https://lichenportal.org/portal/collections/individual/index.php?occid=1057557
1289716	WIS	WIS-L-0068987	E.C. Leonard	16097b	1.51	39.03	Ohio	Champaign	40.016898	-83.864479	outside_boundary_exact	Ohio, Clark County	Kohler's woods on south side of Chapman's Creek and about 4 mi below Thackery	https://lichenportal.org/portal/collections/individual/index.php?occid=1289716
1244949	WIS	WIS-L-0065319	E. Lucy Braun	11	0.27	47.2	Ohio	Hamilton	39.175338	-84.294382	outside_boundary_exact	Ohio, Clermont County	Milford, foot of Chestnut Slope	https://lichenportal.org/portal/collections/individual/index.php?occid=1244949
1224170	WIS	WIS-L-0058906	Bruce Fink	s.n.	0.05	45.07	Ohio	Butler	39.391998	-84.818287	outside_boundary_exact	Indiana, Franklin County	Scipio	https://lichenportal.org/portal/collections/individual/index.php?occid=1224170
1230866	WIS	WIS-L-0061217	Dr. Fink	s.n.	0.05	45.07	Ohio	Butler	39.391998	-84.818287	outside_boundary_exact	Indiana, Franklin County	Scipio	https://lichenportal.org/portal/collections/individual/index.php?occid=1230866
1009001	WIS	WIS-L-0015126	Bruce Fink	s.n.	NA	NA	Ohio	Oxford	39.50694	-84.74528	county_not_matched_no_match	county_not_matched	Oxford	https://lichenportal.org/portal/collections/individual/index.php?occid=1009001
