id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
1068445	WIS	WIS-L-0034513	W.A. Kellerman	s.n.	178.59	West Virginia	Mingo	38.49941	-80.055196	outside_boundary_exact	West Virginia, Randolph County	Mingo	https://lichenportal.org/portal/collections/individual/index.php?occid=1068445
2410587	WIS	WIS-L-0083970	M.E. Hale	14962	8.89	West Virginia	Randolph	39.044831	-79.343656	outside_boundary_exact	West Virginia, Tucker County	Dolly Sods	https://lichenportal.org/portal/collections/individual/index.php?occid=2410587
2410837	WIS	WIS-L-0084096	M.E. Hale	14950	8.89	West Virginia	Randolph Co.	39.044831	-79.343656	outside_boundary_exact	West Virginia, Tucker County	Dolly Sods	https://lichenportal.org/portal/collections/individual/index.php?occid=2410837
1070635	WIS	WIS-L-0036593	F.W. Gray	s.n.	0.37	West Virginia	Wood	39.248623	-81.266255	outside_boundary_exact	West Virginia, Ritchie County	Sandhill	https://lichenportal.org/portal/collections/individual/index.php?occid=1070635
1486087	WIS	WIS-L-0109193	Mason E. Hale	s.n.	0.04	West Virginia	Pocahontas	38.615391	-79.844228	outside_boundary_exact	West Virginia, Randolph County	at Gaudineer Knob	https://lichenportal.org/portal/collections/individual/index.php?occid=1486087
1486088	WIS	WIS-L-0109194	Mason E. Hale	s.n.	0.04	West Virginia	Pocahontas	38.615391	-79.844228	outside_boundary_exact	West Virginia, Randolph County	at Gaudiner Knob	https://lichenportal.org/portal/collections/individual/index.php?occid=1486088
1486095	WIS	WIS-L-0109201	Mason E. Hale	s.n.	NA	West Virginia	Pendelton	38.847889	-79.421992	county_not_matched_no_match	county_not_matched	near Onego	https://lichenportal.org/portal/collections/individual/index.php?occid=1486095
1486099	WIS	WIS-L-0109205	Mason E. Hale	NA	NA	West Virginia	Pendelton	38.699836	-79.532828	county_not_matched_no_match	county_not_matched	top of Spruce Knob	https://lichenportal.org/portal/collections/individual/index.php?occid=1486099
1486100	WIS	WIS-L-0109206	Mason E. Hale	s.n.	NA	West Virginia	Pendelton	38.699836	-79.532828	county_not_matched_no_match	county_not_matched	Top of Spruce Knob.	https://lichenportal.org/portal/collections/individual/index.php?occid=1486100
1486101	WIS	WIS-L-0109207	Mason E. Hale	s.n.	NA	West Virginia	Pendelton	38.699836	-79.532828	county_not_matched_no_match	county_not_matched	top of Spruce Knob	https://lichenportal.org/portal/collections/individual/index.php?occid=1486101
