id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
3326129	CMN	CANL 121648	Brodo, Irwin M.	23469	2.18	48.4	Missouri	Christian Co. (MO)	37.1139	-93.2983	outside_boundary_reverse_partial	Missouri, Greene County	7 miles S of Springfield.	https://lichenportal.org/portal/collections/individual/index.php?occid=3326129
3333407	CMN	CANL 121650	Brodo, Irwin M.	23467	2.18	48.4	Missouri	Christian Co. (MO)	37.1139	-93.2983	outside_boundary_reverse_partial	Missouri, Greene County	7 miles S of Springfield.	https://lichenportal.org/portal/collections/individual/index.php?occid=3333407
5701912	CMN	CANL 10021827	Brodo, Irwin M.	23478	2.18	48.4	Missouri	Christian Co. (MO)	37.1139	-93.2983	outside_boundary_reverse_partial	Missouri, Greene County	Christian Co., 7 miles S of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=5701912
5707032	CMN	CANL 10020616	Brodo, Irwin M.	23479	2.18	48.4	Missouri	Christian Co. (MO)	37.1139	-93.2983	outside_boundary_reverse_partial	Missouri, Greene County	Christian Co., 7 miles S of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=5707032
5707267	CMN	CANL 10020615	Brodo, Irwin M.	23475	2.18	48.4	Missouri	Christian Co. (MO)	37.1139	-93.2983	outside_boundary_reverse_partial	Missouri, Greene County	Christian Co., 7 miles S of Springfield	https://lichenportal.org/portal/collections/individual/index.php?occid=5707267
