error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	COLO	3171143	COLO	J. P. Dey	Arkansas	Benton	47.55	outside_boundary_exact	Missouri, Stone County	36.5933,-93.3439	COLO-L-0051767	Hobbs State Park-Conservation Area, southern shore of Beaver Lake, off AR Hwy 12, east of Rodgers.	https://lichenportal.org/portal/collections/individual/index.php?occid=3171143
STATE	100	WIS	1127802	WIS	D.M. Moore	Arkansas	Carroll	8.35	outside_boundary_exact	Missouri, Stone County	36.572966,-93.321118	WIS-L-0051771	11 miles northwest of Berryville, Table Rock Dam Reservoir	https://lichenportal.org/portal/collections/individual/index.php?occid=1127802
