institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
F	S. Leavitt	Idaho	Bonner	2.52	outside_boundary_exact	location_lookup_error	48.56697,-116.75011	C1001607F	Priest River State Forest: Site 41: in Priest River State Forest along FR 24, vicinity of Hunt Lake; where van broke down	https://lichenportal.org/portal/collections/individual/index.php?occid=3049934
F	S. Leavitt	Idaho	Bonner	2.52	outside_boundary_exact	location_lookup_error	48.56697,-116.75011	C1001601F	Priest River State Forest: Site 41: in Priest River State Forest along FR 24, vicinity of Hunt Lake; where van broke down	https://lichenportal.org/portal/collections/individual/index.php?occid=3049935
F	S. Leavitt	Idaho	Bonner	2.52	outside_boundary_exact	location_lookup_error	48.56697,-116.75011	C1001591F	Priest River State Forest: Site 41: in Priest River State Forest along FR 24, vicinity of Hunt Lake; where van broke down	https://lichenportal.org/portal/collections/individual/index.php?occid=3049933
