id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
3431907	OBI	OBI146116	Jason Dart	990	10137.72	10368.67	California	Santa Barbara	34.478055	119.999176	outside_boundary_exact	not_found_in_US	500 Calle Lippizana on the Gaviota coast, 1.2 miles north of Hwy 101 at the El Capitan Ranch Road exit. ,	https://lichenportal.org/portal/collections/individual/index.php?occid=3431907
4784961	OBI	NA	Julene Johnson	NA	9013.8	9178.69	California	Mendocino	38.987107	123.6999683	outside_boundary_exact	not_found_in_US	Manchester State Park; Lake Davis Wetlands Coastal Dunes NP [Nature Preserve]	https://lichenportal.org/portal/collections/individual/index.php?occid=4784961
4784960	OBI	NA	Julene Johnson	NA	9013.61	9178.5	California	Mendocino	38.9881683	123.70174333	outside_boundary_exact	not_found_in_US	Manchester State Park; Lake Davis Wetlands Coastal Dunes NP [Nature Preserve], near small Davis Lake Pond	https://lichenportal.org/portal/collections/individual/index.php?occid=4784960
4784962	OBI	NA	Julene Johnson	NA	9013.59	9178.47	California	Mendocino	38.988245	123.7019666	outside_boundary_exact	not_found_in_US	Manchester State Park; Lake Davis Wetlands Coastal Dunes NP [Nature Preserve]	https://lichenportal.org/portal/collections/individual/index.php?occid=4784962
5069260	OBI	NA	Jason Dart	1366	204.68	313.66	California	San Benito	34.50153	-119.86459	outside_boundary_exact	California, Santa Barbara County	Lizard's Mouth trail, West Camino Cielo, Los Padres National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=5069260
4930029	OBI	NA	Jason Dart	1813	111.95	224.21	California	San Benito	35.33763	-120.075998	outside_boundary_exact	California, San Luis Obispo County	Northern Carrizo Plain, south & west of SR-58, 2.3 miles SW of Carrisa Elementary School	https://lichenportal.org/portal/collections/individual/index.php?occid=4930029
2748113	OBI	81820	Jennifer von Reis	C137	98.63	201.03	California	San Benito	35.317715	-120.647735	outside_boundary_exact	California, San Luis Obispo County	California Polytechnic State University, seasonal creek north of Poly Canyon Road	https://lichenportal.org/portal/collections/individual/index.php?occid=2748113
5415383	OBI	NA	Michael Mulroy	13	66.62	213.98	California	Monterey	35.196346	-120.787974	outside_boundary_exact	California, San Luis Obispo County	Ultramafic outcrop in Diablo Canyon PG&E lands, accessed via Diablo Canyon Road ~3.5 mi from access gate, then driving up dirt road along Vineyard Canyon ~1.3 to parking area. From parking area, a short (~0.3 mi) walk east over ridge separating Vineyard Canyon and Pecho Creek Canyon. Pecho Creek Ultramafic sample site from 2022 Mulroy thesis.	https://lichenportal.org/portal/collections/individual/index.php?occid=5415383
5415391	OBI	NA	Michael Mulroy	20	10.65	210.04	California	San Luis Obispo	35.890922	-121.454288	outside_boundary_exact	California, Monterey County	Sandstone outcrop on north side of Los Burros Road ~0.8 miles up the road from Hwy. 1 intersection. Willow Creek Sandstone sample site from 2022 Mulroy thesis.	https://lichenportal.org/portal/collections/individual/index.php?occid=5415391
5363204	OBI	NA	Jason Dart	2249	2.71	196.87	California	Monterey	35.76498	-120.282143	outside_boundary_exact	California, San Luis Obispo County	Cholame Valley, along access road to California Flats Solar Project, ~1.4 miles north of Highway 41	https://lichenportal.org/portal/collections/individual/index.php?occid=5363204
3429915	OBI	OBI146146	Jason Dart	662	NA	NA	California	California	35.315706	-120.854164	county_not_matched_no_match	county_not_matched	Sea Pines Golf Resort	https://lichenportal.org/portal/collections/individual/index.php?occid=3429915
