error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	ASU	101310	L. Sigal	California	San Mateo	3.89	outside_boundary_exact	not_found_in_US	37.6833333,-122.2083333	NA	San Bruno Mountain, just SE of San Francisco	https://lichenportal.org/portal/collections/individual/index.php?occid=101310
COUNTRY	1000	ASU	101343	D. Toren	California	San Mateo	3.89	outside_boundary_exact	not_found_in_US	37.6833333,-122.2083333	ASUL001021	San Bruno Mountain, just SE of San Francisco	https://lichenportal.org/portal/collections/individual/index.php?occid=101343
COUNTRY	1000	ASU	101757	B.D. Ryan	California	Mendocino	533.42	outside_boundary_exact	not_found_in_US	34,-123.25	NA	ABLS Stop 2, Hwy 128, N of Cloverdale	https://lichenportal.org/portal/collections/individual/index.php?occid=101757
COUNTRY	1000	ASU	102933	L. Sigal	California	San Mateo	0.6	outside_boundary_exact	not_found_in_US	37.7,-122.2666667	NA	San Francisco Watershed	https://lichenportal.org/portal/collections/individual/index.php?occid=102933
COUNTRY	1000	ASU	103334	L. Ross	California	San Luis Obispo	70.27	outside_boundary_exact	not_found_in_US	34.2833333,-120.4333333	NA	16 km E of San Luis Obispo and 3 km ESE of Pozo	https://lichenportal.org/portal/collections/individual/index.php?occid=103334
COUNTRY	1000	ASU	103873	K. Knudsen	California	Riverside	56.85	outside_boundary_exact	not_found_in_US	32.9230556,-117.2619444	NA	South Coast: Torrey Pines State Park, Del Mar	https://lichenportal.org/portal/collections/individual/index.php?occid=103873
COUNTRY	1000	ASU	107876	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	ASUL019067	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107876
COUNTRY	1000	ASU	107877	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	ASUL019404	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107877
COUNTRY	1000	ASU	107878	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	NA	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107878
COUNTRY	1000	ASU	107879	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	NA	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107879
COUNTRY	1000	ASU	107881	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	NA	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107881
COUNTRY	1000	ASU	107882	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	NA	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107882
COUNTRY	1000	ASU	107883	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	NA	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107883
COUNTRY	1000	ASU	107884	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	NA	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107884
COUNTRY	1000	ASU	107885	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	ASUL010390	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107885
COUNTRY	1000	ASU	107887	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	NA	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107887
COUNTRY	1000	ASU	107889	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	ASUL030075	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107889
COUNTRY	1000	ASU	107891	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	NA	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107891
COUNTRY	1000	ASU	107892	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	NA	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107892
COUNTRY	1000	ASU	107893	T.H. Nash III	California	Ventura	16.89	outside_boundary_exact	not_found_in_US	33.8333333,-119.55	ASUL019474	San Nicolas Island, west end	https://lichenportal.org/portal/collections/individual/index.php?occid=107893
