herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
WTU	1271151	WTU	Bruce D. Ryan	Oklahoma	Creek	317.97	outside_boundary_exact	Kansas, Wabaunsee County	39,-96.333333	WTU-L-026864	15 miles west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1271151	STATE	100
WTU	1281849	WTU	B. Ryan	Oklahoma	Creek	317.97	outside_boundary_exact	Kansas, Wabaunsee County	39,-96.333333	WTU-L-034226	15 miles west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1281849	STATE	100
WTU	1270811	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026449	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1270811	STATE	100
WTU	1270814	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026452	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1270814	STATE	100
WTU	1270815	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026453	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1270815	STATE	100
WTU	1270865	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026507	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1270865	STATE	100
WTU	1270907	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026551	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1270907	STATE	100
WTU	1270968	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026611	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1270968	STATE	100
WTU	1270994	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026707	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1270994	STATE	100
WTU	1271024	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026738	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1271024	STATE	100
WTU	1271047	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026758	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1271047	STATE	100
WTU	1271049	WTU	Bruce Ryan	Oklahoma	Creek	151.64	outside_boundary_exact	Arkansas, Washington County	36.166667,-94.333333	WTU-L-026760	Stop 7, ABLS Foray (1979). 15 mi. west of Sapulpa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1271049	STATE	100
SBBG	3555164	SBBG	C. A. Morse	Oklahoma	Greer	87.46	outside_boundary_exact	Texas, Wilbarger County	34.016667,-99.016667	SBBG006005L	4.5 mi S, 4.5 mi E Granite. Quartz Mtn Arts & Conference Center & Nature Park: along New Horizon Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=3555164	STATE	100
TENN	1010620	TENN	H.A. Sierk	Oklahoma	McCurtain	554.89	outside_boundary_exact	Oklahoma, Beaver County	36.816137,-100.519871	TENN-L-0000292	Beaver's Bend State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1010620	COUNTY	10
TENN	1066877	TENN	H.A. Sierk	Oklahoma	Mccurtain	553.81	outside_boundary_exact	Oklahoma, Beaver County	36.81,-100.51	TENN-L-0005707	Beaver's Bend State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1066877	COUNTY	10
KANU	3133945	KANU	Steven Strawn; Sheila Strawn	Oklahoma	Custer	308.2	outside_boundary_exact	Oklahoma, Muskogee County	35.539137,-95.193859	386742	Foss Lake State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=3133945	COUNTY	10
CSU	4922871	CSU	S. Strawn	Oklahoma	Carter	206.32	outside_boundary_exact	Oklahoma, McCurtain County	34.134234,-94.679443	CSU-L-001391	Lake Murray State Park Group Camp #1 trail	https://lichenportal.org/portal/collections/individual/index.php?occid=4922871	COUNTY	10
CSU	3435135	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001223	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435135	COUNTY	10
CSU	3435140	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001225	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435140	COUNTY	10
CSU	3435146	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001233	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435146	COUNTY	10
CSU	3435153	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001226	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435153	COUNTY	10
CSU	3435194	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001224	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435194	COUNTY	10
CSU	3435215	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001222	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435215	COUNTY	10
CSU	3435318	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001220	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435318	COUNTY	10
CSU	3435351	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001232	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435351	COUNTY	10
CSU	3435413	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001221	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435413	COUNTY	10
CSU	3435414	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001228	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435414	COUNTY	10
CSU	3435722	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001227	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435722	COUNTY	10
CSU	3435786	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001229	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435786	COUNTY	10
CSU	3435868	CSU	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001230	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435868	COUNTY	10
UCR(temp)	2597916	UCR(temp)	Caleb A. Morse	Oklahoma	Ellis	81.57	outside_boundary_exact	Oklahoma, Blaine County	36.014444,-98.467778	SBBG010256L	Four Canyon Preserve: c. 10 mi W Camargo (Camargo in Dewey Co.), head of Mulberry Canyon	https://lichenportal.org/portal/collections/individual/index.php?occid=2597916	COUNTY	10
CSU	3434998	CSU	S. Strawn	Oklahoma	Latimer	75.34	outside_boundary_exact	Oklahoma, Hughes County	35,-96.34	CSU-L-000656	RobbersCaveCarltonGpCamp; 35 -96.34; 35 -96.34	https://lichenportal.org/portal/collections/individual/index.php?occid=3434998	COUNTY	10
CSU	3435679	CSU	S. Strawn	Oklahoma	Latimer	75.34	outside_boundary_exact	Oklahoma, Hughes County	35,-96.34	CSU-L-000155	RobbersCaveStPk	https://lichenportal.org/portal/collections/individual/index.php?occid=3435679	COUNTY	10
CSU	3435769	CSU	S. Strawn	Oklahoma	Latimer	75.34	outside_boundary_exact	Oklahoma, Hughes County	35,-96.34	CSU-L-000622	RobbersCaveEntrance/Trails	https://lichenportal.org/portal/collections/individual/index.php?occid=3435769	COUNTY	10
CSU	3439545	CSU	S. Strawn	Oklahoma	Latimer	75.34	outside_boundary_exact	Oklahoma, Hughes County	35,-96.34	CSU-L-000658	RobbersCaveCarltonGpCamp	https://lichenportal.org/portal/collections/individual/index.php?occid=3439545	COUNTY	10
CSU	3435039	CSU	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000966	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435039	COUNTY	10
CSU	3435092	CSU	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000968	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435092	COUNTY	10
CSU	3435195	CSU	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000970	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435195	COUNTY	10
CSU	3435265	CSU	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000716	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435265	COUNTY	10
CSU	3435266	CSU	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000954	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435266	COUNTY	10
CSU	3435316	CSU	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000963	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435316	COUNTY	10
CSU	3435335	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000948	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435335	COUNTY	10
CSU	3435452	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000967	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435452	COUNTY	10
CSU	3435483	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000965	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435483	COUNTY	10
CSU	3435484	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000971	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435484	COUNTY	10
CSU	3435542	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000955	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435542	COUNTY	10
CSU	3435584	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000941	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435584	COUNTY	10
CSU	3435585	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000956	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435585	COUNTY	10
CSU	3435629	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000957	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435629	COUNTY	10
CSU	3435810	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000969	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435810	COUNTY	10
CSU	3435867	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000959	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435867	COUNTY	10
CSU	3435914	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000960	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435914	COUNTY	10
CSU	3435944	CSU	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000961	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435944	COUNTY	10
ALA	1664233	ALA	unknown, Larry P. Gough	Oklahoma	Comanche County	57.31	outside_boundary_exact	Oklahoma, Carter County	34.5,-97.5	UAMb:Herb:18833	15 miles northwest of Lawton on Mount Scott in the Wichita Mountains Wildlife Refuge.	https://lichenportal.org/portal/collections/individual/index.php?occid=1664233	COUNTY	10
ALA	2919227	ALA	unknown, Larry P. Gough	Oklahoma	Comanche County	57.31	outside_boundary_exact	Oklahoma, Carter County	34.5,-97.5	UAMb:Herb:12684	15 miles northwest of Lawton on Mount Scott in the Wichita Mountains Wildlife Refuge.	https://lichenportal.org/portal/collections/individual/index.php?occid=2919227	COUNTY	10
ALA	2919228	ALA	unknown, Larry P. Gough	Oklahoma	Comanche County	57.31	outside_boundary_exact	Oklahoma, Carter County	34.5,-97.5	UAMb:Herb:9228	15 miles northwest of Lawton on Mount Scott in the Wichita Mountains Wildlife Refuge.	https://lichenportal.org/portal/collections/individual/index.php?occid=2919228	COUNTY	10
ALA	2919229	ALA	unknown, Larry P. Gough	Oklahoma	Comanche County	57.31	outside_boundary_exact	Oklahoma, Carter County	34.5,-97.5	UAMb:Herb:9003	15 miles northwest of Lawton on Mount Scott in the Wichita Mountains Wildlife Refuge.	https://lichenportal.org/portal/collections/individual/index.php?occid=2919229	COUNTY	10
ALA	2919230	ALA	unknown, Larry P. Gough	Oklahoma	Comanche County	57.31	outside_boundary_exact	Oklahoma, Carter County	34.5,-97.5	UAMb:Herb:9872	15 miles northwest of Lawton on Mount Scott in the Wichita Mountains Wildlife Refuge.	https://lichenportal.org/portal/collections/individual/index.php?occid=2919230	COUNTY	10
ALA	2919231	ALA	unknown, Larry P. Gough	Oklahoma	Comanche County	57.31	outside_boundary_exact	Oklahoma, Carter County	34.5,-97.5	UAMb:Herb:7894	15 miles northwest of Lawton on Mount Scott in the Wichita Mountains Wildlife Refuge.	https://lichenportal.org/portal/collections/individual/index.php?occid=2919231	COUNTY	10
ALA	2919232	ALA	unknown, Larry P. Gough	Oklahoma	Comanche County	57.31	outside_boundary_exact	Oklahoma, Carter County	34.5,-97.5	UAMb:Herb:7948	15 miles northwest of Lawton on Mount Scott in the Wichita Mountains Wildlife Refuge.	https://lichenportal.org/portal/collections/individual/index.php?occid=2919232	COUNTY	10
ILL	1509553	ILL	M.E. Hale	Oklahoma	Adair	52.45	outside_boundary_exact	Oklahoma, Mayes County	36.435262,-95.275696	ILL00039329	Near stillwell	https://lichenportal.org/portal/collections/individual/index.php?occid=1509553	COUNTY	10
CSU	3435576	CSU	S. Strawn	Oklahoma	Cherokee	45.38	outside_boundary_exact	Oklahoma, Haskell County	35.2445,-95.2445	CSU-L-001273	SequoyahStateParkLodge	https://lichenportal.org/portal/collections/individual/index.php?occid=3435576	COUNTY	10
CSU	3777571	CSU	S. Strawn	Oklahoma	Kiowa	44.96	outside_boundary_exact	Oklahoma, Caddo County	35.452496,-98.352546	CSU-L-001363	Lake Tom Steed; 34.740890503 -98.965927124	https://lichenportal.org/portal/collections/individual/index.php?occid=3777571	COUNTY	10
CSU	4580326	CSU	S.Strawn	Oklahoma	Kiowa	44.96	outside_boundary_exact	Oklahoma, Caddo County	35.452496,-98.352546	CSU-L-001358	Lake Tom Steed; 34.740890503 -98.965927124; 35.452496 -98.352546	https://lichenportal.org/portal/collections/individual/index.php?occid=4580326	COUNTY	10
SBBG	3555445	SBBG	C. A. Morse	Oklahoma	Ellis	34.07	outside_boundary_exact	Oklahoma, Dewey County	36,-99	SBBG011821L	ca. 10 mi W Camargo. (Camargo in Dewey Co.) TNC Four Cyn Preserve; head of Mulberry Cyn	https://lichenportal.org/portal/collections/individual/index.php?occid=3555445	COUNTY	10
SBBG	3555446	SBBG	C. A. Morse	Oklahoma	Ellis	34.07	outside_boundary_exact	Oklahoma, Dewey County	36,-99	SBBG011822L	ca. 1 mi S, 10 mi W Camargo. (Camargo in Dewey Co.) TNC Four Cyn Preserve; near mouth of Horse & Mulberry cyns	https://lichenportal.org/portal/collections/individual/index.php?occid=3555446	COUNTY	10
SBBG	3555118	SBBG	C. A. Morse	Oklahoma	Ellis	32.55	outside_boundary_exact	Oklahoma, Dewey County	36.016667,-99.016667	SBBG003076L	ca. 10 mi W Camargo. (Camargo in Dewey Co.) TNC Four Canyon Preserve; head of Mulberry Canyon	https://lichenportal.org/portal/collections/individual/index.php?occid=3555118	COUNTY	10
WIS	1391078	WIS	J.W.Thomson	Oklahoma	Payne	27.55	outside_boundary_exact	Oklahoma, Noble County	36.492456,-97.056908	WIS-L-0103905	15 miles south of Ponca City	https://lichenportal.org/portal/collections/individual/index.php?occid=1391078	COUNTY	10
WIS	1099692	WIS	D. Samuelsen	Oklahoma	Tulsa	19.39	outside_boundary_exact	Oklahoma, Rogers County	36.081488,-95.544421	WIS-L-0043853	Along Inola Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=1099692	COUNTY	10
WIS	1376698	WIS	Don Samuelsen	Oklahoma	Tulsa	19.39	outside_boundary_exact	Oklahoma, Rogers County	36.081488,-95.544421	WIS-L-0098647	along Inola Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=1376698	COUNTY	10
SBBG	3555170	SBBG	C. A. Morse	Oklahoma	Osage	16.19	outside_boundary_exact	Oklahoma, Tulsa County	36.016667,-96.016667	SBBG006315L	7.5 mi N, 3 mi E Barnsdall, Woolaroc Wildlife Preserve, start of nature trails area, just NW of museum complex	https://lichenportal.org/portal/collections/individual/index.php?occid=3555170	COUNTY	10
CSU	3771970	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001319	S. 3350 Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3771970	COUNTY	10
CSU	3771971	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001303	S. 3350 Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3771971	COUNTY	10
CSU	3771972	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001302	S. 3350 Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3771972	COUNTY	10
CSU	3771973	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001305	S. 3350 Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3771973	COUNTY	10
CSU	3771974	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001320	S. 3350 Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3771974	COUNTY	10
CSU	3771975	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001304	S. 3350 Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3771975	COUNTY	10
CSU	3771976	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001301	S. 3350 Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3771976	COUNTY	10
CSU	3771977	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001322	S. 3350 Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3771977	COUNTY	10
CSU	3772105	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001315	S. 3350 Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3772105	COUNTY	10
CSU	3772106	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001309	S. 3350 Road, Perkins	https://lichenportal.org/portal/collections/individual/index.php?occid=3772106	COUNTY	10
CSU	3772107	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001306	S. 3350 Road, Perkins	https://lichenportal.org/portal/collections/individual/index.php?occid=3772107	COUNTY	10
CSU	3772108	CSU	T. McCaslin	Oklahoma	Lincoln	6.27	outside_boundary_exact	Oklahoma, Payne County	35.998,-97.03411	CSU-L-001298	S. 3350 Road, Perkins	https://lichenportal.org/portal/collections/individual/index.php?occid=3772108	COUNTY	10
CSU	3435118	CSU	S. Strawn	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001284	GreenleafStateParkCampground	https://lichenportal.org/portal/collections/individual/index.php?occid=3435118	COUNTY	10
CSU	3435363	CSU	Z. Muscovitch	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001286	GreenleafStateParkCampground	https://lichenportal.org/portal/collections/individual/index.php?occid=3435363	COUNTY	10
CSU	3435403	CSU	S. Strawn	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001287	GreenleafStateParkCampground	https://lichenportal.org/portal/collections/individual/index.php?occid=3435403	COUNTY	10
CSU	3435529	CSU	S. Strawn	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001289	GreenleafStateParkCampground	https://lichenportal.org/portal/collections/individual/index.php?occid=3435529	COUNTY	10
CSU	3435689	CSU	S. Strawn	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001292	GreenleafStateParkCampground	https://lichenportal.org/portal/collections/individual/index.php?occid=3435689	COUNTY	10
CSU	3435736	CSU	S. Strawn	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001290	GreenleafStateParkCampground	https://lichenportal.org/portal/collections/individual/index.php?occid=3435736	COUNTY	10
CSU	3435768	CSU	S. Strawn	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001288	GreenleafStateParkCampground	https://lichenportal.org/portal/collections/individual/index.php?occid=3435768	COUNTY	10
CSU	3435827	CSU	S. Strawn	Oklahoma	Cherokee	3.71	outside_boundary_exact	Oklahoma, Muskogee County	35.62555,-95.165089	CSU-L-001294	GreenleafStateParkCampground	https://lichenportal.org/portal/collections/individual/index.php?occid=3435827	COUNTY	10
