error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	TENN	1010620	H.A. Sierk	Oklahoma	McCurtain	554.89	outside_boundary_exact	Oklahoma, Beaver County	36.816137,-100.519871	TENN-L-0000292	Beaver's Bend State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1010620
COUNTY	10	TENN	1066877	H.A. Sierk	Oklahoma	Mccurtain	553.81	outside_boundary_exact	Oklahoma, Beaver County	36.81,-100.51	TENN-L-0005707	Beaver's Bend State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1066877
COUNTY	10	KANU	3133945	Steven Strawn; Sheila Strawn	Oklahoma	Custer	308.2	outside_boundary_exact	Oklahoma, Muskogee County	35.539137,-95.193859	386742	Foss Lake State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=3133945
COUNTY	10	CSU	4922871	S. Strawn	Oklahoma	Carter	206.32	outside_boundary_exact	Oklahoma, McCurtain County	34.134234,-94.679443	CSU-L-001391	Lake Murray State Park Group Camp #1 trail	https://lichenportal.org/portal/collections/individual/index.php?occid=4922871
COUNTY	10	CSU	3435135	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001223	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435135
COUNTY	10	CSU	3435140	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001225	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435140
COUNTY	10	CSU	3435146	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001233	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435146
COUNTY	10	CSU	3435153	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001226	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435153
COUNTY	10	CSU	3435194	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001224	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435194
COUNTY	10	CSU	3435215	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001222	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435215
COUNTY	10	CSU	3435318	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001220	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435318
COUNTY	10	CSU	3435351	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001232	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435351
COUNTY	10	CSU	3435413	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001221	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435413
COUNTY	10	CSU	3435414	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001228	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435414
COUNTY	10	CSU	3435722	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001227	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435722
COUNTY	10	CSU	3435786	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001229	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435786
COUNTY	10	CSU	3435868	S. Strawn	Oklahoma	Sequoyah	107.74	outside_boundary_exact	Oklahoma, Craig County	36.60065,-95.03355	CSU-L-001230	TenkillerStatePark	https://lichenportal.org/portal/collections/individual/index.php?occid=3435868
COUNTY	10	UCR(temp)	2597916	Caleb A. Morse	Oklahoma	Ellis	81.57	outside_boundary_exact	Oklahoma, Blaine County	36.014444,-98.467778	SBBG010256L	Four Canyon Preserve: c. 10 mi W Camargo (Camargo in Dewey Co.), head of Mulberry Canyon	https://lichenportal.org/portal/collections/individual/index.php?occid=2597916
COUNTY	10	CSU	3434998	S. Strawn	Oklahoma	Latimer	75.34	outside_boundary_exact	Oklahoma, Hughes County	35,-96.34	CSU-L-000656	RobbersCaveCarltonGpCamp; 35 -96.34; 35 -96.34	https://lichenportal.org/portal/collections/individual/index.php?occid=3434998
COUNTY	10	CSU	3435679	S. Strawn	Oklahoma	Latimer	75.34	outside_boundary_exact	Oklahoma, Hughes County	35,-96.34	CSU-L-000155	RobbersCaveStPk	https://lichenportal.org/portal/collections/individual/index.php?occid=3435679
COUNTY	10	CSU	3435769	S. Strawn	Oklahoma	Latimer	75.34	outside_boundary_exact	Oklahoma, Hughes County	35,-96.34	CSU-L-000622	RobbersCaveEntrance/Trails	https://lichenportal.org/portal/collections/individual/index.php?occid=3435769
COUNTY	10	CSU	3439545	S. Strawn	Oklahoma	Latimer	75.34	outside_boundary_exact	Oklahoma, Hughes County	35,-96.34	CSU-L-000658	RobbersCaveCarltonGpCamp	https://lichenportal.org/portal/collections/individual/index.php?occid=3439545
COUNTY	10	CSU	3435039	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000966	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435039
COUNTY	10	CSU	3435092	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000968	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435092
COUNTY	10	CSU	3435195	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000970	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435195
COUNTY	10	CSU	3435265	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000716	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435265
COUNTY	10	CSU	3435266	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000954	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435266
COUNTY	10	CSU	3435316	S. Strawn	Oklahoma	Roger Mills	74.31	outside_boundary_exact	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000963	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435316
COUNTY	10	CSU	3435335	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000948	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435335
COUNTY	10	CSU	3435452	S. Strawn	Oklahoma	RogerMills	74.31	outside_boundary_similarity_0.727	Oklahoma, Harper County	36.6667,-99.7506	CSU-L-000967	BlackKettleNationalGrassland	https://lichenportal.org/portal/collections/individual/index.php?occid=3435452
