error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	ILLS	2718777	J.L. Crane	Illinois	Monroe County,	1616.78	outside_boundary_multi_county_1_of_2	Florida, Monroe County	25.759396,-80.993368	ILLS00100458	Cypress Stand, Route 94 (Loop Road). Big Cypress National Preserve.	https://lichenportal.org/portal/collections/individual/index.php?occid=2718777
STATE	100	ILLS	5768636	J.L. Crane & J.D. Schoknecht	Illinois	Livingston	642.77	outside_boundary_exact	Ohio, Columbiana County	40.74589,-80.56036	ILLS00151217	Along Route 24, Fairbury.	https://lichenportal.org/portal/collections/individual/index.php?occid=5768636
STATE	100	ILLS	5768637	J.L. Crane & J.D. Schoknecht	Illinois	Livingston	642.77	outside_boundary_exact	Ohio, Columbiana County	40.74589,-80.56036	ILLS00151218	Along Route 24, Fairbury.	https://lichenportal.org/portal/collections/individual/index.php?occid=5768637
STATE	100	MOR	5362581	Gerould Wilhelm	Illinois	Jasper	237.33	outside_boundary_exact	Indiana, Jasper County	41.161801,-86.975265	L-0018431-MOR	South of Teft, on the Jasper/Pulaski Wildlife Refuge, in the vicinity of parking #6.	https://lichenportal.org/portal/collections/individual/index.php?occid=5362581
STATE	100	ILLS	2718781	J.L. Crane	Illinois	Lee County,	217.5	outside_boundary_multi_county_1_of_2	Indiana, St. Joseph County	41.6849,-86.30766	ILLS00100462	Amboy Marsh Wildlife Santuary. 2.1 miles SE of Amboy.Alt. 246M	https://lichenportal.org/portal/collections/individual/index.php?occid=2718781
STATE	100	ILLS	2718783	J.L. Crane	Illinois	Lee County,	217.5	outside_boundary_multi_county_1_of_2	Indiana, St. Joseph County	41.6849,-86.30766	ILLS00100465	Amboy Marsh Wildlife Sanctuary. 2.1 miles SE of Amboy. Alt. 246M	https://lichenportal.org/portal/collections/individual/index.php?occid=2718783
STATE	100	WIS	1099133	Allen C. Skorepa	Illinois	Hardin	96.42	outside_boundary_exact	Missouri, Perry County	37.631858,-89.514666	WIS-L-0043309	Tower Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=1099133
STATE	100	WIS	1211447	A.C. Skorepa	Illinois	Hardin	96.42	outside_boundary_exact	Missouri, Perry County	37.631858,-89.514666	WIS-L-0056820	Tower Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=1211447
STATE	100	WIS	1289473	Allen C. Skorepa	Illinois	Hardin	96.42	outside_boundary_exact	Missouri, Perry County	37.631858,-89.514666	WIS-L-0068739	Tower Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=1289473
STATE	100	ILLS	2716582	R. Hatcher	Illinois	Pope County	70.69	outside_boundary_exact	Missouri, Perry County	37.642828,-89.515097	ILLS00007353	Devil's Kitchen Bake Oven, north of Grand Tower	https://lichenportal.org/portal/collections/individual/index.php?occid=2716582
STATE	100	ILLS	2717075	L.A. Brooks	Illinois	Union County	7.18	outside_boundary_exact	Missouri, Perry County	37.642828,-89.515097	ILLS00091429	Devil's Bake Oven.	https://lichenportal.org/portal/collections/individual/index.php?occid=2717075
STATE	100	ILLS	2718167	L.A. Brooks	Illinois	Union County	7.18	outside_boundary_exact	Missouri, Perry County	37.642828,-89.515097	ILLS00101376	Devil's Bake Oven.	https://lichenportal.org/portal/collections/individual/index.php?occid=2718167
STATE	100	ILLS	2708006	J.L. Crane	Illinois	Jackson	0.79	outside_boundary_exact	Missouri, Perry County	37.695256,-89.5459	ILLS00096547	Fountain Bluff.	https://lichenportal.org/portal/collections/individual/index.php?occid=2708006
STATE	100	ILLS	2702577	Loy R. Phillippe	Illinois	Jo Daviess	0.5	outside_boundary_exact	Iowa, Jackson County	42.257041,-90.42736	ILLS00091624	On bluff above the Mississippi River.	https://lichenportal.org/portal/collections/individual/index.php?occid=2702577
STATE	100	ILLS	2702576	Loy R. Phillippe	Illinois	Jo Daviess	0.25	outside_boundary_exact	Iowa, Jackson County	42.258185,-90.424613	ILLS00010236	On bluff above the Mississippi River.	https://lichenportal.org/portal/collections/individual/index.php?occid=2702576
STATE	100	ILLS	2707735	J.L. Crane	Illinois	Jackson	0.17	outside_boundary_exact	Missouri, Perry County	37.700925,-89.5459	ILLS00010211	Fountain Bluff at waterfall.	https://lichenportal.org/portal/collections/individual/index.php?occid=2707735
