error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	ASU	2688025	T.H. Nash III	Illinois	Jackson	14.86	outside_boundary_exact	Illinois, Union County	37.4666667,-89.2833333	NA	about 10 km S of Southern Illinois University Campus and just S of Giant City State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=2688025
COUNTY	10	ASU	71898	T.H. Nash III	Illinois	Jackson	14.86	outside_boundary_exact	Illinois, Union County	37.4666667,-89.2833333	NA	about 10 km S of Southern Illinois University Campus and just S of Giant City State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=71898
COUNTY	10	COLO	1733665	Thomas H. Nash III	Illinois	Jackson	14.86	outside_boundary_exact	Illinois, Union County	37.4666667,-89.2833333	COLO-L-0047493	about 10 km S of Southern Illinois University Campus and just S of Giant City State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1733665
COUNTY	10	FTU	1558374	Elizabeth M. Harris	Illinois	Hardin	0.59	outside_boundary_exact	Illinois, Saline County	37.604448,-88.384404	FTU L683	Shawnee National Park, Garden of the Gods picnic area. R7E T10S	https://lichenportal.org/portal/collections/individual/index.php?occid=1558374
COUNTY	10	FTU	1558551	Elizabeth M. Harris	Illinois	Hardin	0.64	outside_boundary_exact	Illinois, Saline County	37.604855,-88.384339	FTU L104	Shawnee National Forest, Garden of Gods picnic area	https://lichenportal.org/portal/collections/individual/index.php?occid=1558551
COUNTY	10	FTU	1558598	Elizabeth M. Harris	Illinois	Hardin	0.46	outside_boundary_exact	Illinois, Saline County	37.603295,-88.383429	FTU L151	Shawnee National Forest. Garden of the Gods picnic area	https://lichenportal.org/portal/collections/individual/index.php?occid=1558598
COUNTY	10	FTU	1558621	Elizabeth M. Harris	Illinois	Hardin	0.64	outside_boundary_exact	Illinois, Saline County	37.604855,-88.384339	FTU L174	Shawnee National Forest, Garden of the Gods picnic area	https://lichenportal.org/portal/collections/individual/index.php?occid=1558621
COUNTY	10	FTU	1558768	Elizabeth M. Harris	Illinois	Hardin	0.64	outside_boundary_exact	Illinois, Saline County	37.604855,-88.384339	FTU L318	Shawnee National Forest, Garden of the Gods picnic area. R7E T10S	https://lichenportal.org/portal/collections/individual/index.php?occid=1558768
COUNTY	10	ILL	1508003	NA	Illinois	Pope	299.05	outside_boundary_exact	Illinois, De Witt County	40.255059,-89.043701	ILL00037778	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=1508003
COUNTY	10	ILL	1508110	G.S. Winterringer	Illinois	Johnson	33.26	outside_boundary_exact	Illinois, Gallatin County	37.600238,-88.32821	ILL00037885	High knob, 9.5. mi. S of Equality	https://lichenportal.org/portal/collections/individual/index.php?occid=1508110
