error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	WIS	499940	Lund, Mrs. F.E., Jr.	Wisconsin	Bayfield	298.43	outside_boundary_exact	Wisconsin, Sauk County	43.599079,-89.778945	WIS-L-0006947	Lake Delton. [possibly Lake Delta in Bayfield Co., otherwise Lake Delton is in Sauk Co.]	https://lichenportal.org/portal/collections/individual/index.php?occid=499940
COUNTY	10	WIS	497344	William Louis Culberson	Wisconsin	Brown	266.57	outside_boundary_exact	Wisconsin, Sawyer County	45.97,-91.12	WIS-L-0004241	SW of Dyckesville.	https://lichenportal.org/portal/collections/individual/index.php?occid=497344
COUNTY	10	WIS	499273	John W. Thomson	Wisconsin	Douglas	251.54	outside_boundary_exact	Wisconsin, Monroe County	43.97,-90.74	WIS-L-0006170	Along Upper Brule River	https://lichenportal.org/portal/collections/individual/index.php?occid=499273
COUNTY	10	WIS	1417572	Cheney	Wisconsin	Portage	238.13	outside_boundary_exact	Wisconsin, Burnett County	45.877447,-92.367416	WIS-L-0105748	Webster	https://lichenportal.org/portal/collections/individual/index.php?occid=1417572
COUNTY	10	WIS	1123098	John W. Thomson	Wisconsin	Washburn	228.59	outside_boundary_exact	Wisconsin, Waushara County	44.173246,-89.507448	WIS-L-0048769	S of Plainfield	https://lichenportal.org/portal/collections/individual/index.php?occid=1123098
COUNTY	10	WIS	1362247	John W. Thomson	Wisconsin	Douglas	219.38	outside_boundary_exact	Wisconsin, Jackson County	44.285767,-90.666936	WIS-L-0092070	West side of ravine of Black River State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1362247
COUNTY	10	WIS	496247	John W. Thomson	Wisconsin	Forest	179.73	outside_boundary_exact	Wisconsin, Bayfield County	46.38,-91.3	WIS-L-0003143	East of Wapigon Lake Nicolet Nat'l Forest. [Wabikon Lake]	https://lichenportal.org/portal/collections/individual/index.php?occid=496247
COUNTY	10	WIS	496334	John W. Thomson	Wisconsin	Forest	179.73	outside_boundary_exact	Wisconsin, Bayfield County	46.38,-91.3	WIS-L-0003231	East of Wabikon Lake, Nicolet Nat'l Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=496334
COUNTY	10	WIS	496408	John W. Thomson	Wisconsin	Forest	179.73	outside_boundary_exact	Wisconsin, Bayfield County	46.38,-91.3	WIS-L-0003305	East of Wabikon Lake, Nicolet Nat'l Forest.  W of Laona.	https://lichenportal.org/portal/collections/individual/index.php?occid=496408
COUNTY	10	WIS	496409	John W. Thomson	Wisconsin	Forest	179.73	outside_boundary_exact	Wisconsin, Bayfield County	46.38,-91.3	WIS-L-0003306	East of Wabikon Lake, Nicolet Nat'l Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=496409
COUNTY	10	WIS	498143	John W. Thomson	Wisconsin	Forest	179.73	outside_boundary_exact	Wisconsin, Bayfield County	46.38,-91.3	WIS-L-0005039	Wabicon Lake	https://lichenportal.org/portal/collections/individual/index.php?occid=498143
COUNTY	10	ASU	96634	J.W. Thomson	Wisconsin	Douglas	170.92	outside_boundary_exact	Wisconsin, Eau Claire County	44.62,-91.605	NA	Copper Range, Brule, T48N R10W Sec. 22	https://lichenportal.org/portal/collections/individual/index.php?occid=96634
COUNTY	10	WIS	1376516	William Louis Culberson	Wisconsin	Waushara	166.69	outside_boundary_exact	Wisconsin, Walworth County	42.538895,-88.36435	WIS-L-0098464	in Stand No. 3039 near Bloomfield	https://lichenportal.org/portal/collections/individual/index.php?occid=1376516
COUNTY	10	WIS	1225124	H.M. Clarke	Wisconsin	Sauk	144.67	outside_boundary_exact	Wisconsin, Milwaukee County	42.930016,-87.92425	WIS-L-0060941	South end of Devils lake	https://lichenportal.org/portal/collections/individual/index.php?occid=1225124
COUNTY	10	WIS	1392017	Patricia K. Armstrong	Wisconsin	Sauk	144.67	outside_boundary_exact	Wisconsin, Milwaukee County	42.930016,-87.92425	WIS-L-0104143	Devil's Lake, south shore, south end	https://lichenportal.org/portal/collections/individual/index.php?occid=1392017
COUNTY	10	WIS	1828885	J. P. Bennett	Wisconsin	Sauk	144.67	outside_boundary_exact	Wisconsin, Milwaukee County	42.930016,-87.92425	WIS-L-0008843	Devil's Lake State Park 3. Talus slope above Tumbled Rocks Trail, W shore of Lake	https://lichenportal.org/portal/collections/individual/index.php?occid=1828885
COUNTY	10	WIS	1240761	John W. Thomson	Wisconsin	Ashland	140.21	outside_boundary_exact	Wisconsin, St. Croix County	45.13667,-92.25944	WIS-L-0063785	north part of the Hansen tract 6 miles Brunsweiler Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=1240761
COUNTY	10	WIS	497106	L. S. Cheney	Wisconsin	Marathon	135.53	outside_boundary_exact	Wisconsin, Richland County	43.47,-90.36	WIS-L-0004002	Valley of the Wisconsin River, near Mosinee. [county added by editor]	https://lichenportal.org/portal/collections/individual/index.php?occid=497106
COUNTY	10	WIS	495802	William Louis Culberson	Wisconsin	Marinette	132.23	outside_boundary_exact	Wisconsin, Taylor County	45.14,-90.08	WIS-L-0002696	in Stand No. 3083 near Elbow Lake	https://lichenportal.org/portal/collections/individual/index.php?occid=495802
COUNTY	10	MIN	423260	Ladd, D.	Wisconsin	Chippewa	127.38	outside_boundary_exact	Wisconsin, Vilas County	46.01472222,-89.65694444	889516	E of Highway Ee 2.8 Mi S of Highway 64	https://lichenportal.org/portal/collections/individual/index.php?occid=423260
COUNTY	10	WIS	1033114	John W. Thomson	Wisconsin	Green	104.56	outside_boundary_exact	Wisconsin, Green Lake County	43.728008,-88.895243	WIS-L-0023196	Green Lake, 2nd quarry, Site of formey Utley, E of Markesan; T 15 N, R 13 E, sec 36	https://lichenportal.org/portal/collections/individual/index.php?occid=1033114
COUNTY	10	WIS	1101986	John W. Thomson	Wisconsin	Green	104.56	outside_boundary_exact	Wisconsin, Green Lake County	43.728008,-88.895243	WIS-L-0045675	former Utley, E of Markesan	https://lichenportal.org/portal/collections/individual/index.php?occid=1101986
COUNTY	10	WIS	499445	[collector unspecified]	Wisconsin	Juneau	90.67	outside_boundary_exact	Wisconsin, Dodge County	43.407194,-88.705872	WIS-L-0006452	[no information]	https://lichenportal.org/portal/collections/individual/index.php?occid=499445
COUNTY	10	WIS	1359557	Alga Seytonema	Wisconsin	Juneau	85.45	outside_boundary_exact	Wisconsin, Iowa County	42.875833,-89.936235	WIS-L-0090857	Hollandale	https://lichenportal.org/portal/collections/individual/index.php?occid=1359557
COUNTY	10	WIS	1828647	J. P. Bennett	Wisconsin	Monroe	81.93	outside_boundary_exact	Wisconsin, Grant County	42.99222,-90.69861	WIS-L-0008761	Site 1, Fort McCoy Military Installation	https://lichenportal.org/portal/collections/individual/index.php?occid=1828647
COUNTY	10	WIS	1828823	J. P. Bennett	Wisconsin	Monroe	81.93	outside_boundary_exact	Wisconsin, Grant County	42.99222,-90.69861	WIS-L-0008777	Site 1, Fort McCoy Military Installation	https://lichenportal.org/portal/collections/individual/index.php?occid=1828823
COUNTY	10	WIS	500626	[H. Denniston]	Wisconsin	Rusk	48.86	outside_boundary_exact	Wisconsin, Dunn County	44.905643,-91.836288	WIS-L-0007619	[no information]	https://lichenportal.org/portal/collections/individual/index.php?occid=500626
