error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	CUP	4938614	Rebecca Yahr	Wisconsin	Vilas	1742.89	outside_boundary_exact	Florida, Okaloosa County	30.3916667,-86.55	CUP-L-0011145	Town of Land o' Lakes, Northern Highland State Forest, Johnson Lake Barrens State Natural Area, 1.5 mi S of County Road B on High Lake Road, then 1.2 mi E on Jule Lake Road	https://lichenportal.org/portal/collections/individual/index.php?occid=4938614
STATE	100	COLO	3171771	M. H. Nee	Wisconsin	Richland	207.97	outside_boundary_exact	Illinois, Henry County	41.3075,-90.3333	COLO-L-0052177	3 miles SE of Richland Center	https://lichenportal.org/portal/collections/individual/index.php?occid=3171771
STATE	100	MIN	414375	Wetmore, C.	Wisconsin	Washburn	127.61	outside_boundary_exact	Michigan, Gogebic County	46.64111111,-90.04972222	878247	Namekagon River 2.5 Mi N of Earl; Saint Croix National Scenic Riverway	https://lichenportal.org/portal/collections/individual/index.php?occid=414375
STATE	100	WIS	1343248	John W. Thomson	Wisconsin	Iowa	91.15	outside_boundary_exact	Iowa, Clayton County	42.716129,-91.539271	WIS-L-0079670	Big Spring	https://lichenportal.org/portal/collections/individual/index.php?occid=1343248
STATE	100	ASU	4659715	Andrew Khitsun	Wisconsin	Dane	70.15	outside_boundary_exact	Illinois, Stephenson County	42.23,-89.74	NA	Mazomanie Oak Barrens State Natural Area	https://lichenportal.org/portal/collections/individual/index.php?occid=4659715
STATE	100	ASU	4659716	Andrew Khitsun	Wisconsin	Dane	70.15	outside_boundary_exact	Illinois, Stephenson County	42.23,-89.74	NA	Mazomanie Oak Barrens State Natural Area	https://lichenportal.org/portal/collections/individual/index.php?occid=4659716
STATE	100	ASU	4659729	Andrew Khitsun	Wisconsin	Dane	70.15	outside_boundary_exact	Illinois, Stephenson County	42.23,-89.74	NA	Mazomanie Oak Barrens State Natural Area	https://lichenportal.org/portal/collections/individual/index.php?occid=4659729
STATE	100	MIN	371376	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791245	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371376
STATE	100	MIN	371377	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791246	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371377
STATE	100	MIN	371378	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791247	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371378
STATE	100	MIN	371379	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791248	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371379
STATE	100	MIN	371380	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791249	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371380
STATE	100	MIN	371381	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791250	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371381
STATE	100	MIN	371382	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791251	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371382
STATE	100	MIN	371383	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791252	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371383
STATE	100	MIN	371384	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791253	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371384
STATE	100	MIN	371385	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791254	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371385
STATE	100	MIN	371386	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791255	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371386
STATE	100	MIN	371388	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791257	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371388
STATE	100	MIN	371389	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791258	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371389
STATE	100	MIN	371390	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791259	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371390
STATE	100	MIN	371391	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791260	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371391
STATE	100	MIN	371393	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791262	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371393
STATE	100	MIN	371394	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791263	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371394
STATE	100	MIN	371395	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791264	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371395
STATE	100	MIN	371396	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791265	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371396
STATE	100	MIN	371397	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791266	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371397
STATE	100	MIN	371398	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791267	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371398
STATE	100	MIN	371399	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791268	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371399
STATE	100	MIN	371400	Wetmore, C.	Wisconsin	Ashland	58.2	outside_boundary_exact	Minnesota, Cook County	47.83194444,-90.75861111	791269	Basswood Island, S End; Apostle Islands National Lakeshore	https://lichenportal.org/portal/collections/individual/index.php?occid=371400
