error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	ASU	113058	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	NA	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113058
STATE	100	ASU	113059	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	NA	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113059
STATE	100	ASU	113060	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	NA	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113060
STATE	100	ASU	113062	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	ASUL002719	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113062
STATE	100	ASU	113065	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	ASUL012090	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113065
STATE	100	ASU	113066	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	ASUL046081	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113066
STATE	100	ASU	113067	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	NA	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113067
STATE	100	ASU	113068	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	NA	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113068
STATE	100	ASU	113070	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	ASUL048844	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113070
STATE	100	ASU	113071	T.H. Nash III	Utah	San Juan	0.28	outside_boundary_exact	Arizona, Coconino County	37,-110.8333333	NA	S-side of Navajo Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=113071
