institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
DUKE	Reed, John; Reed, Mildred, S	Wyoming	Fremont Co.	2.81	outside_boundary_exact	Wyoming, Teton County	43.74106,-110.08629	226301	Shoshone National Forest, Two Ocean Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=1885362
