error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	DAV	3778037	Alison Colwell	Washington	Clallam	7939.46	outside_boundary_exact	not_found_in_US	47.8922,122.9931	DAV228478	Olympic National Forest, Gold Creek Road, 3 miles above (W of) Lord's Lake Reservoir, just before road crosses Deadfall Creek.	https://lichenportal.org/portal/collections/individual/index.php?occid=3778037
COUNTRY	1000	US	2803163	E. Layser	Washington	Pend Oreille	7629.88	outside_boundary_exact	not_found_in_US	12.67,-45	NA	Colville National Forest, Salmo Basin.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803163
COUNTRY	1000	US	2803161	E. Layser	Washington	Pend Oreille	7550.71	outside_boundary_exact	not_found_in_US	13.67,-45	NA	Colville National Forest, Salmo N of Shedroof, about 0,5 mi S of Cabin-Idaho, Wn.Line.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803161
COUNTRY	1000	US	2803160	E. Layser	Washington	Pend Oreille	6851.59	outside_boundary_exact	not_found_in_US	22.67,-45	NA	Colville National Forest, S Fork of Salmo River, Salmo Pass.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803160
COUNTRY	1000	US	2803132	E. Layser	Washington	Pend Oreille	5657.27	outside_boundary_exact	not_found_in_US	40,-45	NA	Colville National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=2803132
COUNTRY	1000	EWU	5647798	Amanda Chandler	Washington	Spokane	4447.1	outside_boundary_exact	not_found_in_US	47.4917,-177.59139	EWU003055	Eastern Washington University Campus, Ropes Course and baseball field, ~0.15 mi W of Roos field (football field), and ~0.25 mi W of intersection between Washington and Elm Street	https://lichenportal.org/portal/collections/individual/index.php?occid=5647798
COUNTRY	1000	EWU	5647802	Amanda Chandler	Washington	Spokane	4447.1	outside_boundary_exact	not_found_in_US	47.4917,-177.59139	EWU003057	Eastern Washington University Campus, Ropes Course and baseball field, ~0.15 mi W of Roos field (football field), and ~0.25 mi W of intersection between Washington and Elm Street	https://lichenportal.org/portal/collections/individual/index.php?occid=5647802
COUNTRY	1000	EWU	5647799	Amanda Chandler	Washington	Spokane	4444.72	outside_boundary_exact	not_found_in_US	47.4829,-177.554	EWU003056	Cheney waste water treatment site, 0.44 mi NE of intersection of Columbia Plateau trail and the Cheney-Spangle Road, ~ 1 mi SE of the intersection of Cheney-Spangle Road and Lt. Col. Michael P. Anderson Memorial Highway	https://lichenportal.org/portal/collections/individual/index.php?occid=5647799
COUNTRY	1000	EWU	5647800	Amanda Chandler	Washington	Spokane	4444.72	outside_boundary_exact	not_found_in_US	47.4829,-177.554	EWU003059	Cheney waster water treatment site, 0.44 mi Ne of intersection of the Columbia Plateau trail and the Cheney-Spangle Road, ~ 1 mi SE of the intersection of Cheney-Spangle Road and Lt. Col. Micheal P. Anderson Memorial Highway	https://lichenportal.org/portal/collections/individual/index.php?occid=5647800
COUNTRY	1000	EWU	5647801	Amanda Chandler	Washington	Spokane	4444.72	outside_boundary_exact	not_found_in_US	47.4829,-177.554	EWU003058	Cheney waster water treatment site, 0.44 mi Ne of intersection of the Columbia Plateau trail and the Cheney-Spangle Road, ~ 1 mi SE of the intersection of Cheney-Spangle Road and Lt. Col. Micheal P. Anderson Memorial Highway	https://lichenportal.org/portal/collections/individual/index.php?occid=5647801
COUNTRY	1000	EWU	5647803	Amanda Chandler	Washington	Spokane	4444.72	outside_boundary_exact	not_found_in_US	47.4829,-177.554	EWU003060	Cheney waster water treatment site, 0.44 mi Ne of intersection of the Columbia Plateau trail and the Cheney-Spangle Road, ~ 1 mi SE of the intersection of Cheney-Spangle Road and Lt. Col. Micheal P. Anderson Memorial Highway	https://lichenportal.org/portal/collections/individual/index.php?occid=5647803
COUNTRY	1000	OSC	2225632	J. Garren	Washington	Pierce	4296.79	outside_boundary_exact	not_found_in_US	52.14355,-62.3323	142056	Mt. Baker-Snoqualmie Nat. Forest, CVS plot no. 1212188	https://lichenportal.org/portal/collections/individual/index.php?occid=2225632
COUNTRY	1000	OSC	4422991	Jim Riley	Washington	Lewis	2229.03	outside_boundary_exact	not_found_in_US	26.389722,-121.605278	168540	Cowlitz Valley R.D., Gifford Pinchot N.F. Hamilton Buttes.	https://lichenportal.org/portal/collections/individual/index.php?occid=4422991
COUNTRY	1000	CHRB	1481610	Erica M. Frank	Washington	Grays Harbor	2146.29	outside_boundary_exact	not_found_in_US	27.55,-123.7	CHRB-L-0000331	8 mi. NE of Quinault village	https://lichenportal.org/portal/collections/individual/index.php?occid=1481610
COUNTRY	1000	MICH	1399948	B. Ryan	Washington	Skagit	1986.17	outside_boundary_exact	not_found_in_US	30.5,-122.683333	121310	Shannon Point, Fidalgo Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1399948
COUNTRY	1000	CHRB	1481285	Erica M. Frank	Washington	Clallam	1875.6	outside_boundary_exact	not_found_in_US	31.066667,-123.133333	CHRB-L-0000006	Shore of Dungeness Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=1481285
COUNTRY	1000	EWU	5643983	Jack Massie	Washington	Chelan	1281.74	outside_boundary_exact	not_found_in_US	46.620773,-137.942177	EWU003010	NE quarter above Robin Lakes.	https://lichenportal.org/portal/collections/individual/index.php?occid=5643983
COUNTRY	1000	EWU	5643982	Jack Massie	Washington	Skagit	1191.15	outside_boundary_exact	not_found_in_US	47.646802,-138.581585	EWU003009	Tatie Peak Area, Paysayten	https://lichenportal.org/portal/collections/individual/index.php?occid=5643982
COUNTRY	1000	OSC	2222969	Roger Rosentreter	Washington	King	1112.24	outside_boundary_exact	not_found_in_US	37.15,-122.4	89848	Federation Forest State Park. on Route 410,25 mi. E. of Tocama	https://lichenportal.org/portal/collections/individual/index.php?occid=2222969
COUNTRY	1000	EWU	5643980	Jack Massie	Washington	King	1081.73	outside_boundary_exact	not_found_in_US	46.705797,-136.687445	EWU003006	Lincoln Park, on Acer spp. on lawn.	https://lichenportal.org/portal/collections/individual/index.php?occid=5643980
COUNTRY	1000	WWB	2578269	F. Rhoades	Washington	Whatcom	1047.23	outside_boundary_exact	not_found_in_US	58.833333,-121.833333	WWB-L-3455	SW Chowder Ridge, northwest of Mt. Baker	https://lichenportal.org/portal/collections/individual/index.php?occid=2578269
COUNTRY	1000	EWU	5643979	Jack Massie	Washington	King	464.73	outside_boundary_exact	not_found_in_US	48.157081,-128.594757	EWU003007	Tributary of Cougar Creek in Section 11	https://lichenportal.org/portal/collections/individual/index.php?occid=5643979
COUNTRY	1000	CMN	449809	Brodo, Irwin M. | Ahti, Teuvo T. | Dibben, M.J. | Noble, Willa J.	Washington	Clark Co. (WA)	369.64	outside_boundary_reverse_partial	not_found_in_US	49.35,-123.183	CANL 110352	.Boden Powell Trail to Black Mountain.	https://lichenportal.org/portal/collections/individual/index.php?occid=449809
COUNTRY	1000	WTU	1273351	T. Tønsberg	Washington	Clallam	287.16	outside_boundary_exact	not_found_in_US	48.15,-128.675	WTU-L-035356	Ozette Lake NW, Ozette, just W. of Ozette River bridge, along trail to beach.	https://lichenportal.org/portal/collections/individual/index.php?occid=1273351
COUNTRY	1000	NCU	1312763	Schallert, Paul O.	Washington	Clallam	210.95	outside_boundary_exact	not_found_in_US	47.905278,-127.626111	NCU-L-0003490	near La Push	https://lichenportal.org/portal/collections/individual/index.php?occid=1312763
COUNTRY	1000	OSC	4496928	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293185	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496928
COUNTRY	1000	OSC	4496929	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293186	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496929
COUNTRY	1000	OSC	4496930	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293187	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496930
COUNTRY	1000	OSC	4496931	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293188	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496931
COUNTRY	1000	OSC	4496932	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293189	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496932
COUNTRY	1000	OSC	4496933	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293190	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496933
COUNTRY	1000	OSC	4496934	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293191	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496934
COUNTRY	1000	OSC	4496935	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293192	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496935
COUNTRY	1000	OSC	4496936	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293193	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496936
COUNTRY	1000	OSC	4496937	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293194	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496937
COUNTRY	1000	OSC	4496938	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293195	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496938
COUNTRY	1000	OSC	4496939	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293196	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496939
COUNTRY	1000	OSC	4496940	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293197	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496940
COUNTRY	1000	OSC	4496941	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293198	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496941
COUNTRY	1000	OSC	4496942	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293199	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496942
COUNTRY	1000	OSC	4496943	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293200	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496943
COUNTRY	1000	OSC	4496944	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293201	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496944
COUNTRY	1000	OSC	4496945	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293201a	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496945
COUNTRY	1000	OSC	4496946	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293202	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496946
COUNTRY	1000	OSC	4496947	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293203	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496947
COUNTRY	1000	OSC	4496948	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293204	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496948
COUNTRY	1000	OSC	4496949	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293205	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496949
COUNTRY	1000	OSC	4496950	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293206	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496950
COUNTRY	1000	OSC	4496951	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293207	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496951
COUNTRY	1000	OSC	4496952	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293208	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496952
COUNTRY	1000	OSC	4496953	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293209	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496953
COUNTRY	1000	OSC	4496954	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293210	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496954
COUNTRY	1000	OSC	4496955	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293211	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496955
COUNTRY	1000	OSC	4496956	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293212	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496956
COUNTRY	1000	OSC	4496957	Linda Geiser	Washington	Whatcom	190.63	outside_boundary_exact	not_found_in_US	48.91,-125.89	OSC-M-293213	Mt Baker-Snoqualmie National Forest: Mt Baker: Pasayten Wilderness. FIA Site # 77662 53 73	https://lichenportal.org/portal/collections/individual/index.php?occid=4496957
COUNTRY	1000	NCU	1312748	Schallert, Paul Otto	Washington	Grays Harbor	100.13	outside_boundary_exact	not_found_in_US	45.890833,-124.11	NCU-L-0003503	near Westport	https://lichenportal.org/portal/collections/individual/index.php?occid=1312748
COUNTRY	1000	CMN	5705878	Brodo, Irwin M.	Washington	Clallam Co.	95.46	outside_boundary_exact	not_found_in_US	48.15,-126.12	CANL 10021712	Dungeness; on beach along new Dungeness Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=5705878
COUNTRY	1000	ASU	100859	S.D. Sharnoff	Washington	Clallam	69.26	outside_boundary_exact	not_found_in_US	48.95,-123.2333333	ASUL011400	Olympic National Park, Deer Park area, Deer Park Rd., on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=100859
COUNTRY	1000	ASU	100932	S.D. Sharnoff	Washington	Clallam	69.26	outside_boundary_exact	not_found_in_US	48.95,-123.2333333	NA	Olympic National Park, Deer Park area, Deer Park Rd., on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=100932
COUNTRY	1000	ASU	101005	S.D. Sharnoff	Washington	Clallam	69.26	outside_boundary_exact	not_found_in_US	48.95,-123.2333333	ASUL008658	Olympic National Park, Deer Park area, Deer Park Rd., on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=101005
COUNTRY	1000	ASU	101018	S.D. Sharnoff	Washington	Clallam	69.26	outside_boundary_exact	not_found_in_US	48.95,-123.2333333	ASUL035387	Olympic National Park, Deer Park area, Deer Park Rd., on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=101018
COUNTRY	1000	ASU	101111	S.D. Sharnoff	Washington	Clallam	69.26	outside_boundary_exact	not_found_in_US	48.95,-123.2333333	NA	Olympic National Park, Deer Park area, Deer Park Rd., on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=101111
COUNTRY	1000	ASU	60111	S.D. Sharnoff	Washington	Clallam	69.26	outside_boundary_exact	not_found_in_US	48.95,-123.2333333	NA	Deer Park area, DeerPark Road on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=60111
COUNTRY	1000	CMN	451224	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115198	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451224
COUNTRY	1000	CMN	451267	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115240	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451267
COUNTRY	1000	CMN	451280	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115252	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451280
COUNTRY	1000	CMN	451291	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115263	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451291
COUNTRY	1000	CMN	451505	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115475	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451505
COUNTRY	1000	CMN	451512	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115483	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451512
COUNTRY	1000	CMN	451588	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115566	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451588
COUNTRY	1000	CMN	451589	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115567	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451589
COUNTRY	1000	CMN	451678	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115658	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451678
COUNTRY	1000	CMN	451691	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115670	Olympic National Park, Deer Park area, Deer Park Road, ridge to E of Campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451691
COUNTRY	1000	CMN	451960	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 115937	Olympic National Park, Deer Park area, Deer Park Road, on ridge to E of campground	https://lichenportal.org/portal/collections/individual/index.php?occid=451960
COUNTRY	1000	CMN	452088	Sharnoff, Sylvia D. | Sharnoff, Stephen	Washington	Clallam Co.	69.25	outside_boundary_exact	not_found_in_US	48.95,-123.233	CANL 116066	Olympic National Park, Deer Park area, Deer Park Road, top of Blue Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=452088
