id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
5423256	MOR	L-0019218-MOR	Wayne Lampa	19011	16350.81	16392.48	Illinois	DuPage	4.47	88.06	outside_boundary_exact	not_found_in_US	In Wheaton at Danada Forest Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=5423256
5648279	MOR	L-0019420-MOR	Richard D. Hyerczyk	2806	12769.97	12824.86	Illinois	McHenry	42.19464	88.3148	outside_boundary_exact	not_found_in_US	Near Lake in the Hills, at LITH Fen-IDNR Parcel	https://lichenportal.org/portal/collections/individual/index.php?occid=5648279
5381773	MOR	L-0018803-MOR	Michael D. Jones	2326	336.17	429.83	Illinois	Cook	39.300163	-90.550098	outside_boundary_exact	Illinois, Greene County	Shaeffer Hollow Hill Prairie	https://lichenportal.org/portal/collections/individual/index.php?occid=5381773
5362581	MOR	L-0018431-MOR	Gerould Wilhelm	14171	237.33	284.12	Illinois	Jasper	41.161801	-86.975265	outside_boundary_exact	Indiana, Jasper County	South of Teft, on the Jasper/Pulaski Wildlife Refuge, in the vicinity of parking #6.	https://lichenportal.org/portal/collections/individual/index.php?occid=5362581
4811251	MOR	L-0017312-MOR	Laura Rericha	2298	44.16	138.05	Illinois	Cook	41.343963	-88.377705	outside_boundary_exact	Illinois, Grundy County	Southeast of Morris, south of Pine Bluff Road, along the Mazon River.	https://lichenportal.org/portal/collections/individual/index.php?occid=4811251
1419330	MOR	L-0003161-MOR	Gerould Wilhelm	18528	31.19	64.41	Illinois	Marshall	41.382997	-89.094978	outside_boundary_exact	Illinois, LaSalle County	About 2 miles north of LaSalle, at Tomahawk Bluff.	https://lichenportal.org/portal/collections/individual/index.php?occid=1419330
3445915	MOR	L-0016887-MOR	Gerould Wilhelm	18527	31.19	64.41	Illinois	Marshall	41.382997	-89.094978	outside_boundary_exact	Illinois, LaSalle County	About 2 miles north of LaSalle, at Tomahawk Bluff.	https://lichenportal.org/portal/collections/individual/index.php?occid=3445915
1433114	MOR	L-0004537-MOR	Gerould Wilhelm	18526	31	64.44	Illinois	Marshall	41.381361	-89.092238	outside_boundary_exact	Illinois, LaSalle County	About 2 miles north of La Salle at Tomahawk Bluff.	https://lichenportal.org/portal/collections/individual/index.php?occid=1433114
3530907	MOR	L-0016951-MOR	Gerould Wilhelm	13348	20.85	97.89	Illinois	Will	41.864913	-88.427625	outside_boundary_exact	Illinois, Kane County	West of Geneva, north of Hughes Road at Johnson's Mound Forest Preserve.	https://lichenportal.org/portal/collections/individual/index.php?occid=3530907
2237842	MOR	L-0010170-MOR	Richard D. Hyerczyk	2265	15.45	74.86	Illinois	Will	41.06552	-88.14464	outside_boundary_exact	Illinois, Kankakee County	Near Wilmington, 200 ft. SW of Baseline Rd and Gate 10 intersection.	https://lichenportal.org/portal/collections/individual/index.php?occid=2237842
5072022	MOR	L-0018039-MOR	B.N. McKnight	391	11.13	52.86	Illinois	Clark	39.401421	-88.143062	outside_boundary_exact	Illinois, Coles County	Fox Ridge	https://lichenportal.org/portal/collections/individual/index.php?occid=5072022
1418583	MOR	L-0002418-MOR	Michael D. Jones	2333	7.51	55.93	Illinois	Winnebago	42.084198	-89.023046	outside_boundary_exact	Illinois, Ogle County	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=1418583
1441570	MOR	L-0007663-MOR	L.A. Brooks	100	7.14	54.06	Illinois	Union	37.642494	-89.514627	outside_boundary_exact	Illinois, Jackson County	At Devil's Bake Oven.	https://lichenportal.org/portal/collections/individual/index.php?occid=1441570
1440850	MOR	L-0006856-MOR	Richard D. Hyerczyk	999	6.99	53.5	Illinois	Logan	40.16385	-89.6854	outside_boundary_exact	Illinois, Mason County	Near Lincoln, along Rt. 700N just east of Rt. 350E.	https://lichenportal.org/portal/collections/individual/index.php?occid=1440850
