institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
MOR	Gerould Wilhelm	Mississippi	Adams	10.8	outside_boundary_exact	Mississippi, Franklin County	31.367086,-91.042888	L-0002227-MOR	About 5 miles east of Garden City, at the picnic area of Pipes Lake on the Homochitto National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=1418396
MOR	Gerould Wilhelm	Mississippi	Adams	10.8	outside_boundary_exact	Mississippi, Franklin County	31.367086,-91.042888	L-0018996-MOR	About 5 miles east of Garden City, at the picnic area of Pipes Lake on the Homochitto National Forest.	https://lichenportal.org/portal/collections/individual/index.php?occid=5392144
MOR	Gerould Wilhelm	Mississippi	Ship Island	NA	county_not_matched_no_match	county_not_matched	30.212193,-88.972594	L-0001127-MOR	South of Biloxi, on the western end of Ship Island, at Fort Massachusetts.	https://lichenportal.org/portal/collections/individual/index.php?occid=1416471
MOR	Gerould Wilhelm	Mississippi	Ship Island	NA	county_not_matched_no_match	county_not_matched	30.212193,-88.972594	L-0001268-MOR	South of Biloxi, on the western end of Ship Island, at Fort Massachusetts.	https://lichenportal.org/portal/collections/individual/index.php?occid=1416612
