herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
KANU	1333686	KANU	Craig C Freeman; Caleb A Morse	Iowa	Harrison	1.63	outside_boundary_exact	Nebraska, Washington County	41.4942,-96.0058	370816	Missouri Valley: 4 mi S, 4.5 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1333686	STATE	100
KANU	1336153	KANU	Craig C Freeman; Caleb A Morse	Iowa	Harrison	1.63	outside_boundary_exact	Nebraska, Washington County	41.4942,-96.0058	370812	Missouri Valley: 4 mi S, 4.5 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1336153	STATE	100
KANU	1336282	KANU	Craig C Freeman; Caleb A Morse	Iowa	Harrison	1.63	outside_boundary_exact	Nebraska, Washington County	41.4942,-96.0058	370813	Missouri Valley: 4 mi S, 4.5 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1336282	STATE	100
KANU	1338808	KANU	Craig C Freeman; Caleb A Morse	Iowa	Harrison	1.63	outside_boundary_exact	Nebraska, Washington County	41.4942,-96.0058	370815	Missouri Valley: 4 mi S, 4.5 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1338808	STATE	100
MIN	395616	MIN	Wetmore, C.	Iowa	Allamakee	0.27	outside_boundary_exact	Wisconsin, Crawford County	43.10527778,-91.17194444	844539	Goat Prairie Sw of Hanging Rock; Effigy Mounds National Monument	https://lichenportal.org/portal/collections/individual/index.php?occid=395616	STATE	100
ISC	1808877	ISC	A. Podaril	Iowa	Louisa	0.04	outside_boundary_exact	Illinois, Mercer County	41.322167,-91.07225	873279	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808877	STATE	100
KANU	1327802	KANU	M K Advaita	Iowa	Lyon	0	outside_boundary_exact	South Dakota, Minnehaha County	43.5005,-96.5916667	374874	Larchwood: ca 3 mi N, 8.5 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1327802	STATE	100
KANU	1329870	KANU	M K Advaita	Iowa	Lyon	0	outside_boundary_exact	South Dakota, Minnehaha County	43.5005,-96.5916667	374865	Larchwood: ca 3 mi N, 8.5 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1329870	STATE	100
KANU	1335728	KANU	M K Advaita	Iowa	Lyon	0	outside_boundary_exact	South Dakota, Minnehaha County	43.5005,-96.5916667	374878	Larchwood: ca 3 mi N, 8.5 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1335728	STATE	100
KANU	1337581	KANU	M K Advaita	Iowa	Lyon	0	outside_boundary_exact	South Dakota, Minnehaha County	43.5005,-96.5916667	374877	Larchwood: ca 3 mi N, 8.5 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1337581	STATE	100
MSC	207308	MSC	Imshaug, Henry A	Iowa	Jackson	416.79	outside_boundary_exact	Iowa, Harrison County	41.741933,-95.941677	NA	Echo	https://lichenportal.org/portal/collections/individual/index.php?occid=207308	COUNTY	10
WIS	957577	WIS	Wetmore, Clifford M	Iowa	CASS	288.9	outside_boundary_exact	Iowa, Fayette County	42.946,-91.777	WIS-L-0010137	Echo Valley State Park, east of West Union.	https://lichenportal.org/portal/collections/individual/index.php?occid=957577	COUNTY	10
MSC	178432	MSC	Imshaug, Henry A	Iowa	Clayon	287.28	outside_boundary_reverse_partial	Iowa, Delaware County	42.644431,-91.401252	MSC0100786	Clayton county: Bixby, N of Edgewood	https://lichenportal.org/portal/collections/individual/index.php?occid=178432	COUNTY	10
ISC	3439643	ISC	John Pearson	Iowa	Monona	248.41	outside_boundary_exact	Iowa, Monroe County	41.12249,-92.8466	874352	Lake Miami County Park	https://lichenportal.org/portal/collections/individual/index.php?occid=3439643	COUNTY	10
ISC	1118303	ISC	Colbert Class	Iowa	Harrison	211.34	outside_boundary_exact	Iowa, Hardin County	42.399233,-93.089054	870053	Fallen Rock State Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=1118303	COUNTY	10
VT	1304648	VT	T. J. Fitzpatrick	Iowa	Johnson	202.23	outside_boundary_exact	Iowa, Decatur County	40.620355,-93.939278	UVMVT015049	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=1304648	COUNTY	10
KANU	3136129	KANU	Thomas J Fitzpatrick; Mary F Fitzpatrick	Iowa	Johnson	201.72	outside_boundary_exact	Iowa, Decatur County	40.622777,-93.934116	381807	Lamoni	https://lichenportal.org/portal/collections/individual/index.php?occid=3136129	COUNTY	10
MU	1822382	MU	Fitzpatrick, T.J.	Iowa	Johnson	201.72	outside_boundary_exact	Iowa, Decatur County	40.622777,-93.934116	000156319	Lamoni	https://lichenportal.org/portal/collections/individual/index.php?occid=1822382	COUNTY	10
YPM	1652647	YPM	T. J. Fitzpatrick	Iowa	Johnson	201.72	outside_boundary_exact	Iowa, Decatur County	40.622777,-93.934116	YU.237542	Lamoni	https://lichenportal.org/portal/collections/individual/index.php?occid=1652647	COUNTY	10
MAINE	2692727	MAINE	T. J. & M. F. L. Fitzpatrick	Iowa	JOHNSON	201.57	outside_boundary_exact	Iowa, Decatur County	40.62,-93.93	MAINE-L-0008031	Lamoni	https://lichenportal.org/portal/collections/individual/index.php?occid=2692727	COUNTY	10
KANU	5766186	KANU	John Pearson	Iowa	Allamakee	181.55	outside_boundary_exact	Iowa, Muscatine County	41.45707,-91.28125	435635	Fish Farm Mounds Wildlife Management Area	https://lichenportal.org/portal/collections/individual/index.php?occid=5766186	COUNTY	10
KANU	5766459	KANU	John Pearson	Iowa	Warren	152.68	outside_boundary_exact	Iowa, Washington County	41.36436,-91.48879	435831	[Indianola]	https://lichenportal.org/portal/collections/individual/index.php?occid=5766459	COUNTY	10
MSC	266204	MSC	Wetmore, Clifford M	Iowa	Butler	108.2	outside_boundary_exact	Iowa, Boone County	42.038315,-94.142182	MSC0071592	Beaver Meadow State Park on Iowa 14 N of Parkersberg	https://lichenportal.org/portal/collections/individual/index.php?occid=266204	COUNTY	10
ISC	3434685	ISC	MK Advaita	Iowa	Cass	103.5	outside_boundary_exact	Iowa, Calhoun County	42.42955,-94.76681	453188	Lake Anita State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=3434685	COUNTY	10
ISC	3512719	ISC	John Pearson	Iowa	Calhoun	103.18	outside_boundary_exact	Iowa, Cass County	41.31036,-95.13493	874441`	Iranistan Wildlife Area; 41.31036 -95.13493	https://lichenportal.org/portal/collections/individual/index.php?occid=3512719	COUNTY	10
KANU	5766911	KANU	John Pearson	Iowa	Linn	86.09	outside_boundary_exact	Iowa, Henry County	41.09077,-91.5123	434705	Palisades-Kepler State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5766911	COUNTY	10
KANU	5766206	KANU	John Pearson; M K Advaita	Iowa	Delaware	76.54	outside_boundary_exact	Iowa, Johnson County	41.61213,-91.56056	435664	Backbone State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5766206	COUNTY	10
KANU	1649169	KANU	John Pearson	Iowa	Jones	75.72	outside_boundary_exact	Iowa, Benton County	42.09082,-92.28652	386539	Wapsipinicon State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1649169	COUNTY	10
ISC	4833168	ISC	Colbert Class	Iowa	Dickinson	74.04	outside_boundary_exact	Iowa, Lyon County	43.355063,-96.305463	874500	Lakeside Laboratory	https://lichenportal.org/portal/collections/individual/index.php?occid=4833168	COUNTY	10
ISC	4833172	ISC	Colbert Class	Iowa	Dickinson	74.04	outside_boundary_exact	Iowa, Lyon County	43.355063,-96.305463	874495	Lakeside Laboratory	https://lichenportal.org/portal/collections/individual/index.php?occid=4833172	COUNTY	10
ISC	4833171	ISC	Colbert Class	Iowa	Dickinson	73.87	outside_boundary_exact	Iowa, Lyon County	43.350308,-96.303341	874496	Lakeside Laboratory	https://lichenportal.org/portal/collections/individual/index.php?occid=4833171	COUNTY	10
KANU	5766425	KANU	John Pearson	Iowa	Marion	56.14	outside_boundary_exact	Iowa, Madison County	41.32846,-94.00424	435789	Pella Wildlife Management Area	https://lichenportal.org/portal/collections/individual/index.php?occid=5766425	COUNTY	10
KANU	5766426	KANU	John Pearson	Iowa	Marion	56.14	outside_boundary_exact	Iowa, Madison County	41.32846,-94.00424	435790	Pella Wildlife Management Area	https://lichenportal.org/portal/collections/individual/index.php?occid=5766426	COUNTY	10
KANU	5766427	KANU	John Pearson	Iowa	Marion	56.14	outside_boundary_exact	Iowa, Madison County	41.32846,-94.00424	435791	Pella Wildlife Management Area	https://lichenportal.org/portal/collections/individual/index.php?occid=5766427	COUNTY	10
KANU	5411158	KANU	John Pearson	Iowa	Fayette	45.55	outside_boundary_exact	Iowa, Floyd County	42.98256,-92.64304	434217	Clermont Sand Prairie	https://lichenportal.org/portal/collections/individual/index.php?occid=5411158	COUNTY	10
USF	1559392	USF	Julia A. Schulten	Iowa	Louisa	45.03	outside_boundary_exact	Iowa, Lee County	40.755713,-91.699898	USF 269514	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1559392	COUNTY	10
USF	1820548	USF	Julia A. Schulten	Iowa	Louisa	45.03	outside_boundary_exact	Iowa, Lee County	40.755713,-91.699898	USF 269515	Big Sand Mound.	https://lichenportal.org/portal/collections/individual/index.php?occid=1820548	COUNTY	10
ISC	4374656	ISC	JT Colbert	Iowa	Kossuth	42.75	outside_boundary_exact	Iowa, Clay County	42.962067,-94.969871	455395	East Fork Des Moines River	https://lichenportal.org/portal/collections/individual/index.php?occid=4374656	COUNTY	10
ISC	4374655	ISC	JT Colbert	Iowa	Kossuth	42.69	outside_boundary_exact	Iowa, Clay County	42.961277,-94.969208	455396	East Fork Des Moines River	https://lichenportal.org/portal/collections/individual/index.php?occid=4374655	COUNTY	10
KANU	1568827	KANU	Craig C Freeman	Iowa	Fayette	27.75	outside_boundary_exact	Iowa, Winneshiek County	43.33031,-91.6502	385359	Clermont: N side of town	https://lichenportal.org/portal/collections/individual/index.php?occid=1568827	COUNTY	10
KANU	1568828	KANU	Craig C Freeman	Iowa	Fayette	27.75	outside_boundary_exact	Iowa, Winneshiek County	43.33031,-91.6502	385360	Clermont: N side of town	https://lichenportal.org/portal/collections/individual/index.php?occid=1568828	COUNTY	10
KANU	1568829	KANU	Craig C Freeman	Iowa	Fayette	27.75	outside_boundary_exact	Iowa, Winneshiek County	43.33031,-91.6502	385361	Clermont: N side of town	https://lichenportal.org/portal/collections/individual/index.php?occid=1568829	COUNTY	10
KANU	1568830	KANU	Craig C Freeman	Iowa	Fayette	27.75	outside_boundary_exact	Iowa, Winneshiek County	43.33031,-91.6502	385362	Clermont: N side of town	https://lichenportal.org/portal/collections/individual/index.php?occid=1568830	COUNTY	10
KANU	1568831	KANU	Craig C Freeman	Iowa	Fayette	27.75	outside_boundary_exact	Iowa, Winneshiek County	43.33031,-91.6502	385363	Clermont: N side of town	https://lichenportal.org/portal/collections/individual/index.php?occid=1568831	COUNTY	10
KANU	1568832	KANU	Craig C Freeman	Iowa	Fayette	27.75	outside_boundary_exact	Iowa, Winneshiek County	43.33031,-91.6502	385364	Clermont: N side of town	https://lichenportal.org/portal/collections/individual/index.php?occid=1568832	COUNTY	10
MIN	387210	MIN	Wetmore, C.	Iowa	Winneshiek	23.99	outside_boundary_exact	Iowa, Fayette County	42.86694444,-91.74027778	823443	Decorah, Near	https://lichenportal.org/portal/collections/individual/index.php?occid=387210	COUNTY	10
MIN	387211	MIN	Wetmore, C.	Iowa	Winneshiek	23.99	outside_boundary_exact	Iowa, Fayette County	42.86694444,-91.74027778	823444	Decorah, Near	https://lichenportal.org/portal/collections/individual/index.php?occid=387211	COUNTY	10
KANU	5766290	KANU	John Pearson	Iowa	Polk	8.23	outside_boundary_exact	Iowa, Warren County	41.43848,-93.74633	435894	Walnut Woods State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5766290	COUNTY	10
ISC	3439657	ISC	John Pearson	Iowa	Monroe	7.95	outside_boundary_exact	Iowa, Marion County	41.23188,-92.96011	874355	Wilcox Area	https://lichenportal.org/portal/collections/individual/index.php?occid=3439657	COUNTY	10
ISC	3439658	ISC	John Pearson	Iowa	Monroe	7.95	outside_boundary_exact	Iowa, Marion County	41.23188,-92.96011	874356	Wilcox Area	https://lichenportal.org/portal/collections/individual/index.php?occid=3439658	COUNTY	10
USF	1559263	USF	J. Schulten	Iowa	Marion	6.96	outside_boundary_exact	Iowa, Mahaska County	41.337349,-92.786811	USF 269469	strip mine area near Leighton	https://lichenportal.org/portal/collections/individual/index.php?occid=1559263	COUNTY	10
USF	1559336	USF	J. Schulten	Iowa	Marion	6.96	outside_boundary_exact	Iowa, Mahaska County	41.337349,-92.786811	USF 269479	strip mine area near Leighton	https://lichenportal.org/portal/collections/individual/index.php?occid=1559336	COUNTY	10
ASU	707357	ASU	Clifford M. Wetmore	Iowa	Floyd	6.16	outside_boundary_exact	Iowa, Butler County	42.8522222222222,-92.8947222222222	ASUL005546	Winnebago Boy Scout Camp 2 miles [3.2 km] NW of town of Marble Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=707357	COUNTY	10
KANU	1333570	KANU	Clifford M Wetmore	Iowa	Floyd	6.16	outside_boundary_exact	Iowa, Butler County	42.8522222,-92.8947222	381216	Town of Marble Rock: 2 mi NW	https://lichenportal.org/portal/collections/individual/index.php?occid=1333570	COUNTY	10
MIN	826833	MIN	Wetmore, C.	Iowa	Floyd	6.16	outside_boundary_exact	Iowa, Butler County	42.8522,-92.8947	906780	Marble Rock, 2 Mi Nw	https://lichenportal.org/portal/collections/individual/index.php?occid=826833	COUNTY	10
WIS	2419653	WIS	C.M. Wetmore	Iowa	Floyd	6.16	outside_boundary_exact	Iowa, Butler County	42.8522222222222,-92.8947222222222	WIS-L-0085675	Winnebago Boy Scout Camp 2 miles [3.2 km] NW of town of Marble Rock	https://lichenportal.org/portal/collections/individual/index.php?occid=2419653	COUNTY	10
KANU	5766521	KANU	John Pearson	Iowa	Mahaska	2.78	outside_boundary_exact	Iowa, Marion County	41.30695,-92.90425	435815	Hwy 92 right-of-way near Harvey	https://lichenportal.org/portal/collections/individual/index.php?occid=5766521	COUNTY	10
MSC	246884	MSC	Wetmore, Clifford M	Iowa	Clayton	1.98	outside_boundary_exact	Iowa, Fayette County	42.957481,-91.630706	MSC0052616	Four miles NE of Elgin	https://lichenportal.org/portal/collections/individual/index.php?occid=246884	COUNTY	10
MSC	262012	MSC	Wetmore, Clifford M	Iowa	Clayton	1.98	outside_boundary_exact	Iowa, Fayette County	42.957481,-91.630706	MSC0067805	Four miles NE of Elgin.  Along valley with stream and ridges with hickory and oak.	https://lichenportal.org/portal/collections/individual/index.php?occid=262012	COUNTY	10
MSC	279942	MSC	Wetmore, Clifford M	Iowa	Clayton	1.98	outside_boundary_exact	Iowa, Fayette County	42.957481,-91.630706	MSC0084349	Four miles NE of Elgin	https://lichenportal.org/portal/collections/individual/index.php?occid=279942	COUNTY	10
ISC	1808605	ISC	A. Podaril	Iowa	Muscatine	1.13	outside_boundary_exact	Iowa, Louisa County	41.32365,-91.081317	871286	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808605	COUNTY	10
ISC	1808580	ISC	A. Podaril	Iowa	Muscatine	1.12	outside_boundary_exact	Iowa, Louisa County	41.3237,-91.081117	871259	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808580	COUNTY	10
ISC	1808650	ISC	A. Podaril	Iowa	Muscatine	1.12	outside_boundary_exact	Iowa, Louisa County	41.323767,-91.08275	871521	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808650	COUNTY	10
ISC	1808647	ISC	A. Podaril	Iowa	Muscatine	1.11	outside_boundary_exact	Iowa, Louisa County	41.323833,-91.080667	871517	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808647	COUNTY	10
ISC	1808649	ISC	A. Podaril	Iowa	Muscatine	1.11	outside_boundary_exact	Iowa, Louisa County	41.323833,-91.080667	871520	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808649	COUNTY	10
ISC	1808560	ISC	A. Podaril	Iowa	Muscatine	1.02	outside_boundary_exact	Iowa, Louisa County	41.324667,-91.08255	870853	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808560	COUNTY	10
ISC	1808579	ISC	A. Podaril	Iowa	Muscatine	1.02	outside_boundary_exact	Iowa, Louisa County	41.324667,-91.08255	871258	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808579	COUNTY	10
ISC	1808562	ISC	A. Podaril	Iowa	Muscatine	1	outside_boundary_exact	Iowa, Louisa County	41.324833,-91.082333	871239	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808562	COUNTY	10
ISC	1808563	ISC	A. Podaril	Iowa	Muscatine	1	outside_boundary_exact	Iowa, Louisa County	41.324833,-91.082333	871240	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808563	COUNTY	10
ISC	1808564	ISC	A. Podaril	Iowa	Muscatine	1	outside_boundary_exact	Iowa, Louisa County	41.324833,-91.082333	871241	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808564	COUNTY	10
ISC	1808832	ISC	A. Podaril	Iowa	Muscatine	0.96	outside_boundary_exact	Iowa, Louisa County	41.325117,-91.0819	872338	Wildcat Den State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=1808832	COUNTY	10
ISC	1808583	ISC	A. Podaril	Iowa	Muscatine	0.95	outside_boundary_exact	Iowa, Louisa County	41.325283,-91.081117	871262	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808583	COUNTY	10
ISC	1808584	ISC	A. Podaril	Iowa	Muscatine	0.95	outside_boundary_exact	Iowa, Louisa County	41.325283,-91.081267	871263	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808584	COUNTY	10
ISC	1808572	ISC	A. Podaril	Iowa	Muscatine	0.87	outside_boundary_exact	Iowa, Louisa County	41.325933,-91.081533	871250	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808572	COUNTY	10
ISC	1808577	ISC	A. Podaril	Iowa	Muscatine	0.87	outside_boundary_exact	Iowa, Louisa County	41.325933,-91.081533	871256	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808577	COUNTY	10
ISC	1808586	ISC	A. Podaril	Iowa	Muscatine	0.87	outside_boundary_exact	Iowa, Louisa County	41.325933,-91.081533	871265	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808586	COUNTY	10
ISC	1808644	ISC	A. Podaril	Iowa	Muscatine	0.86	outside_boundary_exact	Iowa, Louisa County	41.32605,-91.08115	871510	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808644	COUNTY	10
ISC	1808582	ISC	A. Podaril	Iowa	Muscatine	0.82	outside_boundary_exact	Iowa, Louisa County	41.326417,-91.082967	871261	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808582	COUNTY	10
ISC	1808585	ISC	A. Podaril	Iowa	Muscatine	0.82	outside_boundary_exact	Iowa, Louisa County	41.32645,-91.083117	871264	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808585	COUNTY	10
ISC	1808646	ISC	A. Podaril	Iowa	Muscatine	0.82	outside_boundary_exact	Iowa, Louisa County	41.326417,-91.082967	871516	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808646	COUNTY	10
USF	1559160	USF	J. Schulten	Iowa	Dubuque	0.81	outside_boundary_exact	Iowa, Clayton County	42.65306,-91.13139	USF 269491	White Pine Hollow State Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=1559160	COUNTY	10
USF	1559249	USF	J. Schulten	Iowa	Dubuque	0.81	outside_boundary_exact	Iowa, Clayton County	42.65306,-91.13139	USF 269471	White Pine Hollow State Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=1559249	COUNTY	10
USF	1559333	USF	J. Schulten	Iowa	Dubuque	0.81	outside_boundary_exact	Iowa, Clayton County	42.65306,-91.13139	USF 269477	White Pine Hollow State Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=1559333	COUNTY	10
USF	1559364	USF	J. Schulten	Iowa	Dubuque	0.81	outside_boundary_exact	Iowa, Clayton County	42.65306,-91.13139	USF 269487	White Pine Hollow State Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=1559364	COUNTY	10
ISC	1808581	ISC	A. Podaril	Iowa	Muscatine	0.67	outside_boundary_exact	Iowa, Louisa County	41.32775,-91.081733	871260	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808581	COUNTY	10
ISC	1808569	ISC	A. Podaril	Iowa	Muscatine	0.34	outside_boundary_exact	Iowa, Louisa County	41.330717,-91.08145	871247	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808569	COUNTY	10
ISC	1808570	ISC	A. Podaril	Iowa	Muscatine	0.34	outside_boundary_exact	Iowa, Louisa County	41.330717,-91.08145	871248	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808570	COUNTY	10
ISC	1808607	ISC	A. Podaril	Iowa	Muscatine	0.34	outside_boundary_exact	Iowa, Louisa County	41.330717,-91.08145	871288	Big Sand Mound	https://lichenportal.org/portal/collections/individual/index.php?occid=1808607	COUNTY	10
