error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	MIN	2897417	Egan, R.	Mississippi	Wilkinson	55.53	outside_boundary_exact	Louisiana, Tensas County	31.83333333,-91.5	020405	Pond, 13 Mi W of Woodville	https://lichenportal.org/portal/collections/individual/index.php?occid=2897417
STATE	100	MIN	334859	Egan, R.	Mississippi	Wilkinson	55.53	outside_boundary_exact	Louisiana, Tensas County	31.83333333,-91.5	704116	Pond, 13 Mi W of Woodville	https://lichenportal.org/portal/collections/individual/index.php?occid=334859
STATE	100	MIN	387978	Egan, R.	Mississippi	Wilkinson	55.53	outside_boundary_exact	Louisiana, Tensas County	31.83333333,-91.5	824746	Pond, 13 Mi W of Woodville	https://lichenportal.org/portal/collections/individual/index.php?occid=387978
STATE	100	MIN	387979	Egan, R.	Mississippi	Wilkinson	55.53	outside_boundary_exact	Louisiana, Tensas County	31.83333333,-91.5	824747	Pond, 13 Mi W of Woodville	https://lichenportal.org/portal/collections/individual/index.php?occid=387979
STATE	100	MIN	392676	Egan, R.	Mississippi	Wilkinson	55.53	outside_boundary_exact	Louisiana, Tensas County	31.83333333,-91.5	837070	Pond, 13 Mi W of Woodville	https://lichenportal.org/portal/collections/individual/index.php?occid=392676
STATE	100	MIN	392677	Egan, R.	Mississippi	Wilkinson	55.53	outside_boundary_exact	Louisiana, Tensas County	31.83333333,-91.5	837071	Pond, 13 Mi W of Woodville	https://lichenportal.org/portal/collections/individual/index.php?occid=392677
STATE	100	OSC	4813003	Jennifer Weinziri	Mississippi	Jackson	302.8	outside_boundary_exact	Florida, Calhoun County	30.55,-85.24	OSC-M-051103	Latimer, north of Interstate 10, coastal range.	https://lichenportal.org/portal/collections/individual/index.php?occid=4813003
STATE	100	TENN	1112521	Ken E. Rogers	Mississippi	Pearl River	2.1	outside_boundary_exact	Louisiana, St. Tammany County	30.525416,-89.797474	TENN-L-0006404	7 mi. W of Picayune	https://lichenportal.org/portal/collections/individual/index.php?occid=1112521
