error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	CUP	2939990	B.D. Ryan	Vermont	Winsor	NA	county_not_matched_no_match	county_not_matched	43.416667,-72.5	CUP-L-0008988	Mount Ascutney, Brownsville trail.	https://lichenportal.org/portal/collections/individual/index.php?occid=2939990
COUNTRY	1000	FH	4724843	P. F. May	Vermont	Bennington County	10679.93	outside_boundary_exact	not_found_in_US	42.901,72.952	barcode-00377713	Green Mountain National Forest, W side of FS 71, 1.6 km N of VT 9, near Searsburg Reservoir	https://lichenportal.org/portal/collections/individual/index.php?occid=4724843
COUNTRY	1000	MIN	387493	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823726	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387493
COUNTRY	1000	MIN	387494	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823727	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387494
COUNTRY	1000	MIN	387495	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823728	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387495
COUNTRY	1000	MIN	387496	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823729	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387496
COUNTRY	1000	MIN	387497	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823730	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387497
COUNTRY	1000	MIN	387499	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823732	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387499
COUNTRY	1000	MIN	387500	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823733	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387500
COUNTRY	1000	MIN	387501	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823734	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387501
COUNTRY	1000	MIN	387502	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823735	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387502
COUNTRY	1000	MIN	387503	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823736	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387503
COUNTRY	1000	MIN	387504	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823737	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387504
COUNTRY	1000	MIN	387505	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823738	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387505
COUNTRY	1000	MIN	387506	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823739	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387506
COUNTRY	1000	MIN	387507	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823740	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387507
COUNTRY	1000	MIN	387508	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823741	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387508
COUNTRY	1000	MIN	387509	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823742	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387509
COUNTRY	1000	MIN	387510	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823743	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387510
COUNTRY	1000	MIN	387511	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823744	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387511
COUNTRY	1000	MIN	387512	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823745	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387512
COUNTRY	1000	MIN	387513	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823746	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387513
COUNTRY	1000	MIN	387514	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823747	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387514
COUNTRY	1000	MIN	387515	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823748	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387515
COUNTRY	1000	MIN	387516	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823749	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387516
COUNTRY	1000	MIN	387517	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823750	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387517
COUNTRY	1000	MIN	387518	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	823751	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387518
COUNTRY	1000	MIN	387772	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	824004	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387772
COUNTRY	1000	MIN	387773	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	824005	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387773
COUNTRY	1000	MIN	387774	Wetmore, C.	Vermont	Bennington	310.81	outside_boundary_exact	not_found_in_US	46.10083333,-73.00916667	824006	0.5 Mi S of Bourn Pond; Lye Brook Wilderness	https://lichenportal.org/portal/collections/individual/index.php?occid=387774
COUNTRY	1000	MOR	1415546	Gerould Wilhelm	Vermont	Hartford	NA	county_not_matched_no_match	county_not_matched	43.636437,-72.413754	L-0000204-MOR	About 5 miles west of White River Junction, at Quechee State Park, along the west side of Quechee Gorge, just south of the U.S. 4 bridge	https://lichenportal.org/portal/collections/individual/index.php?occid=1415546
COUNTRY	1000	MOR	1415619	Gerould Wilhelm	Vermont	Hartford	NA	county_not_matched_no_match	county_not_matched	43.634076,-72.410321	L-0000277-MOR	About 5 miles west of White River Junction, at Quechee State Park, along the west side of Quechee Gorge, just south of the U.S. 4 bridge	https://lichenportal.org/portal/collections/individual/index.php?occid=1415619
COUNTRY	1000	MOR	1415884	Gerould Wilhelm	Vermont	Hartford	NA	county_not_matched_no_match	county_not_matched	43.634752,-72.409913	L-0000539-MOR	About 5 miles west of White River Junction, at Quechee State Park, along the west side of Quechee Gorge, just south of the U.S. 4 bridge.	https://lichenportal.org/portal/collections/individual/index.php?occid=1415884
COUNTRY	1000	MOR	1415885	Gerould Wilhelm	Vermont	Hartford	NA	county_not_matched_no_match	county_not_matched	43.634752,-72.409913	L-0000540-MOR	About 5 miles west of White River Junction, at Quechee State Park, along the west side of Quechee Gorge, just south of the U.S. 4 bridge.	https://lichenportal.org/portal/collections/individual/index.php?occid=1415885
COUNTRY	1000	MOR	1415895	Gerould Wilhelm	Vermont	Hartford	NA	county_not_matched_no_match	county_not_matched	43.634752,-72.409913	L-0000550-MOR	About 5 miles west of White River Junction, at Quechee State Park, along the west side of Quechee Gorge, just south of the U.S. 4 bridge.	https://lichenportal.org/portal/collections/individual/index.php?occid=1415895
COUNTRY	1000	MOR	1416235	Gerould Wilhelm	Vermont	Hartford	NA	county_not_matched_no_match	county_not_matched	43.634752,-72.409913	L-0000892-MOR	About 5 miles west of White River Junction, at Quechee State Park, along the west side of Quechee Gorge, just south of the U.S. 4 bridge.	https://lichenportal.org/portal/collections/individual/index.php?occid=1416235
COUNTRY	1000	MOR	1416571	Gerould Wilhelm	Vermont	Hartford	NA	county_not_matched_no_match	county_not_matched	43.634752,-72.409913	L-0001227-MOR	About 5 miles west of White River Junction, at Quechee State Park, along the west side of Quechee Gorge, just south of the U.S. 4 bridge.	https://lichenportal.org/portal/collections/individual/index.php?occid=1416571
COUNTRY	1000	MOR	1416608	Gerould Wilhelm	Vermont	Hartford	NA	county_not_matched_no_match	county_not_matched	43.635249,-72.411426	L-0001264-MOR	About 5 miles west of White River Junction, at Quechee State Park, along the west side of Quechee Gorge, just south of the U.S. 4 bridge. At the picnic area.	https://lichenportal.org/portal/collections/individual/index.php?occid=1416608
