error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	CMN	5699665	Sharnoff, Sylvia D. | Sharnoff, Stephen	North Carolina	Yancy Co.	NA	county_not_matched_no_match	county_not_matched	35.82,-82.13	CANL 10022093	Blue Ridge Parkway, Crabtree Meadows, trail to Crabtree Falls, in campground	https://lichenportal.org/portal/collections/individual/index.php?occid=5699665
COUNTRY	1000	CMN	5704630	Sharnoff, Sylvia D. | Sharnoff, Stephen	North Carolina	Yancy Co.	NA	county_not_matched_no_match	county_not_matched	35.82,-82.13	CANL 10022092	Blue Ridge Parkway, Crabtree Meadows, trail to Crabtree Falls, in campground	https://lichenportal.org/portal/collections/individual/index.php?occid=5704630
COUNTRY	1000	COLO	3128357	James C. Lendemer	North Carolina	Swain	1088.5	outside_boundary_exact	not_found_in_US	25.47,-83.558333	COLO-L-0051433	Great Smoky Mountains National Park, NW of jct of White Oak Branch Trail and Lakeshore Trail.	https://lichenportal.org/portal/collections/individual/index.php?occid=3128357
COUNTRY	1000	COLO	3128395	James C. Lendemer	North Carolina	Swain	1088.5	outside_boundary_exact	not_found_in_US	25.47,-83.558333	COLO-L-0051439	Great Smoky Mountains National Park, NW of jct of White Oak Branch Trail and Lakeshore Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=3128395
COUNTRY	1000	CSU	5361820	S. Strawn	North Carolina	Wautauga	12847.12	outside_boundary_similarity_0.714	not_found_in_US	36.1,82.10902	CSU-L-21	CarterGap	https://lichenportal.org/portal/collections/individual/index.php?occid=5361820
COUNTRY	1000	CUP	4908538	Rebecca Yahr	North Carolina	Carteret	13.61	outside_boundary_exact	not_found_in_US	34.41,-76.53	CUP-L-0010950	Bogue Banks, 5-6 mi W of Morehead City, salt marsh on Bogue Sound behind Trinity Center	https://lichenportal.org/portal/collections/individual/index.php?occid=4908538
COUNTRY	1000	CUP	4908686	William L. Culberson	North Carolina	Pender	6520.98	outside_boundary_exact	not_found_in_US	47.415246,1.204198	CUP-L-0010993	6 km NE of Hampstead on Route 17	https://lichenportal.org/portal/collections/individual/index.php?occid=4908686
COUNTRY	1000	CUP	4908687	William L. Culberson	North Carolina	Haywood	6840.64	outside_boundary_exact	not_found_in_US	47.415246,1.204198	CUP-L-0010994	Mount Pisgah	https://lichenportal.org/portal/collections/individual/index.php?occid=4908687
COUNTRY	1000	DUKE	1839920	Lendemer, James, Colin; Tripp, Erin, A.	North Carolina	Craven Co.	115.92	outside_boundary_exact	not_found_in_US	34,-76	22873	Croatan National Forest, N of Flanners Beach Road, W of Flanners Beach Campground, W of SR 70, N of Havelock	https://lichenportal.org/portal/collections/individual/index.php?occid=1839920
COUNTRY	1000	DUKE	1840558	Lendemer, James, Colin; Yahr, Rebecca	North Carolina	Brunswick Co.	120.26	outside_boundary_exact	not_found_in_US	33,-77	22850	Adjacent to Maritime Forest Reserve, Bald Head Island. Several hundred yards N of Federal Road	https://lichenportal.org/portal/collections/individual/index.php?occid=1840558
COUNTRY	1000	DUKE	1840800	Lendemer, James, Colin; Tripp, Erin, A.	North Carolina	Craven Co.	115.92	outside_boundary_exact	not_found_in_US	34,-76	22881	Croatan National Forest, N of Flanners Beach Road, W of Flanners Beach Campground, W of SR 70, N of Havelock	https://lichenportal.org/portal/collections/individual/index.php?occid=1840800
COUNTRY	1000	DUKE	1841079	Lendemer, James, Colin; Yahr, Rebecca	North Carolina	Craven Co.	115.92	outside_boundary_exact	not_found_in_US	34,-76	22841	Along a tributary to Otter Creek, several hundred yards NW of Flanner Beach Road, ca. 0.5 mi from terminus of Flanner Beach Road (Flanner Beach Camp Ground), Croatan Game Lands	https://lichenportal.org/portal/collections/individual/index.php?occid=1841079
COUNTRY	1000	DUKE	1843346	Lendemer, James, Colin; Tripp, Erin, A.	North Carolina	Pender Co.	62.93	outside_boundary_exact	not_found_in_US	34,-77	22857	Holly Shelter Game Land, along Lodge Road, 1.2 mi E of Shaw Highway (SR 1523), 5.3 mi S of NC 53	https://lichenportal.org/portal/collections/individual/index.php?occid=1843346
