herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
DUKE	1849685	DUKE	Yahr, Rebecca	North Carolina	Pender Co.	31.31	outside_boundary_exact	not_found_in_US	33.9833333,-77.5833333	130897	S entrance Military Ocean Terminal at Sunny Point, ca. 12 km. SW of Carolina Beach	https://lichenportal.org/portal/collections/individual/index.php?occid=1849685	COUNTRY	1000
DUKE	1854927	DUKE	Yahr, Rebecca	North Carolina	Pender Co.	31.31	outside_boundary_exact	not_found_in_US	33.9833333,-77.5833333	1661	Military Ocean Terminal at Sunny Point, ca. 12 km SW of Carolina Beach	https://lichenportal.org/portal/collections/individual/index.php?occid=1854927	COUNTRY	1000
DUKE	1860397	DUKE	Yahr, Rebecca	North Carolina	Pender Co.	31.31	outside_boundary_exact	not_found_in_US	33.9833333,-77.5833333	1662	Military Ocean Terminal at Sunny Point, ca. 12 km SW of Carolina Beach	https://lichenportal.org/portal/collections/individual/index.php?occid=1860397	COUNTRY	1000
DUKE	1863597	DUKE	Yahr, Rebecca	North Carolina	Pender Co.	31.31	outside_boundary_exact	not_found_in_US	33.9833333,-77.5833333	2155	Military Ocean Terminal at Sunny Point, ca. 12 km SW of Carolina Beach	https://lichenportal.org/portal/collections/individual/index.php?occid=1863597	COUNTRY	1000
CUP	4908538	CUP	Rebecca Yahr	North Carolina	Carteret	13.61	outside_boundary_exact	not_found_in_US	34.41,-76.53	CUP-L-0010950	Bogue Banks, 5-6 mi W of Morehead City, salt marsh on Bogue Sound behind Trinity Center	https://lichenportal.org/portal/collections/individual/index.php?occid=4908538	COUNTRY	1000
DUKE	1859791	DUKE	Goffinet, Bernard	North Carolina	Dare Co.	4.58	outside_boundary_exact	not_found_in_US	35.375,-75.3772222	15381	Hatteras Island. Cape Hatteras Lighthouse, near parking lot	https://lichenportal.org/portal/collections/individual/index.php?occid=1859791	COUNTRY	1000
SRP	1444436	SRP	B. Goffinet	North Carolina	Dare	4.58	outside_boundary_exact	not_found_in_US	35.375,-75.377222	SRP-L-0008269	Hatteras Island. Cape Hatteras Lighthouse.	https://lichenportal.org/portal/collections/individual/index.php?occid=1444436	COUNTRY	1000
CMN	5699665	CMN	Sharnoff, Sylvia D. | Sharnoff, Stephen	North Carolina	Yancy Co.	NA	county_not_matched_no_match	county_not_matched	35.82,-82.13	CANL 10022093	Blue Ridge Parkway, Crabtree Meadows, trail to Crabtree Falls, in campground	https://lichenportal.org/portal/collections/individual/index.php?occid=5699665	COUNTRY	1000
CMN	5704630	CMN	Sharnoff, Sylvia D. | Sharnoff, Stephen	North Carolina	Yancy Co.	NA	county_not_matched_no_match	county_not_matched	35.82,-82.13	CANL 10022092	Blue Ridge Parkway, Crabtree Meadows, trail to Crabtree Falls, in campground	https://lichenportal.org/portal/collections/individual/index.php?occid=5704630	COUNTRY	1000
FLAS	1357617	FLAS	Dana Griffin, III	North Carolina	Tenn.-N. Carolina	NA	county_not_matched_no_match	county_not_matched	35.583427,-83.508219	FLAS L265	Great Smoky Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=1357617	COUNTRY	1000
FLAS	1381619	FLAS	Dana Griffin, III	North Carolina	Rabun	NA	county_not_matched_no_match	county_not_matched	34.995833,-83.344444	FLAS L5955	Scaly Mt., along NC 276, 4 mi. E of intersection with US 441	https://lichenportal.org/portal/collections/individual/index.php?occid=1381619	COUNTRY	1000
FLAS	1381717	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3373	Mt. Mitchell State Park. Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1381717	COUNTRY	1000
FLAS	1381719	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3379	Mt. Mitchell State Park. Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1381719	COUNTRY	1000
FLAS	1381722	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3438	Mt. Mitchell State Park. Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1381722	COUNTRY	1000
FLAS	1381726	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L4545	Mt. Mitchell State Park. Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1381726	COUNTRY	1000
FLAS	1381882	FLAS	Dana Griffin, III	North Carolina	Rabun	NA	county_not_matched_no_match	county_not_matched	34.995833,-83.344444	FLAS L5952	Scaly Mt., along NC 276, 4 mi. E of intersection with US 441	https://lichenportal.org/portal/collections/individual/index.php?occid=1381882	COUNTRY	1000
FLAS	1381883	FLAS	Dana Griffin, III	North Carolina	Rabun	NA	county_not_matched_no_match	county_not_matched	34.995833,-83.344444	FLAS L5953	Scaly Mt., along NC 276, 4 mi. E of intersection with US 441	https://lichenportal.org/portal/collections/individual/index.php?occid=1381883	COUNTRY	1000
FLAS	1381884	FLAS	Dana Griffin, III	North Carolina	Rabun	NA	county_not_matched_no_match	county_not_matched	34.995833,-83.344444	FLAS L5958	Scaly Mt., along NC 276, 4 mi. E of intersection with US 441	https://lichenportal.org/portal/collections/individual/index.php?occid=1381884	COUNTRY	1000
FLAS	1384477	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L5097	Mt. Mitchell State Park. Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1384477	COUNTRY	1000
FLAS	1737744	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3370	Mt. Mitchell State Park, Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1737744	COUNTRY	1000
FLAS	1737745	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3372	Mt. Mitchell State Park, Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1737745	COUNTRY	1000
FLAS	1737747	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3380	Mt. Mitchell State Park, Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1737747	COUNTRY	1000
FLAS	1737748	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3383	Mt. Mitchell State Park, Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1737748	COUNTRY	1000
FLAS	1737755	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3401	Mt. Mitchell State Park, Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1737755	COUNTRY	1000
FLAS	1737756	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3410	Mt. Mitchell State Park, Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1737756	COUNTRY	1000
FLAS	1737758	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L3416	Mt. Mitchell State Park, Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1737758	COUNTRY	1000
FLAS	1738159	FLAS	Dana Griffin, III	North Carolina	Yancy	NA	county_not_matched_no_match	county_not_matched	35.77095,-82.263178	FLAS L4449	Mt. Mitchell State Park, Balsam Trail just below summit of Mt. Mitchell	https://lichenportal.org/portal/collections/individual/index.php?occid=1738159	COUNTRY	1000
FLAS	1738756	FLAS	Stuart Chapman Anderson	North Carolina	Winston-Salem	NA	county_not_matched_no_match	county_not_matched	36.099216,-80.244339	FLAS L6309	[n/a]	https://lichenportal.org/portal/collections/individual/index.php?occid=1738756	COUNTRY	1000
FLAS	1738758	FLAS	P.O.S.	North Carolina	Winston-Salem	NA	county_not_matched_no_match	county_not_matched	36.010137,-80.139212	FLAS L6310	Wallburg Road flat-rock	https://lichenportal.org/portal/collections/individual/index.php?occid=1738758	COUNTRY	1000
ILLS	2710037	ILLS	Steven R. Hill and Heyward Douglass	North Carolina	Oconee	NA	county_not_matched_no_match	county_not_matched	35.048141,-83.96435	ILLS00010790	Along south side of Brasstown Creek north County Route 15-37-48, northeast of Forest Road 751, 4 mile west of Route 76. Liverwort-like herb on recessed gneissic shaded outcrops.	https://lichenportal.org/portal/collections/individual/index.php?occid=2710037	COUNTRY	1000
MAINE	1782113	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0001800	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782113	COUNTRY	1000
MAINE	1782153	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0001840	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782153	COUNTRY	1000
MAINE	1782294	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0001981	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782294	COUNTRY	1000
MAINE	1782299	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0001986	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782299	COUNTRY	1000
MAINE	1782304	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0001991	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782304	COUNTRY	1000
MAINE	1782307	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0001994	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782307	COUNTRY	1000
MAINE	1782308	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0001995	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782308	COUNTRY	1000
MAINE	1782384	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0002071	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782384	COUNTRY	1000
MAINE	1782747	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0002434	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782747	COUNTRY	1000
MAINE	1782844	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0002531	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782844	COUNTRY	1000
MAINE	1782923	MAINE	J. W. or P. L. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0002610	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782923	COUNTRY	1000
MAINE	1782962	MAINE	J. W. or P. L. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0002649	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782962	COUNTRY	1000
MAINE	1782994	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0002681	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1782994	COUNTRY	1000
MAINE	1784102	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0003789	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1784102	COUNTRY	1000
MAINE	1784174	MAINE	P. L. Hinds or J. W. Hinds	North Carolina	MARION	NA	county_not_matched_no_match	county_not_matched	35.017,-83.133	MAINE-L-0003861	NANTAHALA NF, CHATTOOGA GORGE AT BULL PEN BRIDGE, 35 01N/83 08W	https://lichenportal.org/portal/collections/individual/index.php?occid=1784174	COUNTRY	1000
NCU	5416739	NCU	Basinger, Mark A.	North Carolina	Wison	NA	county_not_matched_no_match	county_not_matched	35.750862,-77.900939	NCU-L-0007245	Behind softball fields at Toisnot Park off of Ward Boulevard in Wilson	https://lichenportal.org/portal/collections/individual/index.php?occid=5416739	COUNTRY	1000
