id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
6036417	NYS	NYSL0000200772	Dey, Jonathan P.	4791	1046.7	1082.36	North Carolina	Jackson	41.262658	-73.603273	outside_boundary_exact	New York, Westchester County	Balsam Mountains, Bear Trap Ridge [Jackson/Haywood Cos.]	https://lichenportal.org/portal/collections/individual/index.php?occid=6036417
6033789	NYS	NYSL0000199006	Dey, Jonathan P.	3699	0.52	58.2	North Carolina	Haywood	35.7061	-83.2631	outside_boundary_exact	Tennessee, Sevier County	Great Smoky Mountains National Park, Inadu Knob, along the Appalachian Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=6033789
6033790	NYS	NYSL0000200481	Dey, Jonathan P.	3710	0.52	58.2	North Carolina	Haywood	35.7061	-83.2631	outside_boundary_exact	Tennessee, Sevier County	Great Smoky Mountains National Park, Inadu Knob, along the Appalachian Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=6033790
6033791	NYS	NYSL0000200755	Dey, Jonathan P.	3707	0.52	58.2	North Carolina	Haywood	35.7061	-83.2631	outside_boundary_exact	Tennessee, Sevier County	Great Smoky Mountains National Park, Inadu Knob, along the Appalachian Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=6033791
6033792	NYS	NYSL0000200758	Dey, Jonathan P.	3711	0.52	58.2	North Carolina	Haywood	35.7061	-83.2631	outside_boundary_exact	Tennessee, Sevier County	Great Smoky Mountains National Park, Inadu Knob, along the Appalachian Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=6033792
6033793	NYS	NYSL0000200869	Dey, Jonathan P.	3719	0.52	58.2	North Carolina	Haywood	35.7061	-83.2631	outside_boundary_exact	Tennessee, Sevier County	Great Smoky Mountains National Park, Inadu Knob, along the Appalachian Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=6033793
6031227	NYS	NYSL0000016628	Schmitt, Claire K.	2114	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6031227
6033208	NYS	NYSL0000190353	Schmitt, Claire K.	1961	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAB #1], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033208
6033209	NYS	NYSL0000190354	Schmitt, Claire K.	2113	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAB #1], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033209
6033210	NYS	NYSL0000016470	Schmitt, Claire K.	1960	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAB #1], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033210
6033211	NYS	NYSL0000016469	Schmitt, Claire K.	2116	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAB #3], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033211
6033212	NYS	NYSL0000016471	Schmitt, Claire K.	1999	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SASM #7], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033212
6033213	NYS	NYSL0000200833	Schmitt, Claire K.	1964	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAYB #1], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033213
6033214	NYS	NYSL0000200635	Schmitt, Claire K.	1973	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAYB #2], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033214
6033215	NYS	NYSL0000200824	Schmitt, Claire K.	1967	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAYB #2], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033215
6033216	NYS	NYSL0000200834	Schmitt, Claire K.	1968	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAYB #2], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033216
6033217	NYS	NYSL0000200634	Schmitt, Claire K.	1984	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAYB #3], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033217
6033218	NYS	NYSL0000200785	Schmitt, Claire K.	2120	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAYB #3], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033218
6033219	NYS	NYSL0000200835	Schmitt, Claire K.	1986	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	[SAYB #3], Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033219
6033220	NYS	NYSL0000200823	Schmitt, Claire K.	1994	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033220
6033221	NYS	NYSL0000200825	Schmitt, Claire K.	2107	0.28	46.6	North Carolina	Jackson	35.414188	-83.041139	outside_boundary_exact	North Carolina, Haywood County	Blue Ridge Parkway, mile 437.5, boulder area on S side of parkway	https://lichenportal.org/portal/collections/individual/index.php?occid=6033221
6033105	NYS	NYSL0000200414	Dey, Jonathan P.	4860	0.05	55.89	North Carolina	Haywood	35.3036	-82.9364	outside_boundary_exact	North Carolina, Jackson County	Balsam Mountains, Wolf Bald	https://lichenportal.org/portal/collections/individual/index.php?occid=6033105
6033106	NYS	NYSL0000200494	Dey, Jonathan P.	4850	0.05	55.89	North Carolina	Haywood	35.3036	-82.9364	outside_boundary_exact	North Carolina, Jackson County	Balsam Mountains, Wolf Bald	https://lichenportal.org/portal/collections/individual/index.php?occid=6033106
6033107	NYS	NYSL0000200604	Dey, Jonathan P.	4867-A	0.05	55.89	North Carolina	Haywood	35.3036	-82.9364	outside_boundary_exact	North Carolina, Jackson County	Balsam Mountains, Wolf Bald	https://lichenportal.org/portal/collections/individual/index.php?occid=6033107
6033108	NYS	NYSL0000200615	Dey, Jonathan P.	4869	0.05	55.89	North Carolina	Haywood	35.3036	-82.9364	outside_boundary_exact	North Carolina, Jackson County	Balsam Mountains, Wolf Bald	https://lichenportal.org/portal/collections/individual/index.php?occid=6033108
6033109	NYS	NYSL0000200616	Dey, Jonathan P.	4827	0.05	55.89	North Carolina	Haywood	35.3036	-82.9364	outside_boundary_exact	North Carolina, Jackson County	Balsam Mountains, Wolf Bald	https://lichenportal.org/portal/collections/individual/index.php?occid=6033109
6033110	NYS	NYSL0000200617	Dey, Jonathan P.	4822	0.05	55.89	North Carolina	Haywood	35.3036	-82.9364	outside_boundary_exact	North Carolina, Jackson County	Balsam Mountains, Wolf Bald	https://lichenportal.org/portal/collections/individual/index.php?occid=6033110
6033111	NYS	NYSL0000200894	Dey, Jonathan P.	4838	0.05	55.89	North Carolina	Haywood	35.3036	-82.9364	outside_boundary_exact	North Carolina, Jackson County	Balsam Mountains, Wolf Bald	https://lichenportal.org/portal/collections/individual/index.php?occid=6033111
