id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
3570702	KANU	410500	Jennifer A Hertz; Theodore L Esslinger	285	104.75	150.57	North Dakota	Slope	47.5768333	-103.5261667	outside_boundary_exact	North Dakota, McKenzie County	T136N, R102W, sec 20, SW 1/4	https://lichenportal.org/portal/collections/individual/index.php?occid=3570702
3134011	KANU	400285	M K Advaita	16941	57.91	102.65	North Dakota	McIntosh	46.8058	-99.4763	outside_boundary_exact	North Dakota, Kidder County	Wishek: 3.5 mi S, 3.5 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134011
5384487	KANU	418781	M K Advaita	18572	20.59	107.47	North Dakota	Pierce	47.66093	-100.097	outside_boundary_exact	North Dakota, Sheridan County	Harvey: 7.5 mi S, 7 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=5384487
3134177	KANU	400451	M K Advaita	17136	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134177
3134178	KANU	400452	M K Advaita	17137	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134178
3134179	KANU	400453	M K Advaita	17138	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134179
3134180	KANU	400454	M K Advaita	17139	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134180
3134181	KANU	400455	M K Advaita	17140	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134181
3134182	KANU	400456	M K Advaita	17142	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134182
3134183	KANU	400457	M K Advaita	17143	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134183
3134184	KANU	400458	M K Advaita	17144	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134184
3134185	KANU	400459	M K Advaita	17145	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134185
3134186	KANU	400460	M K Advaita	17146	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134186
3134187	KANU	400461	M K Advaita	17148	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134187
3134188	KANU	400462	M K Advaita	17149	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134188
3134189	KANU	400463	M K Advaita	17150	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134189
3134190	KANU	400464	M K Advaita	17151	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3134190
3152167	KANU	409361	M K Advaita	17147	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3152167
3579412	KANU	411802	M K Advaita	17141	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3579412
5384372	KANU	418655	M K Advaita	17152	10.2	97.5	North Dakota	Emmons	46.02768	-99.74801	outside_boundary_exact	North Dakota, McIntosh County	Hague: 12 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=5384372
1757356	KANU	1684	Theodore L Esslinger	8406	9.22	87.7	North Dakota	Kidder	46.748771	-99.328172	outside_boundary_exact	North Dakota, Stutsman County	Streeter: ca 8 mi NW	https://lichenportal.org/portal/collections/individual/index.php?occid=1757356
1757357	KANU	1685	Theodore L Esslinger	8406	9.22	87.7	North Dakota	Kidder	46.748771	-99.328172	outside_boundary_exact	North Dakota, Stutsman County	Streeter: ca 8 mi NW	https://lichenportal.org/portal/collections/individual/index.php?occid=1757357
1757594	KANU	2330	Theodore L Esslinger	8407	9.22	87.7	North Dakota	Kidder	46.748771	-99.328172	outside_boundary_exact	North Dakota, Stutsman County	Streeter: ca 8 mi NW	https://lichenportal.org/portal/collections/individual/index.php?occid=1757594
1756302	KANU	1038	Marc Luddy	240	8.88	73.86	North Dakota	Ransom	46.347477	-97.165598	outside_boundary_exact	North Dakota, Richland County	T133N, R52W, sec 12	https://lichenportal.org/portal/collections/individual/index.php?occid=1756302
1763529	KANU	789	Marc Luddy	238	8.88	73.86	North Dakota	Ransom	46.347477	-97.165598	outside_boundary_exact	North Dakota, Richland County	T133N, R52W, sec 12	https://lichenportal.org/portal/collections/individual/index.php?occid=1763529
