institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
KANU	James C Lendemer	Florida	Hendry	295.96	outside_boundary_exact	Florida, Flagler County	29.6013889,-81.3763889	381122	0.15 mi N of CR 832, 3.7 mi W of SR 29	https://lichenportal.org/portal/collections/individual/index.php?occid=1333055
KANU	James C Lendemer	Florida	Hendry	295.96	outside_boundary_exact	Florida, Flagler County	29.6013889,-81.3763889	382869	0.15 mi N of CR 832, 3.7 mi W of SR 29	https://lichenportal.org/portal/collections/individual/index.php?occid=1335512
KANU	Clifford M Wetmore	Florida	Polk	6.97	outside_boundary_exact	Florida, Highlands County	27.5833333,-81.5	372886	Avon Park: 7 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=3133427
KANU	Billy Joe Cox	Florida	Levy	0.62	outside_boundary_exact	Florida, Gilchrist County	29.596921,-82.859842	413906	Chiefland: 8.4 mi N	https://lichenportal.org/portal/collections/individual/index.php?occid=5410665
KANU	Peter Melcarek; Natalie Melcarek	Florida	Gulf	0.19	outside_boundary_exact	Florida, Bay County	30.049,-85.393	346439	Port Saint Joe: ca 5.6 mi SE	https://lichenportal.org/portal/collections/individual/index.php?occid=1337695
KANU	Paul O Schallert	Florida	Orange	0.05	outside_boundary_exact	Florida, Seminole County	28.713052,-81.45896	414251	Wekiwa Springs	https://lichenportal.org/portal/collections/individual/index.php?occid=5410468
KANU	Paul O Schallert	Florida	Orange	0.05	outside_boundary_exact	Florida, Seminole County	28.713052,-81.45896	414252	Wekiwa Springs	https://lichenportal.org/portal/collections/individual/index.php?occid=5410469
KANU	Paul O Schallert	Florida	Orange	0.05	outside_boundary_exact	Florida, Seminole County	28.713052,-81.45896	414253	Wekiwa Springs	https://lichenportal.org/portal/collections/individual/index.php?occid=5410470
