error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	ALA	1669007	ALA	unknown, Dennis Waters	Alaska	Juneau Borough	933.7	outside_boundary_exact	Alaska, Kenai Peninsula County	60.495,-150.065	UAMb:Herb:11866	Fuller Lakes Trail, milepost 57.1, Sterling Highway, Kenai National Wildlife Refuge.	https://lichenportal.org/portal/collections/individual/index.php?occid=1669007
COUNTY	10	ASU	104466	ASU	George Llano	Alaska	Aleutians East	721.39	outside_boundary_exact	Alaska, Aleutians West County	51.976111,-176.14	NA	Great Sitka, erratic on valley near Sand Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=104466
COUNTY	10	ASU	104768	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	86.11	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.722463,-134.344887	NA	Washington Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=104768
COUNTY	10	ASU	104838	ASU	G. Llano	Alaska	Aleutians	752.59	outside_boundary_similarity_0.615	Alaska, Anchorage County	61.46164,-149.3627	NA	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=104838
COUNTY	10	ASU	1322370	ASU	W. J. Eyerdam	Alaska	Wrangell Petersburg	60.17	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.561,-134.02496	NA	Sorefinger Bay, Kuiu Island.	https://lichenportal.org/portal/collections/individual/index.php?occid=1322370
COUNTY	10	ASU	2688303	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	86.11	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.722463,-134.344887	NA	Washington Bay, Kuiu Island	https://lichenportal.org/portal/collections/individual/index.php?occid=2688303
COUNTY	10	ASU	2747666	ASU	A.S. Foster	Alaska	Sitka	34.67	outside_boundary_exact	Alaska, Prince of Wales-Hyder County	55.90361,-134.31297	ASUL029092	Southeast Alaska, Egg Harbor	https://lichenportal.org/portal/collections/individual/index.php?occid=2747666
COUNTY	10	ASU	63860	ASU	L.A. Viereck	Alaska	Yukon Koyukuk	17.93	outside_boundary_similarity_0.6	Alaska, Fairbanks North Star County	64.7666667,-148.3333333	NA	Fairbanks area, about 32 km S of Fairbanks on the Nenana Hwy, in the Bonanza Creek Forest Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=63860
COUNTY	10	ASU	63867	ASU	L.A. Viereck	Alaska	Yukon Koyukuk	58.95	outside_boundary_similarity_0.6	Alaska, Denali County	63.893167,-147.3375	NA	Dry Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=63867
COUNTY	10	ASU	705948	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	86.11	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.722463,-134.344887	NA	Washington Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=705948
COUNTY	10	ASU	705949	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	86.11	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.722463,-134.344887	NA	Washington Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=705949
COUNTY	10	ASU	707159	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	87.29	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.7211111111111,-134.365833333333	ASUL032565	Washington Bay, Kuiu Island	https://lichenportal.org/portal/collections/individual/index.php?occid=707159
COUNTY	10	ASU	707381	ASU	M. Zhurbenko	Alaska	Yukon Koyukuk	11.09	outside_boundary_similarity_0.6	Alaska, North Slope County	68.1283333333333,-149.466666666667	NA	Atigun Pass, Mile 247 Dalton Highway	https://lichenportal.org/portal/collections/individual/index.php?occid=707381
COUNTY	10	ASU	710080	ASU	T. Spribille	Alaska	Fairbanks North Star	0.39	outside_boundary_exact	Alaska, Yukon-Koyukuk County	65.4097222222222,-145.98	NA	NE of Fairbanks, Steese Highway at Twelvemile Summit, north of the road, near rock outcrops, Twelvemile Summit	https://lichenportal.org/portal/collections/individual/index.php?occid=710080
COUNTY	10	ASU	74792	ASU	M. Zhurbenko	Alaska	Yukon Koyukuk	11.09	outside_boundary_similarity_0.6	Alaska, North Slope County	68.1283333,-149.4666667	NA	Atigun Pass, Mile 247 Dalton Highway	https://lichenportal.org/portal/collections/individual/index.php?occid=74792
COUNTY	10	ASU	75878	ASU	C.H. Racine	Alaska	Nome	14.13	outside_boundary_exact	Alaska, Northwest Arctic County	65.591198,-163.186767	ASUL034175	E shore of Imuruk L.	https://lichenportal.org/portal/collections/individual/index.php?occid=75878
COUNTY	10	ASU	78046	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	87.29	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.7211111,-134.3658333	NA	Washington Bay, Kuiu Island	https://lichenportal.org/portal/collections/individual/index.php?occid=78046
COUNTY	10	ASU	82433	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	86.11	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.722463,-134.344887	NA	Washington Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=82433
COUNTY	10	ASU	84105	ASU	K. Dillman	Alaska	Wrangell Petersburg	51.43	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.432343,-133.941942	NA	Tongass National Forest; Stikine area, Kuiu island, Alvin Bay, Petersburg B-6, T62E, R74E, Sec. 1 SE	https://lichenportal.org/portal/collections/individual/index.php?occid=84105
COUNTY	10	ASU	84481	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	86.11	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.722463,-134.344887	NA	Washington Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=84481
COUNTY	10	ASU	85372	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	87.29	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.7211111,-134.3658333	NA	Washington Bay, Kuiu Island	https://lichenportal.org/portal/collections/individual/index.php?occid=85372
COUNTY	10	ASU	85693	ASU	W.J. Eyerdam	Alaska	Wrangell Petersburg	86.11	outside_boundary_first_word_match	Alaska, Prince of Wales-Hyder County	56.722463,-134.344887	NA	Washington Bay	https://lichenportal.org/portal/collections/individual/index.php?occid=85693
