error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	OSC	2223141	Bruce McCune	South Carolina	Berkeley	636.03	outside_boundary_exact	West Virginia, Ritchie County	39.15,-80.9	91586	Plain along creek 1.5 mi. N. of Hwy. 402 on FS Route 130 in Francis Marion NF,N. of Huger,	https://lichenportal.org/portal/collections/individual/index.php?occid=2223141
STATE	100	NCU	3753324	Nelson, John B.	South Carolina	Jasper	310.14	outside_boundary_exact	North Carolina, Lincoln County	35.52222,-81.23171	NA	both sides of Sandhill Road 2.4 road miles SE of jct with SC 119, 3.3 air miles NNE of downtown Clyo (GA).	https://lichenportal.org/portal/collections/individual/index.php?occid=3753324
STATE	100	NCU	3753346	Nelson, John B.	South Carolina	Jasper	310.14	outside_boundary_exact	North Carolina, Lincoln County	35.52222,-81.23171	NCU-L-0006168	both sides of Sandhill Road 2.4 road miles SE of jct with SC 119, 3.3 air miles NNE of downtown Clyo (GA).	https://lichenportal.org/portal/collections/individual/index.php?occid=3753346
STATE	100	NCU	3753347	Nelson, John B.	South Carolina	Jasper	310.14	outside_boundary_exact	North Carolina, Lincoln County	35.52222,-81.23171	NCU-L-0006264	both sides of Sandhill Road 2.4 road miles SE of jct with SC 119, 3.3 air miles NNE of downtown Clyo (GA).	https://lichenportal.org/portal/collections/individual/index.php?occid=3753347
STATE	100	NCU	3776608	Nelson, John B.	South Carolina	Jasper	310.14	outside_boundary_exact	North Carolina, Lincoln County	35.52222,-81.23171	NCU-L-0006269	both sides of Sandhill Road 2.4 road miles SE of jct with SC 119, 3.3 air miles NNE of downtown Clyo (GA).; 35.52222 -81.23171	https://lichenportal.org/portal/collections/individual/index.php?occid=3776608
STATE	100	NCU	3776609	Nelson, John B.	South Carolina	Jasper	310.14	outside_boundary_exact	North Carolina, Lincoln County	35.52222,-81.23171	NCU-L-0006269	both sides of Sandhill Road 2.4 road miles SE of jct with SC 119, 3.3 air miles NNE of downtown Clyo (GA).; 35.52222 -81.23171	https://lichenportal.org/portal/collections/individual/index.php?occid=3776609
STATE	100	NCU	3358608	Nelson, John B.	South Carolina	Richland	269.52	outside_boundary_exact	Virginia, Grayson County	36.63621091,-81.60665587	NCU-L-0005870	west side of US 601, just north of Congaree River; 33.766693 -80.641809	https://lichenportal.org/portal/collections/individual/index.php?occid=3358608
STATE	100	NCU	3358615	Nelson, John B.	South Carolina	Colleton	214.18	outside_boundary_exact	North Carolina, Mecklenburg County	35.096358,-80.713018	NCU-L-0005865	old WestVaco property 1.37 air miles SW of jct SC 61 and SC 217, east side of Smoaks	https://lichenportal.org/portal/collections/individual/index.php?occid=3358615
STATE	100	NCU	3358616	Nelson, John B.	South Carolina	Colleton	214.18	outside_boundary_exact	North Carolina, Mecklenburg County	35.096358,-80.713018	NCU-L-0005864	old WestVaco property 1.37 air miles SW of jct SC 61 and SC 217, east side of Smoaks	https://lichenportal.org/portal/collections/individual/index.php?occid=3358616
STATE	100	NCU	3395209	Nelson, John B.	South Carolina	Colleton	214.18	outside_boundary_exact	North Carolina, Mecklenburg County	35.096358,-80.713018	NCU-L-0005863	old WestVaco property 1.37 air miles SW of jct SC 61 and SC 217, east side of Smoaks; 35.096358 -80.713018	https://lichenportal.org/portal/collections/individual/index.php?occid=3395209
STATE	100	NCU	3395211	Nelson, John B.	South Carolina	Colleton	214.18	outside_boundary_exact	North Carolina, Mecklenburg County	35.096358,-80.71318	NCU-L-0005861	old WestVaco property 1.37 air miles SW of jct SC 61 and SC 217, east side of Smoaks	https://lichenportal.org/portal/collections/individual/index.php?occid=3395211
STATE	100	NCU	3395217	Nelson, John B.	South Carolina	Colleton	214.18	outside_boundary_exact	North Carolina, Mecklenburg County	35.096358,-80.713018	NCU-L-0005856	old WestVaco property 1.37 air miles SW of jct SC 61 and SC 217, east side of Smoaks	https://lichenportal.org/portal/collections/individual/index.php?occid=3395217
STATE	100	NCU	3395214	Nelson, John B.	South Carolina	Colleton	214.09	outside_boundary_exact	North Carolina, Mecklenburg County	35.095599,-80.71456	NCU-L-0005857	old WestVaco property 1.5 air miles SW of jct SC 61 and SC 217, east side of Smoaks	https://lichenportal.org/portal/collections/individual/index.php?occid=3395214
STATE	100	NCU	3395215	Nelson, John B.	South Carolina	Colleton	214.09	outside_boundary_exact	North Carolina, Mecklenburg County	35.095599,-80.71456	NCU-L-0005877	old WestVaco property 1.5 air miles SW of jct SC 61 and SC 217, east side of Smoaks	https://lichenportal.org/portal/collections/individual/index.php?occid=3395215
STATE	100	NCU	3395216	Nelson, John B.	South Carolina	Colleton	214.09	outside_boundary_exact	North Carolina, Mecklenburg County	35.095599,-80.71456	NCU-L-0005858	old WestVaco property 1.5 air miles SW of jct SC 61 and SC 217, east side of Smoaks	https://lichenportal.org/portal/collections/individual/index.php?occid=3395216
STATE	100	NCU	762710	Perlmutter, Gary B.	South Carolina	York	191.94	outside_boundary_exact	North Carolina, Orange County	35.913611,-79.043889	NCU-L-0001601	River Park, Rock Hill	https://lichenportal.org/portal/collections/individual/index.php?occid=762710
STATE	100	NCU	762711	Perlmutter, Gary B.	South Carolina	York	191.94	outside_boundary_exact	North Carolina, Orange County	35.913611,-79.043889	NCU-L-0001073	River Park, Rock Hill	https://lichenportal.org/portal/collections/individual/index.php?occid=762711
STATE	100	NCU	762712	Perlmutter, Gary B.	South Carolina	York	191.94	outside_boundary_exact	North Carolina, Orange County	35.913611,-79.043889	NCU-L-0000994	River Park, Rock Hill	https://lichenportal.org/portal/collections/individual/index.php?occid=762712
STATE	100	NCU	762713	Perlmutter, Gary B.	South Carolina	York	191.94	outside_boundary_exact	North Carolina, Orange County	35.913611,-79.043889	NCU-L-0000998	River Park, Rock Hill	https://lichenportal.org/portal/collections/individual/index.php?occid=762713
STATE	100	OMA	805119	NA	South Carolina	Lancaster	159.46	outside_boundary_exact	North Carolina, Stokes County	36.4,-80.25	13224	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=805119
STATE	100	USCH	3032045	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032045
STATE	100	USCH	3032061	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032061
STATE	100	USCH	3032090	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032090
STATE	100	USCH	3032114	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032114
STATE	100	USCH	3032118	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032118
STATE	100	USCH	3032119	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032119
STATE	100	USCH	3032121	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032121
STATE	100	USCH	3032122	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032122
STATE	100	USCH	3032124	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032124
STATE	100	USCH	3032132	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032132
STATE	100	USCH	3032156	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032156
STATE	100	USCH	3032171	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032171
STATE	100	USCH	3032172	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3032172
STATE	100	USCH	3044047	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044047
STATE	100	USCH	3044089	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044089
STATE	100	USCH	3044098	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044098
STATE	100	USCH	3044125	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044125
STATE	100	USCH	3044161	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044161
STATE	100	USCH	3044162	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044162
STATE	100	USCH	3044166	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044166
STATE	100	USCH	3044177	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044177
STATE	100	USCH	3044189	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044189
STATE	100	USCH	3044226	Perlmutter, Gary; Beeching, S.; Hodges, M.	South Carolina	Darlington County	82.75	outside_boundary_exact	North Carolina, Columbus County	34.2780556,-78.7516667	NA	Oaklyn Plantation	https://lichenportal.org/portal/collections/individual/index.php?occid=3044226
STATE	100	BRIT	4798982	Steven R. Hill	South Carolina	Henderson	58.14	outside_boundary_similarity_0.667	North Carolina, Henderson County	35.33766,-82.43837	BRIT694264	Lot next to Red Roof Inn, 240 Mitchelle Drive near Rt. I-26, Hendersonville.	https://lichenportal.org/portal/collections/individual/index.php?occid=4798982
