error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	ASU	54311	T.H. Nash III	Georgia	Glynn	40.71	outside_boundary_exact	Florida, Nassau County	30.625055,-81.443266	NA	Jekyll Isalnd, adjacent ocean beach	https://lichenportal.org/portal/collections/individual/index.php?occid=54311
STATE	100	ASU	89669	R.S. Egan	Georgia	Glynn	40.71	outside_boundary_exact	Florida, Nassau County	30.625055,-81.443266	NA	Jekyll Island, N end of the island Clam Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=89669
STATE	100	CUP	4938610	William L. Culberson	Georgia	Lanier	327.94	outside_boundary_exact	Florida, Okaloosa County	30.3916667,-86.55	CUP-L-0011142	0.8 mi S of Ray City (which is in Berrien County)	https://lichenportal.org/portal/collections/individual/index.php?occid=4938610
STATE	100	FLAS	1357655	Dana Griffin, III	Georgia	Rabun	0.03	outside_boundary_exact	North Carolina, Macon County	34.995833,-83.344444	FLAS L5962	Scaly Mt., along NC 276, 4 mi. E of intersection with US 441	https://lichenportal.org/portal/collections/individual/index.php?occid=1357655
STATE	100	FLAS	1384209	Dana Griffin, III, Frankie Snow	Georgia	Clay	185.86	outside_boundary_exact	Alabama, Clay County	33.363862,-85.762101	FLAS L11853	seventy-five yards N, downstream, of falls on Rocky Creek	https://lichenportal.org/portal/collections/individual/index.php?occid=1384209
STATE	100	FLAS	1738586	Dana Griffin, III	Georgia	Rabun	0.03	outside_boundary_exact	North Carolina, Macon County	34.995833,-83.344444	FLAS L5960	Macon Co. Scaly Mt. along NC 276, 4 mi. E of intersection with US 441	https://lichenportal.org/portal/collections/individual/index.php?occid=1738586
STATE	100	GAM	3129159	Robert J. Hill	Georgia	Gwinnett	165.16	outside_boundary_exact	South Carolina, Greenwood County	34.000887,-82.000787	GAM00028321	Ruford	https://lichenportal.org/portal/collections/individual/index.php?occid=3129159
STATE	100	GEO	4811648	NA	Georgia	DeKalb County	153.79	outside_boundary_exact	North Carolina, Macon County	35.0842,-83.3061	15568	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=4811648
STATE	100	GEO	4811727	NA	Georgia	DeKalb County	157.38	outside_boundary_exact	North Carolina, Macon County	35.0531,-83.1895	16728	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=4811727
STATE	100	GEO	4811856	NA	Georgia	DeKalb County	157.38	outside_boundary_exact	North Carolina, Macon County	35.0531,-83.1895	17003	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=4811856
