herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
COLO	4780238	COLO	Erin Tripp	Georgia	Lumpkin	13334.25	outside_boundary_exact	not_found_in_US	34.72149,83.85677	COLO-L-0070016	Chattahoochee National Forest, Raven Cliff Wilderness, Cowrock Mountain, S of Appalachian Trail, 0.6 mi W of Tesnatee Gap, 0.2 mi S of Green Cliff Top.	https://lichenportal.org/portal/collections/individual/index.php?occid=4780238	COUNTRY	1000
COLO	4780251	COLO	Erin Tripp	Georgia	Lumpkin	13334.25	outside_boundary_exact	not_found_in_US	34.72149,83.85677	COLO-L-0069999	Chattahoochee National Forest, Raven Cliff Wilderness, Cowrock Mountain, S of Appalachian Trail, 0.6 mi W of Tesnatee Gap, 0.2 mi S of Green Cliff Top.	https://lichenportal.org/portal/collections/individual/index.php?occid=4780251	COUNTRY	1000
CHRB	1413092	CHRB	Erica M. Frank	Georgia	Ware	5814.2	outside_boundary_exact	not_found_in_US	82.25,-31.166667	CHRB-L-0001686	Okefenokee Swamp, near Waycross	https://lichenportal.org/portal/collections/individual/index.php?occid=1413092	COUNTRY	1000
CHRB	1413134	CHRB	Erica M. Frank	Georgia	Ware	5814.2	outside_boundary_exact	not_found_in_US	82.25,-31.166667	CHRB-L-0001728	Okefenokee Swamp, near Waycross	https://lichenportal.org/portal/collections/individual/index.php?occid=1413134	COUNTRY	1000
PH	1777022	PH	James C. Lendemer	Georgia	Early	3149.92	outside_boundary_exact	not_found_in_US	1.02278,-85.08139	PH00106573	Williams Bluff Preserve, ~3 miles west of Cedar Springs, along tributary to the Chattahoochee River, Gordon Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1777022	COUNTRY	1000
ILLS	2702724	ILLS	Robert S. Egan E1-6213	Georgia	Glynn	2704.1	outside_boundary_exact	not_found_in_US	5.5,-81.416667	ILLS00006631	Jeckyll Island, 6 miles southeast of Brunswick, near Baker and Old Plantations Roads.	https://lichenportal.org/portal/collections/individual/index.php?occid=2702724	COUNTRY	1000
KANU	1331524	KANU	Clifford M Wetmore	Georgia	Charlton	1296.57	outside_boundary_exact	not_found_in_US	42.6666667,-82.1333333	372897	Okefenokee National Wildlife Refuge	https://lichenportal.org/portal/collections/individual/index.php?occid=1331524	COUNTRY	1000
PH	1777579	PH	Clifford M. Wetmore	Georgia	Charlton	1296.57	outside_boundary_exact	not_found_in_US	42.66667,-82.13333	PH00107132	Camp Cornelia on east side of swamp, Okefenokee National Wildlife Refuge	https://lichenportal.org/portal/collections/individual/index.php?occid=1777579	COUNTRY	1000
PH	1777580	PH	Clifford M. Wetmore	Georgia	Charlton	1296.57	outside_boundary_exact	not_found_in_US	42.66667,-82.13333	PH00107133	Okefenokee National Wildlife Refuge. Camp Cornelia on east side of swamp	https://lichenportal.org/portal/collections/individual/index.php?occid=1777580	COUNTRY	1000
CHRB	1413535	CHRB	Erica M. Frank	Georgia	Glynn	81.41	outside_boundary_exact	not_found_in_US	31.166667,-80.333333	CHRB-L-0002129	Fort Frederika, Sait Simon's Island	https://lichenportal.org/portal/collections/individual/index.php?occid=1413535	COUNTRY	1000
ASU	1374865	ASU	Clifford M. Wetmore	Georgia	De Kalb	NA	county_not_matched_no_match	county_not_matched	33.833333,-84.083333	ASU0069219	18 miles E of Atlanta on Mt. Arabia.	https://lichenportal.org/portal/collections/individual/index.php?occid=1374865	COUNTRY	1000
ASU	64251	ASU	L. Pollard	Georgia	De Kalb	NA	county_not_matched_no_match	county_not_matched	33.8333333,-84.0833333	NA	32.2 km E of Atlanta on Mt. Arabia	https://lichenportal.org/portal/collections/individual/index.php?occid=64251	COUNTRY	1000
ASU	75473	ASU	J.K. Small	Georgia	De Kalb	NA	county_not_matched_no_match	county_not_matched	33.8166667,-84.6666667	ASUL035817	Little Stone Mountain, southeastern foothills of the Appalachian Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=75473	COUNTRY	1000
ASU	99702	ASU	G.T. Johnson	Georgia	Bradley	NA	county_not_matched_no_match	county_not_matched	31.195202,-82.043353	NA	6.4 km W of Nahunta	https://lichenportal.org/portal/collections/individual/index.php?occid=99702	COUNTRY	1000
