error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	SBBG	3555080	SBBG	C. A. Morse	Nebraska	Richardson	10166.52	outside_boundary_exact	not_found_in_US	4,0	SBBG001771L	2 mi S, 4 mi E of Rulo.TNC Rulo Bluffs Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=3555080
COUNTRY	1000	WIS	1324284	WIS	W. Kiener	Nebraska	Chaffee	NA	county_not_matched_no_match	county_not_matched	42.14662,-97.194183	WIS-L-0077321	Hancock	https://lichenportal.org/portal/collections/individual/index.php?occid=1324284
