id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
1795043	PH	PH00115369	Frank T. McFarland	677	122.18	199.75	Alabama	Jackson	33.831218	-87.277505	outside_boundary_exact	Alabama, Walker County	Jasper	https://lichenportal.org/portal/collections/individual/index.php?occid=1795043
1091594	PH	PH00045406	Yahr, R.	s.n.	100.11	162.96	Alabama	Jackson	34	-85	outside_boundary_exact	Georgia, Polk County	Flat Rock, at junction of SR 117 and SR 71	https://lichenportal.org/portal/collections/individual/index.php?occid=1091594
1742961	PH	PH00097742	Frank T. McFarland	703	15.23	93.14	Alabama	Tuscaloosa	33.210665	-86.90723	outside_boundary_exact	Alabama, Shelby County	Near footpath at 8 acre rock 35 miles east of Tuscaloosa.	https://lichenportal.org/portal/collections/individual/index.php?occid=1742961
1724680	PH	PH00089815	James C. Lendemer	9477	1.21	89.61	Alabama	Escambia	31.13722	-86.68778	outside_boundary_exact	Alabama, Covington County	Conecuh National Forest, Solon Dixon Forestry Education Center, ~0.5-1 mile south of Route 29, Dixie Quad.	https://lichenportal.org/portal/collections/individual/index.php?occid=1724680
1727993	PH	PH00094480	James C. Lendemer	9475	1.21	89.61	Alabama	Escambia	31.13722	-86.68778	outside_boundary_exact	Alabama, Covington County	Conecuh National Forest, Solon Dixon Forestry Education Center, ~0.5-1 mile south of Route 29, Dixie Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1727993
1776779	PH	PH00106329	James C. Lendemer	9478	1.21	89.61	Alabama	Escambia	31.13722	-86.68778	outside_boundary_exact	Alabama, Covington County	Conecuh National Forest, Solon Dixon Forestry Education Center, ~0.5-1 mile south of Route 29, Dixie Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1776779
1798029	PH	PH00118355	James C. Lendemer	9480	1.21	89.61	Alabama	Escambia	31.137222	-86.687778	outside_boundary_exact	Alabama, Covington County	Conecuh National Forest, Solon Dixon Forestry Education Center, ~0.5-1 mile south of Route 29, Dixie Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1798029
1795647	PH	PH00115973	James C. Lendemer	9473	1.2	89.6	Alabama	Escambia	31.137343	-86.687944	outside_boundary_exact	Alabama, Covington County	Conecuh National Forest, Solon Dixon Forestry Education Center, ~0.5-1 mile south of Route 29, Dixie Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1795647
1797187	PH	PH00117513	James C. Lendemer	9479	1.2	89.6	Alabama	Escambia	31.137343	-86.687944	outside_boundary_exact	Alabama, Covington County	Conecuh National Forest, Solon Dixon Forestry Education Center, ~0.5-1 mile south of Route 29, Dixie Quad	https://lichenportal.org/portal/collections/individual/index.php?occid=1797187
1726951	PH	PH00093430	James C. Lendemer	9124	0.03	89.66	Alabama	Escambia	31.19	-86.7	outside_boundary_exact	Alabama, Covington County	Conecuh National Forest, Solon Dixon Forestry Education Center, River Bluff Road., Dixie Quad.	https://lichenportal.org/portal/collections/individual/index.php?occid=1726951
1727535	PH	PH00094022	James C. Lendemer	4885	NA	NA	Alabama	De Kalb	34.4	-86.06833	county_not_matched_no_match	county_not_matched	DeKalb County Park, vicinity of High Falls.	https://lichenportal.org/portal/collections/individual/index.php?occid=1727535
1727589	PH	PH00094076	James C. Lendemer	4866	NA	NA	Alabama	De Kalb	34.4	-86.06833	county_not_matched_no_match	county_not_matched	DeKalb County Park, vicinity of High Falls.	https://lichenportal.org/portal/collections/individual/index.php?occid=1727589
5045636	PH	PH00363616	Mary Gibson Henry	5045	NA	NA	Alabama	De Kalb	34.46347	-85.59052	county_not_matched_no_match	county_not_matched	Lookout Mt., 8 mi. S of Mentone	https://lichenportal.org/portal/collections/individual/index.php?occid=5045636
5045640	PH	PH00363619	Mary Gibson Henry	5044	NA	NA	Alabama	De Kalb	34.46347	-85.59052	county_not_matched_no_match	county_not_matched	Lookout Mt., 8 mi. S of Mentone	https://lichenportal.org/portal/collections/individual/index.php?occid=5045640
5045641	PH	PH00363620	Mary Gibson Henry	5041	NA	NA	Alabama	De Kalb	34.450642	-85.5833	county_not_matched_no_match	county_not_matched	Lookout Mountain, 8 mi. S of Mentone	https://lichenportal.org/portal/collections/individual/index.php?occid=5045641
