error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	ASU	67551	Clifford M. Wetmore	Minnesota	Chisago	0.01	outside_boundary_exact	Wisconsin, Polk County	45.3166667,-92.7166667	NA	0.8 km W of St. Croix River on road to Osceola, Wisc. (9.6 km S of Taylors Falls)	https://lichenportal.org/portal/collections/individual/index.php?occid=67551
STATE	100	ASU	69752	Clifford M. Wetmore	Minnesota	Washington	3.42	outside_boundary_exact	Wisconsin, St. Croix County	44.99416667,-92.72638889	ASUL008970	N of Hudson at E-end of Lake Mallalieu, SE of road, Sec. 18, T29N, R19W	https://lichenportal.org/portal/collections/individual/index.php?occid=69752
STATE	100	ASU	71758	Clifford M. Wetmore	Minnesota	Winona	76.43	outside_boundary_exact	Iowa, Winneshiek County	43.16222222,-91.81972222	ASUL001300	19 km NW of Winoma, near Mississippi River, in John Latsch State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=71758
STATE	100	ASU	93765	Clifford M. Wetmore	Minnesota	Winona	76.43	outside_boundary_exact	Iowa, Winneshiek County	43.16222222,-91.81972222	NA	19 km NW of Winoma, near Mississippi River, in John Latsch State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=93765
STATE	100	ASU	96860	Clifford M. Wetmore	Minnesota	Winona	76.43	outside_boundary_exact	Iowa, Winneshiek County	43.16222222,-91.81972222	NA	19 km NW of Winoma, near Mississippi River, in John Latsch State Park	https://lichenportal.org/portal/collections/individual/index.php?occid=96860
STATE	100	COLO	1628590	Clifford M. Wetmore	Minnesota	Chisago	0.01	outside_boundary_exact	Wisconsin, Polk County	45.316667,-92.716667	COLO-L-0013148	half mile west of St. Croix River on road to Osceola, Wisc. (6 mi south of Taylors Falls)	https://lichenportal.org/portal/collections/individual/index.php?occid=1628590
STATE	100	DAV	3888128	Shirley Cotter Tucker	Minnesota	Chisago	0.59	outside_boundary_exact	Wisconsin, Polk County	45.39557,-92.644102	DAV235909	Interstate park, Saint Croix Falls. [Exact location unknown, coordinates estimated based on collector's locality.]	https://lichenportal.org/portal/collections/individual/index.php?occid=3888128
STATE	100	DAV	4374604	Shirley Cotter Tucker	Minnesota	Chisago	0.22	outside_boundary_exact	Wisconsin, Polk County	45.408497,-92.645497	DAV236308	Interstate Park [Interstate State Park], Saint Croix Falls. [Exact location unknown, coordinates estimated based on collector's locality.]	https://lichenportal.org/portal/collections/individual/index.php?occid=4374604
STATE	100	KANU	1327324	M K Advaita	Minnesota	Lyon	69.02	outside_boundary_exact	South Dakota, Brookings County	44.3665,-96.9476667	375269	Lynd: ca 2 mi S, 1 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1327324
STATE	100	KANU	1329124	Clifford M Wetmore	Minnesota	Chisago	0.01	outside_boundary_exact	Wisconsin, Polk County	45.3166667,-92.7166667	372977	Taylors Falls: 6 mi S	https://lichenportal.org/portal/collections/individual/index.php?occid=1329124
STATE	100	KANU	1329782	Theodore L Esslinger	Minnesota	Saint Louis	365.77	outside_boundary_standardized_exact	Iowa, Mitchell County	43.3916667,-92.8833333	381370	Kabetogama Lake: near the E end	https://lichenportal.org/portal/collections/individual/index.php?occid=1329782
STATE	100	KANU	1337204	Clifford M Wetmore	Minnesota	Saint Louis	85.93	outside_boundary_standardized_exact	Wisconsin, Washburn County	45.9252778,-91.8186111	381155	Duluth: 17 mi NE	https://lichenportal.org/portal/collections/individual/index.php?occid=1337204
STATE	100	KANU	1646081	M K Advaita	Minnesota	Lyon	69.02	outside_boundary_exact	South Dakota, Brookings County	44.3665,-96.9476667	375270	Lynd: ca 2 mi S, 1 mi W	https://lichenportal.org/portal/collections/individual/index.php?occid=1646081
STATE	100	KANU	2683916	M K Advaita	Minnesota	Chippewa	67.41	outside_boundary_exact	South Dakota, Grant County	45.04496,-96.8812	390023	Milan: 4.5 mi S, 1.5 mi E	https://lichenportal.org/portal/collections/individual/index.php?occid=2683916
