error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTRY	1000	MICH	1285100	MICH	S. E. Carpenter	Oregon	Tillamook	73.22	outside_boundary_exact	not_found_in_US	45.5,-125	114261	Camp Meriwether Boy Scout Camp	https://lichenportal.org/portal/collections/individual/index.php?occid=1285100
COUNTRY	1000	MONTU	5785108	MONTU	Bruce McCune	Oregon	Polk	8362.79	outside_boundary_exact	not_found_in_US	44.8752,123.6315	MONTU00863	Fanno Meadows, TNC Meadow #2	https://lichenportal.org/portal/collections/individual/index.php?occid=5785108
COUNTRY	1000	MONTU	5785997	MONTU	Bruce McCune	Oregon	Lincoln	8336.68	outside_boundary_exact	not_found_in_US	44.5574,123.9916	MONTU00873	North side of Pooles Slough Extending South of Yaquina Bay southeast of Newport	https://lichenportal.org/portal/collections/individual/index.php?occid=5785997
COUNTRY	1000	MONTU	5786530	MONTU	Bruce McCune	Oregon	Polk	8362.55	outside_boundary_exact	not_found_in_US	44.8794,123.6312	MONTU00955	Fanno Meadows, TNC Meadow #1	https://lichenportal.org/portal/collections/individual/index.php?occid=5786530
COUNTRY	1000	MONTU	5786611	MONTU	Bruce McCune	Oregon	Linn	8549.08	outside_boundary_exact	not_found_in_US	44.40051,122.12952	MONTU00983	Cone Peak Trail, Cascade Range	https://lichenportal.org/portal/collections/individual/index.php?occid=5786611
COUNTRY	1000	MONTU	5786643	MONTU	Bruce McCune	Oregon	Jackson	8793.79	outside_boundary_exact	not_found_in_US	42.0417,122.549	MONTU00997	Pilot Rock Road, near Cascade Crest Trail, Eastern Siskiyou Mountains, Cascacde-Siskiyou National Monument	https://lichenportal.org/portal/collections/individual/index.php?occid=5786643
COUNTRY	1000	MSC	251852	MSC	McCune, Bruce	Oregon	Jefferson	535.37	outside_boundary_exact	not_found_in_US	49.6666679,-120.6666641	MSC0057207	Near Metolius River, between mouth of Lower Canyon Creek and Wizard Falls	https://lichenportal.org/portal/collections/individual/index.php?occid=251852
COUNTRY	1000	MSC	269678	MSC	Imshaug, Henry A	Oregon	Union	8623.89	outside_boundary_exact	not_found_in_US	45.16667,0	MSC0074738	Western America; Oregon; Summit of Eagle Cap, Wallowa Mts., Union/Wallowa Co.	https://lichenportal.org/portal/collections/individual/index.php?occid=269678
COUNTRY	1000	MSC	277144	MSC	McCune, Bruce	Oregon	Coos	99.19	outside_boundary_exact	not_found_in_US	44.5,-124.3333359	MSC0081509	Horsfall Dunes, 5 km N or North Bend.	https://lichenportal.org/portal/collections/individual/index.php?occid=277144
COUNTRY	1000	NY	965479	NY	Steven E. Carpenter	Oregon	Tillamook	73.22	outside_boundary_exact	not_found_in_US	45.5,-125	1488854	Camp Meriwether Boy Scout Camp	https://lichenportal.org/portal/collections/individual/index.php?occid=965479
COUNTRY	1000	OSC	2226940	OSC	Eric Peterson	Oregon	Coos	25.65	outside_boundary_exact	not_found_in_US	43.25,-124.7883333	143767	Coast Range, West of roseburg, WEst of road 27-9-3.0 north of intersection with new road (aprox. center of section)	https://lichenportal.org/portal/collections/individual/index.php?occid=2226940
COUNTRY	1000	OSC	2228450	OSC	Chantel Delay	Oregon	Klamath	4960.59	outside_boundary_exact	not_found_in_US	47.3284,-56.8605	124465	Winema National Forest, Klamath District	https://lichenportal.org/portal/collections/individual/index.php?occid=2228450
COUNTRY	1000	OSC	2229244	OSC	Sarah Uebel	Oregon	Douglas	347.63	outside_boundary_exact	not_found_in_US	43.645467,-128.616733	88348	Roseburg District; SM ID 013282, CVS ID 1078076; T. 20.0S R. 06.0W SEC 35	https://lichenportal.org/portal/collections/individual/index.php?occid=2229244
COUNTRY	1000	OSC	2229245	OSC	Sarah Uebel	Oregon	Douglas	347.63	outside_boundary_exact	not_found_in_US	43.645467,-128.616733	88347	Roseburg District; SM ID 013282, CVS ID 1078076; T. 20.0S R. 06.0W SEC 35	https://lichenportal.org/portal/collections/individual/index.php?occid=2229245
COUNTRY	1000	OSC	2230145	OSC	Sarah Uebel	Oregon	Lane	56.88	outside_boundary_exact	not_found_in_US	43.571365,-124.810842	88055	NA	https://lichenportal.org/portal/collections/individual/index.php?occid=2230145
COUNTRY	1000	OSC	2230778	OSC	Shirley Leuthner	Oregon	Lane	40.86	outside_boundary_exact	not_found_in_US	44.3,-124.7	40925	Sutton Creek Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=2230778
COUNTRY	1000	OSC	2230931	OSC	Bruce McCune	Oregon	Douglas	45.6	outside_boundary_exact	not_found_in_US	43.71666667,-124.85	55352A	Deflation plains and dunes, 7 km NW of Reedsport	https://lichenportal.org/portal/collections/individual/index.php?occid=2230931
COUNTRY	1000	OSC	2231056	OSC	Bruce McCune	Oregon	Lane	63.77	outside_boundary_exact	not_found_in_US	43.525,-124.87	92755	Waxmyrtle Campground	https://lichenportal.org/portal/collections/individual/index.php?occid=2231056
COUNTRY	1000	OSC	2231948	OSC	J. Lyford	Oregon	Lincoln	142.45	outside_boundary_exact	not_found_in_US	44.339,-125.977	53930	Hidden lake trail dunes and bog. 2 miles north of Waldport on highway 101.	https://lichenportal.org/portal/collections/individual/index.php?occid=2231948
COUNTRY	1000	OSC	2232728	OSC	Bruce McCune	Oregon	Lincoln	34.96	outside_boundary_exact	not_found_in_US	44.17,-124.6	136867	Cape Perpetua Campground	https://lichenportal.org/portal/collections/individual/index.php?occid=2232728
COUNTRY	1000	OSC	2232731	OSC	Bruce McCune	Oregon	Lane	63.77	outside_boundary_exact	not_found_in_US	43.525,-124.87	136862	Waxmyrtle Campground, 12 km s of Florence.	https://lichenportal.org/portal/collections/individual/index.php?occid=2232731
COUNTRY	1000	OSC	2232887	OSC	Bruce McCune	Oregon	Lane	40.86	outside_boundary_exact	not_found_in_US	44.3,-124.7	137463	along Sutton Creek Trail from end of road, 1 km E of ocean.	https://lichenportal.org/portal/collections/individual/index.php?occid=2232887
COUNTRY	1000	OSC	2233032	OSC	C. Bjork	Oregon	Skamania	NA	county_not_matched_no_match	county_not_matched	45.68333333,-121.7833333	137942	Columbia River Gorge, along creek between Carson and Stevenson, above Hwy 14.	https://lichenportal.org/portal/collections/individual/index.php?occid=2233032
COUNTRY	1000	OSC	2234093	OSC	Terry Fennell	Oregon	Marion	4335.93	outside_boundary_exact	not_found_in_US	4.484405,-122.667073	146963	Main North Santiam River. Salem Bureau of Land Management, Cascades Resource Area ~1 mile west of Fisherman's Bend Park.	https://lichenportal.org/portal/collections/individual/index.php?occid=2234093
COUNTRY	1000	OSC	4412730	OSC	Bruce McCune	Oregon	Douglas	105.87	outside_boundary_exact	not_found_in_US	44.86666667,-124.15	107402	Btwn Carter Lake and ocean, 12 km S of Florence, Oregon Dunes National Recreation Area	https://lichenportal.org/portal/collections/individual/index.php?occid=4412730
COUNTRY	1000	OSC	4415112	OSC	Ann DeBolt; Bruce McCune, Roger Rosentreter	Oregon	Lane	40.86	outside_boundary_exact	not_found_in_US	44.3,-124.7	136879	along Sutton Creek Trail from end of road, 1 km E of ocean	https://lichenportal.org/portal/collections/individual/index.php?occid=4415112
COUNTRY	1000	OSC	4415196	OSC	Sarah Luce	Oregon	Douglas	5342.77	outside_boundary_exact	not_found_in_US	47.98502,-52.2095	125038	T. 26.0S R. 01.0E SEC 05	https://lichenportal.org/portal/collections/individual/index.php?occid=4415196
COUNTRY	1000	OSC	4421921	OSC	J. Sperling	Oregon	Lane	4234.46	outside_boundary_exact	not_found_in_US	43.975592,-177.986596	91079	USDA Forest Service, Siuslaw NF, T. 18.0S R. 11.0W SEC.27. BLM/USFS Strategic Survey Program, CVS Grid Survey, CVS ID 1086040	https://lichenportal.org/portal/collections/individual/index.php?occid=4421921
COUNTRY	1000	OSC	4424270	OSC	C. Derr	Oregon	Clatsop	11.08	outside_boundary_exact	not_found_in_US	45.683333,-123.966667	171301	Saddle Mt. State Park.	https://lichenportal.org/portal/collections/individual/index.php?occid=4424270
COUNTRY	1000	OSC	4427768	OSC	Terry Fennell	Oregon	Linn	1370.87	outside_boundary_exact	not_found_in_US	44.621485,-140.588189	160946	Cracked Crabs Timber Sale; T11S R2E Sec.7, NE 1/4 of NE 1/4; UTM Zone 10 E:596408 N:4996024. Salem Bureau of Land Management, Cascades Resource Area	https://lichenportal.org/portal/collections/individual/index.php?occid=4427768
COUNTRY	1000	OSC	4428116	OSC	E.B. Peterson	Oregon	Coos	25.65	outside_boundary_exact	not_found_in_US	43.25,-124.788333	160799	W of road 27-9-3.0 north of intersection with new road (approx. center of section), Coast Range, West of Roseburg; T27S R9W S5, NBS Epiphyte Study Site 7-2;	https://lichenportal.org/portal/collections/individual/index.php?occid=4428116
COUNTRY	1000	OSC	4619747	OSC	Bruce McCune	Oregon	Coos	2.66	outside_boundary_exact	not_found_in_US	43.41667,-124.4167	173540	Headlands south of Sunset Bay, near Coos Bay on the coast	https://lichenportal.org/portal/collections/individual/index.php?occid=4619747
COUNTRY	1000	OSC	4619769	OSC	Bruce McCune	Oregon	Coos	45.3	outside_boundary_exact	not_found_in_US	43.66667,-124.85	173562	Tugman State Park, 11 km SW of Reedsport, near Pacific Ocean	https://lichenportal.org/portal/collections/individual/index.php?occid=4619769
COUNTRY	1000	OSC	4620124	OSC	Bruce McCune	Oregon	Coos	45.3	outside_boundary_exact	not_found_in_US	43.66667,-124.85	173067	Tugman State Park, 11 km SW of Reedsport, near Pacific Ocean	https://lichenportal.org/portal/collections/individual/index.php?occid=4620124
COUNTRY	1000	OSC	4621072	OSC	Bruce McCune	Oregon	Coos	45.3	outside_boundary_exact	not_found_in_US	43.66667,-124.85	173676	Tugman State Park, 11 km SW of Reedsport, near Pacific Ocean	https://lichenportal.org/portal/collections/individual/index.php?occid=4621072
COUNTRY	1000	OSC	4788085	OSC	E. B. Peterson	Oregon	Coos	25.65	outside_boundary_exact	not_found_in_US	43.25,-124.788333	OSC-M-050613	Coast Range, West of Roseburg. West of road 27-9-3.0 north of intersection with new road (approx. center of section).	https://lichenportal.org/portal/collections/individual/index.php?occid=4788085
COUNTRY	1000	OSC	4799308	OSC	A. Roux	Oregon	Clackamas	575.05	outside_boundary_exact	not_found_in_US	50.680485,-122.044597	125980	Salem BLM, Cascades Resource Area, Eagle Creek Timber Sale.	https://lichenportal.org/portal/collections/individual/index.php?occid=4799308
COUNTRY	1000	OSC	482063	OSC	Shirley Leuthner	Oregon	Lane	40.86	outside_boundary_exact	not_found_in_US	44.3,-124.7	53608	Sutton Creek Trail	https://lichenportal.org/portal/collections/individual/index.php?occid=482063
COUNTRY	1000	OSC	483456	OSC	Bruce McCune	Oregon	Coos	99.19	outside_boundary_exact	not_found_in_US	44.5,-124.333333	87705	5 km N of North Bend, Horsfall Dunes	https://lichenportal.org/portal/collections/individual/index.php?occid=483456
COUNTRY	1000	OSC	483911	OSC	Bruce McCune	Oregon	Coos	45.3	outside_boundary_exact	not_found_in_US	43.66667,-124.85	94996	Tugman State Park, 11 km SW of Reedsport, near Pacific Ocean	https://lichenportal.org/portal/collections/individual/index.php?occid=483911
COUNTRY	1000	OSC	5039111	OSC	Sarah Uebel	Oregon	Douglas	235.57	outside_boundary_exact	not_found_in_US	43.458855,-127.210476	90839	Umpqua National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=5039111
COUNTRY	1000	OSC	5341759	OSC	Bruce McCune	Oregon	Douglas	105.87	outside_boundary_exact	not_found_in_US	44.86666,-124.15	OSC-M-051984	Between Carter Lake and Pacific Ocean, 12 km S of Florence, Oregon Dunes National Recreation Area	https://lichenportal.org/portal/collections/individual/index.php?occid=5341759
COUNTRY	1000	OSC	5343063	OSC	Abbey Rosso	Oregon	Coos	25.71	outside_boundary_exact	not_found_in_US	43.253333,-124.79	OSC-M-052097	Coast Range, West of Roseburg. Straddling road 27-9-3.0 north of intersection with new road, just past sites 7-1 and 7-2 in second curve where road forms an S.	https://lichenportal.org/portal/collections/individual/index.php?occid=5343063
COUNTRY	1000	OSC	5348648	OSC	Bruce McCune	Oregon	Wheeler	283.8	outside_boundary_exact	not_found_in_US	44.8955,-124.091	OSC-M-052251	Shelton Wayside Campground, SE of Fossil on Highway 19, Service Creek, Blue Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=5348648
COUNTRY	1000	OSC	5362677	OSC	S. Uebel	Oregon	Douglas	347.63	outside_boundary_exact	not_found_in_US	43.645467,-128.616733	91483	Roseburg District. SM ID Number: 013282. CVS ID Number: 1078076.	https://lichenportal.org/portal/collections/individual/index.php?occid=5362677
COUNTRY	1000	OSC	5365806	OSC	S. Uebel	Oregon	Douglas	347.63	outside_boundary_exact	not_found_in_US	43.645467,-128.616733	91322	Roseburg District. SM ID Number: 013282, CVS ID Number: 1078076.	https://lichenportal.org/portal/collections/individual/index.php?occid=5365806
COUNTRY	1000	OSC	5365807	OSC	S. Uebel	Oregon	Douglas	347.63	outside_boundary_exact	not_found_in_US	43.645467,-128.616733	91321	Roseburg District. SM ID Number: 013282, CVS ID Number: 1078076.	https://lichenportal.org/portal/collections/individual/index.php?occid=5365807
COUNTRY	1000	OSC	5411378	OSC	S. Uebel	Oregon	Douglas	347.63	outside_boundary_exact	not_found_in_US	43.645467,-128.616733	88706	Roseburg District; SM ID Number: 013282, CVS ID Number: 1078076.	https://lichenportal.org/portal/collections/individual/index.php?occid=5411378
COUNTRY	1000	OSC	5414693	OSC	M. Arnot	Oregon	Josephine	7794.36	outside_boundary_exact	not_found_in_US	42.10955,-23.407	92978	East from Cave Junction on SR 4600 to Spur Rd 176.	https://lichenportal.org/portal/collections/individual/index.php?occid=5414693
COUNTRY	1000	OSC	5420403	OSC	S. Uebel	Oregon	Douglas	347.63	outside_boundary_exact	not_found_in_US	43.645467,-128.616733	91228	Roseburg District; SM ID 013282, CVS ID 1078076.	https://lichenportal.org/portal/collections/individual/index.php?occid=5420403
COUNTRY	1000	OSC	5420571	OSC	Bruce McCune	Oregon	Coos	46.48	outside_boundary_exact	not_found_in_US	43.716667,-124.85	107351	Tugman State Park, 11 km SW of Reedsport.	https://lichenportal.org/portal/collections/individual/index.php?occid=5420571
COUNTRY	1000	OSC	5420575	OSC	Bruce McCune	Oregon	Coos	46.48	outside_boundary_exact	not_found_in_US	43.716667,-124.85	107347	Tugman State Park, 11 km SW of Reedsport.	https://lichenportal.org/portal/collections/individual/index.php?occid=5420575
COUNTRY	1000	OSC	5613763	OSC	Bruce McCune	Oregon	Coos	99.19	outside_boundary_exact	not_found_in_US	44.5,-124.333333	104189	Horsfall Dunes, 5 km N of North Bend	https://lichenportal.org/portal/collections/individual/index.php?occid=5613763
COUNTRY	1000	OSC	5768917	OSC	Bruce McCune	Oregon	Coos	99.19	outside_boundary_exact	not_found_in_US	44.5,-124.333333	58588	Horsfall Dunes, 5 km N of North Bend	https://lichenportal.org/portal/collections/individual/index.php?occid=5768917
COUNTRY	1000	OSC	5772504	OSC	A, Rosso	Oregon	Coos	25.71	outside_boundary_exact	not_found_in_US	43.253333,-124.79	125173	Coast Range, West of Roseburg. Straddling road 27-9-3.0 north of intersection with new road, just past sites 7-1 and 7-2 in second curve where road forms an S.	https://lichenportal.org/portal/collections/individual/index.php?occid=5772504
COUNTRY	1000	OSC	5785376	OSC	Bruce McCune	Oregon	Douglas	45.6	outside_boundary_exact	not_found_in_US	43.716667,-124.85	NA	7 km NW of Reedsport	https://lichenportal.org/portal/collections/individual/index.php?occid=5785376
COUNTRY	1000	OSC	5785380	OSC	Bruce McCune	Oregon	Douglas	45.6	outside_boundary_exact	not_found_in_US	43.716667,-124.85	58601	7 km NW of Reedsport	https://lichenportal.org/portal/collections/individual/index.php?occid=5785380
COUNTRY	1000	OSC	5786547	OSC	Larry Pike	Oregon	Lane	7475.13	outside_boundary_exact	not_found_in_US	44.016667,-23.783333	95398	3 miles E of Mapleton	https://lichenportal.org/portal/collections/individual/index.php?occid=5786547
COUNTRY	1000	OSC	5825317	OSC	Bruce McCune	Oregon	Douglas	8367.28	outside_boundary_exact	not_found_in_US	43.083333,-12.55	OSC-M-049632	The Dell. 3 km S of town of Tenmile	https://lichenportal.org/portal/collections/individual/index.php?occid=5825317
COUNTRY	1000	OSC	5829106	OSC	Bruce McCune	Oregon	Jackson	8791.59	outside_boundary_exact	not_found_in_US	42.01157,122.6101	OSC-M-048015	Cathedral Cliffs, Soda Mountain Wilderness, near California border	https://lichenportal.org/portal/collections/individual/index.php?occid=5829106
COUNTRY	1000	OSC	5829127	OSC	Bruce McCune	Oregon	Linn	8485.17	outside_boundary_exact	not_found_in_US	44.78,122.74157	OSC-M-048031	Kingston Prairie	https://lichenportal.org/portal/collections/individual/index.php?occid=5829127
COUNTRY	1000	OSC	5831269	OSC	Claire Tortorelli	Oregon	Crook	8843.52	outside_boundary_exact	not_found_in_US	44.25202,120.12815	OSC-M-048098	South of Fox Canyon Road, south-central Ochoco Mountains	https://lichenportal.org/portal/collections/individual/index.php?occid=5831269
COUNTRY	1000	SBBG	144597	SBBG	T. H. Nash III	Oregon	Hood River	1062.84	outside_boundary_exact	not_found_in_US	35.756944,-121.5625	SBBG017439L	1 km below Sherwood campground along Rte 35 Mt. Hood Nat Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=144597
COUNTRY	1000	SBBG	154230	SBBG	R. Rosentreter	Oregon	Wallowa	690.32	outside_boundary_exact	not_found_in_US	52.116667,-120.166667	NA	Clearwater Lake; Wells Gray Prov Park	https://lichenportal.org/portal/collections/individual/index.php?occid=154230
COUNTRY	1000	SBBG	154900	SBBG	B. McCune	Oregon	Douglas	837.91	outside_boundary_exact	not_found_in_US	43.911667,-134.738333	NA	Summit of Roman Nose	https://lichenportal.org/portal/collections/individual/index.php?occid=154900
COUNTRY	1000	SFSU	2697375	SFSU	S. E. Carpenter	Oregon	Tillamook	71.34	outside_boundary_exact	not_found_in_US	45,-125	SFSU-L-002483	Camp Meriweather Boy Scout camp	https://lichenportal.org/portal/collections/individual/index.php?occid=2697375
