institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
MIN	Nash, T.	California	Santa Barbara	395.02	outside_boundary_exact	not_found_in_US	30.02777778,-120.3211111	879524	San Miguel Island, Rock Outcrop In Canyon; Channel Islands National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=414952
MIN	Nash, T.	California	Santa Barbara	373.26	outside_boundary_exact	not_found_in_US	30.23333333,-120.3211111	860813	San Miguel Island,; Channel Islands National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=402106
MIN	Nash, T.	California	Santa Barbara	373.26	outside_boundary_exact	not_found_in_US	30.23333333,-120.3211111	860814	San Miguel Island,; Channel Islands National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=402107
MIN	Nash, T.	California	Santa Barbara	373.26	outside_boundary_exact	not_found_in_US	30.23333333,-120.3211111	860815	San Miguel Island,; Channel Islands National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=402108
MIN	Nash, T.	California	Santa Barbara	373.26	outside_boundary_exact	not_found_in_US	30.23333333,-120.3211111	860816	San Miguel Island,; Channel Islands National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=402109
MIN	Tucker, S.; Bratt	California	San Luis Obispo	333.61	outside_boundary_exact	California, El Dorado County	38.76666667,-120.1833333	854547	25 Mi E of Jct of 188 & Highway 101; Los Padres National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=399028
MIN	Tucker, S.; Bratt	California	San Luis Obispo	333.61	outside_boundary_exact	California, El Dorado County	38.76666667,-120.1833333	854548	25 Mi E of Jct of 188 & Highway 101; Los Padres National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=399029
MIN	Tucker, S.; Bratt	California	San Luis Obispo	333.61	outside_boundary_exact	California, El Dorado County	38.76666667,-120.1833333	854549	25 Mi E of Jct of 188 & Highway 101; Los Padres National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=399030
MIN	Eyerdam, W.	California	Ventura	256.72	outside_boundary_exact	California, San Bernardino County	34.0833333,-115.8333333	537680	Sherwood Lake District	https://lichenportal.org/portal/collections/individual/index.php?occid=303574
MIN	Bratt, C.	California	Monterey	203.36	outside_boundary_exact	California, Santa Barbara County	34.01666667,-119.7166667	891329	Hunter Military Reservation	https://lichenportal.org/portal/collections/individual/index.php?occid=424402
MIN	Bratt, C.	California	Monterey	203.36	outside_boundary_exact	California, Santa Barbara County	34.01666667,-119.7166667	891332	Rowan Cypress Grove; Point Lobos State Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=424405
MIN	Bratt, C.	California	Monterey	203.36	outside_boundary_exact	California, Santa Barbara County	34.01666667,-119.7166667	891333	Rowan Cypress Grove; Point Lobos State Preserve	https://lichenportal.org/portal/collections/individual/index.php?occid=424406
