id	institutionCode	catalogNumber	recordedBy	recordNumber	distance_km	distance_max_km	state	county	decimalLatitude	decimalLongitude	status	implied_location	locality	record_link
405442	MIN	866853	Kaiser, G.	46	11.8	134.94	New Hampshire	Coos	44.1607	-71.64427	outside_boundary_exact	New Hampshire, Grafton County	Mt. Lafayette; White Mountains National Forest	https://lichenportal.org/portal/collections/individual/index.php?occid=405442
