error_type	priority	herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
STATE	100	AUA	2691066	AUA	Hansen, Curtis J.	Alabama	Cleburne	247.87	outside_boundary_exact	Mississippi, Monroe County	33.720556,-88.560833	AUA-L-0000550	At junction of FS Roads 548 & 543 (road to Hunt Camp), E-side of 548 on E-facing slope of mixed hardwoods, Talladega National Forest, (7.5 min.); (WGS84).	https://lichenportal.org/portal/collections/individual/index.php?occid=2691066
STATE	100	AUA	4929621	AUA	Lendemer, James C.	Alabama	Jackson	885.71	outside_boundary_exact	Oklahoma, Hughes County	34.8805555556,-96.125	AUA-L-0002726	James D. Martin-Skyline Wildlife Management Area, S of Money Rd. 0.3 mi E of jct w/ Poplar Springs Rd., 1.5 mi W of jct w/ CR244.	https://lichenportal.org/portal/collections/individual/index.php?occid=4929621
STATE	100	COLO	3421367	COLO	James C. Lendemer	Alabama	Jackson	0.63	outside_boundary_exact	Tennessee, Franklin County	34.995278,-86.088056	COLO-L-0053417	James D. Martin-Skyline Wildlife Management Area, slopes above E shore of Hurricane Creek, along Walls of Jericho Trail 0.5 mi W of AL79, W of Jericho	https://lichenportal.org/portal/collections/individual/index.php?occid=3421367
STATE	100	CUP	4938608	CUP	R. Yahr	Alabama	Marion	405.66	outside_boundary_exact	Florida, Okaloosa County	30.3916667,-86.55	CUP-L-0011141	Near Hamilton on US 43, 5 mi S of Hackelburg from junction with SR 172.	https://lichenportal.org/portal/collections/individual/index.php?occid=4938608
STATE	100	OMA	804564	OMA	NA	Alabama	Lauderdale	1.43	outside_boundary_exact	Tennessee, Wayne County	35.017972,-87.823222	16830	Natchez Trace National Parkway; mile 335-336	https://lichenportal.org/portal/collections/individual/index.php?occid=804564
STATE	100	PH	1091594	PH	Yahr, R.	Alabama	Jackson	100.11	outside_boundary_exact	Georgia, Polk County	34,-85	PH00045406	Flat Rock, at junction of SR 117 and SR 71	https://lichenportal.org/portal/collections/individual/index.php?occid=1091594
