herbarium	id	institutionCode	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link	COUNTRY	1000
F	5809198	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244239F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809198	COUNTRY	1000
F	5809199	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244240F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809199	COUNTRY	1000
F	5809200	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244241F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809200	COUNTRY	1000
F	5809201	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244242F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809201	COUNTRY	1000
F	5809202	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244243F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809202	COUNTRY	1000
F	5809203	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244244F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809203	COUNTRY	1000
F	5809204	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244245F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809204	COUNTRY	1000
F	5809205	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244246F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809205	COUNTRY	1000
F	5809206	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244247F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809206	COUNTRY	1000
F	5809207	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244248F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809207	COUNTRY	1000
F	5809229	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244270F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809229	COUNTRY	1000
F	5809230	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244271F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809230	COUNTRY	1000
F	5809231	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244272F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809231	COUNTRY	1000
F	5809246	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244287F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809246	COUNTRY	1000
F	5809247	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244288F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809247	COUNTRY	1000
F	5809248	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244289F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809248	COUNTRY	1000
F	5809249	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244290F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809249	COUNTRY	1000
F	5809250	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244291F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809250	COUNTRY	1000
F	5809257	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244298F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809257	COUNTRY	1000
F	5809276	F	B. Moncada & R. Lücking	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.885,156.2081	C0244317F	East Maui, north coast, Hana Highway, East Maui Irrigation (EMI), Na'ili'ili-haele Hike, 48 km E of Kahului, mile 6.7 on Hana Highway, along highway (south side) along steep cliff to river	https://lichenportal.org/portal/collections/individual/index.php?occid=5809276	COUNTRY	1000
F	5809277	F	B. Moncada & R. Lücking	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.885,156.2081	C0244318F	East Maui, north coast, Hana Highway, East Maui Irrigation (EMI), Na'ili'ili-haele Hike, 48 km E of Kahului, mile 6.7 on Hana Highway, along highway (south side) along steep cliff to river	https://lichenportal.org/portal/collections/individual/index.php?occid=5809277	COUNTRY	1000
F	5809280	F	B. Moncada & R. Lücking	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.885,156.2081	C0244321F	East Maui, north coast, Hana Highway, East Maui Irrigation (EMI), Na'ili'ili-haele Hike, 48 km E of Kahului, mile 6.7 on Hana Highway, along highway (south side) along steep cliff to river	https://lichenportal.org/portal/collections/individual/index.php?occid=5809280	COUNTRY	1000
F	5809281	F	B. Moncada & R. Lücking	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.885,156.2081	C0244322F	East Maui, north coast, Hana Highway, East Maui Irrigation (EMI), Na'ili'ili-haele Hike, 48 km E of Kahului, mile 6.7 on Hana Highway, along highway (south side) along steep cliff to river	https://lichenportal.org/portal/collections/individual/index.php?occid=5809281	COUNTRY	1000
F	5809317	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244358F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809317	COUNTRY	1000
F	5809318	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244359F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809318	COUNTRY	1000
F	5809319	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244360F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809319	COUNTRY	1000
F	5809320	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244361F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809320	COUNTRY	1000
F	5809321	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244362F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809321	COUNTRY	1000
F	5809322	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244363F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809322	COUNTRY	1000
F	5809323	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244364F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809323	COUNTRY	1000
F	5809324	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244365F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809324	COUNTRY	1000
F	5809325	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244366F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809325	COUNTRY	1000
F	5809326	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244367F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809326	COUNTRY	1000
F	5809327	F	B. Moncada et al.	Hawaii	Maui	4906.98	outside_boundary_exact	not_found_in_US	20.7686,156.2381	C0244368F	East Maui, Haleakal Volcano, Upper Waikamoi Preserve (The Nature Conservancy), 12 km SE of Pulakani and 25 km SE of Kahului, upper access trail to preserve bordering Haleakal National Park	https://lichenportal.org/portal/collections/individual/index.php?occid=5809327	COUNTRY	1000
F	5809187	F	B. Moncada et al.	Hawaii	Maui	4904.19	outside_boundary_exact	not_found_in_US	20.8064,156.2553	C0244228F	East Maui, Haleakal Volcano, Lower Waikamoi Preserve (The Nature Conservancy), 5 km SE of Pulakani and 18 km SE of Kahului, lower access trail to preserve off Olinda Road	https://lichenportal.org/portal/collections/individual/index.php?occid=5809187	COUNTRY	1000
F	5809223	F	B. Moncada et al.	Hawaii	Maui	4904.19	outside_boundary_exact	not_found_in_US	20.8064,156.2553	C0244264F	East Maui, Haleakal Volcano, Lower Waikamoi Preserve (The Nature Conservancy), 5 km SE of Pulakani and 18 km SE of Kahului, lower access trail to preserve off Olinda Road	https://lichenportal.org/portal/collections/individual/index.php?occid=5809223	COUNTRY	1000
F	5809224	F	B. Moncada et al.	Hawaii	Maui	4904.19	outside_boundary_exact	not_found_in_US	20.8064,156.2553	C0244265F	East Maui, Haleakal Volcano, Lower Waikamoi Preserve (The Nature Conservancy), 5 km SE of Pulakani and 18 km SE of Kahului, lower access trail to preserve off Olinda Road	https://lichenportal.org/portal/collections/individual/index.php?occid=5809224	COUNTRY	1000
F	5809225	F	B. Moncada et al.	Hawaii	Maui	4904.19	outside_boundary_exact	not_found_in_US	20.8064,156.2553	C0244266F	East Maui, Haleakal Volcano, Lower Waikamoi Preserve (The Nature Conservancy), 5 km SE of Pulakani and 18 km SE of Kahului, lower access trail to preserve off Olinda Road	https://lichenportal.org/portal/collections/individual/index.php?occid=5809225	COUNTRY	1000
F	5809228	F	B. Moncada et al.	Hawaii	Maui	4904.19	outside_boundary_exact	not_found_in_US	20.8064,156.2553	C0244269F	East Maui, Haleakal Volcano, Lower Waikamoi Preserve (The Nature Conservancy), 5 km SE of Pulakani and 18 km SE of Kahului, lower access trail to preserve off Olinda Road	https://lichenportal.org/portal/collections/individual/index.php?occid=5809228	COUNTRY	1000
F	5809245	F	B. Moncada et al.	Hawaii	Maui	4904.19	outside_boundary_exact	not_found_in_US	20.8064,156.2553	C0244286F	East Maui, Haleakal Volcano, Lower Waikamoi Preserve (The Nature Conservancy), 5 km SE of Pulakani and 18 km SE of Kahului, lower access trail to preserve off Olinda Road	https://lichenportal.org/portal/collections/individual/index.php?occid=5809245	COUNTRY	1000
F	5809315	F	B. Moncada et al.	Hawaii	Maui	4904.19	outside_boundary_exact	not_found_in_US	20.8064,156.2553	C0244356F	East Maui, Haleakal Volcano, Lower Waikamoi Preserve (The Nature Conservancy), 5 km SE of Pulakani and 18 km SE of Kahului, lower access trail to preserve off Olinda Road	https://lichenportal.org/portal/collections/individual/index.php?occid=5809315	COUNTRY	1000
F	5809316	F	B. Moncada et al.	Hawaii	Maui	4904.19	outside_boundary_exact	not_found_in_US	20.8064,156.2553	C0244357F	East Maui, Haleakal Volcano, Lower Waikamoi Preserve (The Nature Conservancy), 5 km SE of Pulakani and 18 km SE of Kahului, lower access trail to preserve off Olinda Road	https://lichenportal.org/portal/collections/individual/index.php?occid=5809316	COUNTRY	1000
F	5809126	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244204F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809126	COUNTRY	1000
F	5809170	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244211F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809170	COUNTRY	1000
F	5809171	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244212F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809171	COUNTRY	1000
F	5809172	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244213F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809172	COUNTRY	1000
F	5809173	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244214F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809173	COUNTRY	1000
F	5809259	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244300F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809259	COUNTRY	1000
F	5809260	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244301F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809260	COUNTRY	1000
F	5809261	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244302F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809261	COUNTRY	1000
F	5809262	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244303F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809262	COUNTRY	1000
F	5809263	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244304F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809263	COUNTRY	1000
F	5809264	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244305F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809264	COUNTRY	1000
F	5809265	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244306F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809265	COUNTRY	1000
F	5809266	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244307F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809266	COUNTRY	1000
F	5809267	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244308F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809267	COUNTRY	1000
F	5809268	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244309F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809268	COUNTRY	1000
F	5809269	F	B. Moncada et al.	Hawaii	Hawaii	4896.66	outside_boundary_exact	not_found_in_US	21.3319,157.8119	C0244310F	Koolau Range, Manoa Valley, 6 km ENE of Honolulu and 8 km WSW of Kaneohe, Manoa Cliffs Trail, Moleka Trailhead to Forestry Exclosure	https://lichenportal.org/portal/collections/individual/index.php?occid=5809269	COUNTRY	1000
