error_type	priority	herbarium	id	recordedBy	state	county	distance_km	status	implied_location	coordinates	catalogNumber	locality	record_link
COUNTY	10	PH	1727802	Bernard Goffinet	Connecticut	Litchfield	87.74	outside_boundary_exact	Connecticut, Northeastern Connecticut County	42.01694,-71.82222	PH00094289	Town of Colebrook, north of city of Colebrook YMCA camp east of North Colebrook and south of Lake Triangle, west of State Route 183.	https://lichenportal.org/portal/collections/individual/index.php?occid=1727802
COUNTY	10	UConn	1423924	Bernard Goffinet	Connecticut	Litchfield	87.74	outside_boundary_exact	Connecticut, Northeastern Connecticut County	42.016944,-71.822222	CONN01000789	Town of Colebrook. N of city of Colebrook, YMCA camp E of North Colebrook and S of Lake Triangle. W of State Route 183. Cedar swamp	https://lichenportal.org/portal/collections/individual/index.php?occid=1423924
COUNTY	10	UConn	1468131	Bernard Goffinet	Connecticut	Litchfield	87.74	outside_boundary_exact	Connecticut, Northeastern Connecticut County	42.01694,-71.82222	CONN01002829	Town of Colebrook. N of city of Colebrook, YMCA camp E of North Colebrook and S of Lake Triangle. W of State Route 183.	https://lichenportal.org/portal/collections/individual/index.php?occid=1468131
COUNTY	10	UConn	3405117	Eric Quinter	Connecticut	Windham	18.91	outside_boundary_exact	Connecticut, Capitol County	41.697222,-72.478889	CONN00225968	104 Follett Road	https://lichenportal.org/portal/collections/individual/index.php?occid=3405117
COUNTY	10	UConn	1468091	Susan Reiff	Connecticut	Windham	1.83	outside_boundary_exact	Connecticut, Capitol County	41.875833,-72.239167	CONN01002789	Willington. Directly Across road from Moosemeadow Campground	https://lichenportal.org/portal/collections/individual/index.php?occid=1468091
COUNTY	10	UConn	1458036	Susan Reiff	Connecticut	Windham	1.67	outside_boundary_exact	Connecticut, Capitol County	41.87639,-72.23722	CONN01001860	Yard of 12 Parker road, off Rte 74.	https://lichenportal.org/portal/collections/individual/index.php?occid=1458036
COUNTY	10	YPM	1652761	Alexander W. Evans	Connecticut	New Haven	0.25	outside_boundary_exact	Connecticut, Capitol County	41.580654,-72.756764	YU.237657	Meriden, Lamentation Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=1652761
COUNTY	10	YPM	1654315	Alexander W. Evans	Connecticut	New Haven	0.25	outside_boundary_exact	Connecticut, Capitol County	41.580654,-72.756764	YU.239272	Meriden, Lamentation Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=1654315
COUNTY	10	YPM	1655252	Alexander W. Evans	Connecticut	New Haven	0.25	outside_boundary_exact	Connecticut, Capitol County	41.580654,-72.756764	YU.235951	Lamentation Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=1655252
COUNTY	10	YPM	1655649	Alexander W. Evans	Connecticut	New Haven	0.25	outside_boundary_exact	Connecticut, Capitol County	41.580654,-72.756764	YU.236375	Meriden, Lamentation Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=1655649
COUNTY	10	YPM	1655874	Alexander W. Evans	Connecticut	New Haven	0.25	outside_boundary_exact	Connecticut, Capitol County	41.580654,-72.756764	YU.236604	Meriden, Lamentation Mountain	https://lichenportal.org/portal/collections/individual/index.php?occid=1655874
